@relation EQP_4-18_unspecified-unspecified_prediction-horizon-7days

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute continuousClass numeric

@data
0.08641899,-0.099579215,0.1665703,0.12421489,0.14651561,0.0,1.5318154E-5,1671.5931,1671.5931,1671.5931,-273.47153,-273.47153,-273.47153,2.73,1765117.4,0.9334268,2.9245427,6.439357E-4,0.016875267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03499472,0.031442046,0.13871133,0.13566267,0.17305791,0.0,1.5698442E-5,1671.5931,1671.5931,1671.5931,-294.7292,-294.7292,-294.7292,2.715,1616303.5,0.92434275,2.885878,0.002836207,0.02791357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038433433,0.05167687,0.0063534975,0.1371311,0.14788377,0.0,1.48230165E-5,1671.5931,1671.5931,1671.5931,-315.16458,-315.16458,-315.16458,2.7725,1559073.0,0.928983,2.9206579,0.0041655856,0.00606966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04264486,0.08513987,-0.041395903,0.16112375,0.115355134,0.0,1.3302808E-5,1671.5931,1671.5931,1671.5931,-384.3875,-384.3875,-384.3875,2.6425,977045.6,2.1860664,6.1217337,0.01610262,-0.070342064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
-0.02682972,0.08641899,-0.099579215,0.1665703,0.12421489,2.57,1.8437226E-5,1671.5931,1671.5931,1671.5931,-214.6757,-214.6757,-214.6757,2.6599998,2576608.8,3.2579641,9.011237,0.010102952,-0.035910368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17
-0.096550345,-0.03499472,0.031442046,0.13871133,0.13566267,3.3,3.0584928E-5,1671.5931,1671.5931,1671.5931,-95.979866,-95.979866,-95.979866,2.8075001,6845003.0,0.74599725,2.43944,0.0057479586,0.02996111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52
-0.096468806,0.038433433,0.05167687,0.0063534975,0.1371311,3.3,2.8863094E-5,1671.5931,1671.5931,1671.5931,-71.85208,-71.85208,-71.85208,2.9175,8768410.0,0.65391755,2.2528572,0.00922983,-0.14517021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.14514065,0.04264486,0.08513987,-0.041395903,0.16112375,0.0,3.625478E-5,1671.5931,1671.5931,1671.5931,-28.45625,-28.45625,-28.45625,2.8899999,2.4658456E7,0.5993237,2.0770984,0.00999963,-0.16573715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10890579,-0.02682972,0.08641899,-0.099579215,0.1665703,0.0,3.912127E-5,1671.5931,1671.5931,1671.5931,-63.47847,-63.47847,-63.47847,3.0025,1.1129675E7,0.6626865,2.3347692,0.016979104,-0.22318816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056218863,-0.096550345,-0.03499472,0.031442046,0.13871133,0.0,4.509873E-5,1671.5931,1671.5931,1671.5931,-130.10973,-130.10973,-130.10973,2.83,4265342.5,0.7913892,2.5846844,0.006328294,-0.096009016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08743501,-0.096468806,0.038433433,0.05167687,0.0063534975,0.0,5.280173E-5,1671.5931,1671.5931,1671.5931,-254.96112,-254.96112,-254.96112,2.715,1787203.1,1.1893238,3.5740669,0.001163687,0.014874697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11106098,-0.14514065,0.04264486,0.08513987,-0.041395903,0.0,7.8081575E-5,1671.5931,1671.5931,1671.5931,-257.40417,-257.40417,-257.40417,2.77,2683843.5,1.4469582,4.353127,0.0035401033,0.011532307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
-0.15235412,-0.10890579,-0.02682972,0.08641899,-0.099579215,3.43,1.1206647E-4,1671.5931,1671.5931,1671.5931,-222.26735,-222.26735,-222.26735,2.8725,3245740.0,0.6501668,2.212657,0.008466543,0.02678585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.10321355,-0.056218863,-0.096550345,-0.03499472,0.031442046,0.0,9.200358E-5,1671.5931,1671.5931,1671.5931,-168.1007,-168.1007,-168.1007,3.0025,4408797.0,0.743947,2.578754,0.0029542057,-0.036313772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09031451,-0.08743501,-0.096468806,0.038433433,0.05167687,0.0,9.853518E-5,1671.5931,1671.5931,1671.5931,-59.47639,-59.47639,-59.47639,3.0125,1.2253587E7,0.76653504,2.6542397,0.0032812718,-0.03264618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015717864,-0.11106098,-0.14514065,0.04264486,0.08513987,0.0,7.004789E-5,1671.5931,1671.5931,1671.5931,-72.23472,-72.23472,-72.23472,2.9825,9694805.0,0.69887984,2.4294622,0.0018235788,-0.046222925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
