@relation EQP_8-9_unspecified-unspecified_prediction-horizon-7days

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute continuousClass numeric

@data
-0.0073240995,-0.006858468,0.0,0.0,0.0,4.4,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,3.1625,4.376068E7,0.29683825,1.2838038,0.0057726707,0.075072765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01949668,0.047667265,-0.06981033,0.0,0.0,0.0,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,3.17,3.0820416E7,0.2986963,1.2919202,0.0057767183,0.07480383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.022041142,0.06591874,-0.058441818,0.0,0.0,0.0,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,3.235,3.214614E7,0.3109315,1.3509163,0.008981225,0.055261135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
0.059095263,-0.006193638,-0.02958244,0.0,0.0,2.58,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,3.1375,3.0799164E7,0.2864132,1.2436742,0.009176057,0.057762623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72
0.08269656,-0.0073240995,-0.006858468,0.0,0.0,3.1,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,2.8125,8080520.5,1.1899835,3.6918814,0.0010101991,-0.0024645329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05263436,-0.01949668,0.047667265,-0.06981033,0.0,0.0,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,2.8075001,1.4352201E7,1.1819743,3.6634455,4.2207105E-4,5.707741E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027986467,-0.022041142,0.06591874,-0.058441818,0.0,0.0,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,2.945,1.4278231E7,0.70622635,2.4248896,0.0021451488,-0.05358672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56
-0.037144303,0.059095263,-0.006193638,-0.02958244,0.0,3.1,0.0,507.57846,507.57846,755.5771,986.4743,986.4743,986.4743,3.0749998,2.0990694E7,0.86186844,3.0393212,0.016197953,-0.14643264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54
-0.05474919,0.08269656,-0.0073240995,-0.006858468,0.0,3.56,0.0,561.7521,507.57846,755.5771,986.4743,986.4743,986.4743,3.19,1.9580136E7,0.66844714,2.4773993,0.008291688,-0.1462009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08137727,0.05263436,-0.01949668,0.047667265,-0.06981033,0.0,0.004327938,561.7521,507.57846,755.5771,986.4743,986.4743,986.4743,3.145,2.4465242E7,0.52892405,2.008519,0.012632095,-0.23736739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
-0.04175055,0.027986467,-0.022041142,0.06591874,-0.058441818,3.7,0.003763406,292.7868,581.3493,581.3493,986.4743,986.4743,986.4743,3.225,5.452244E7,0.45120254,1.8001809,0.012334727,-0.2897401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
-0.011874616,-0.037144303,0.059095263,-0.006193638,-0.02958244,3.7,0.0037868996,292.7868,581.3493,581.3493,986.4743,986.4743,986.4743,3.1725001,5.115094E7,0.43923038,1.7385112,0.009756002,-0.258085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
-0.049412787,-0.05474919,0.08269656,-0.0073240995,-0.006858468,3.7,0.0048142327,292.7868,581.3493,581.3493,986.4743,986.4743,986.4743,2.94,6.954704E7,0.48288068,1.764722,0.003171997,0.045428514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03470725,-0.08137727,0.05263436,-0.01949668,0.047667265,0.0,0.0055005066,139.01875,295.91528,295.91528,894.59576,1125.493,986.4743,3.2875001,1.12081632E8,0.39320463,1.6377131,0.0076986006,-0.23503995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04941368,-0.04175055,0.027986467,-0.022041142,0.06591874,0.0,0.0052944655,139.01875,295.91528,295.91528,894.59576,1125.493,986.4743,3.2125,5.418668E7,0.45116267,1.794413,7.7182666E-4,-0.047308207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
-0.02613318,-0.011874616,-0.037144303,0.059095263,-0.006193638,2.71,0.0045361086,139.01875,295.91528,295.91528,894.59576,1125.493,986.4743,3.1675003,5.3170352E7,0.41625923,1.663554,0.002687334,-0.066437244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01313591,-0.049412787,-0.05474919,0.08269656,-0.0073240995,0.0,0.004396624,139.01875,295.91528,295.91528,894.59576,1125.493,986.4743,3.2275,2.842663E7,0.46818838,1.8561307,0.0010246806,-0.034495354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050454617,-0.03470725,-0.08137727,0.05263436,-0.01949668,0.0,0.003881851,139.01875,295.91528,295.91528,894.59576,1125.493,986.4743,2.8825,1.9417624E7,0.7011227,2.366039,0.0012655797,0.02535677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29
0.056697786,-0.04941368,-0.04175055,0.027986467,-0.022041142,3.65,0.0035787271,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,2.9450002,1.9003452E7,0.52180684,1.881774,0.0033718187,0.04373479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29
0.025533974,-0.02613318,-0.011874616,-0.037144303,0.059095263,3.65,0.003802607,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,2.99,2.2093726E7,0.5389577,1.9565363,0.004879394,0.019777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13
0.018027186,0.01313591,-0.049412787,-0.05474919,0.08269656,3.65,0.0038818424,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,3.095,4.3807728E7,0.5360262,2.0040538,0.0025494352,-0.08872366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035077095,0.050454617,-0.03470725,-0.08137727,0.05263436,0.0,0.0030465447,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,3.24,4.7961528E7,0.8130742,2.979413,9.08487E-4,-0.014380217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45
-0.0021377206,0.056697786,-0.04941368,-0.04175055,0.027986467,2.51,0.0036319662,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,2.9550002,4.2930272E7,0.7135667,2.4536428,0.009593573,-0.14856124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011241436,0.025533974,-0.02613318,-0.011874616,-0.037144303,0.0,0.0035184966,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,3.095,2.5013936E7,0.5454292,2.0331562,0.017838942,-0.2776258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.044928372,0.018027186,0.01313591,-0.049412787,-0.05474919,0.0,0.0052944743,84.75139,201.04443,295.91528,894.59576,1125.493,986.4743,2.98,8.6634136E7,0.63554025,2.238963,0.0026230018,-0.07292843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
-0.08369845,0.035077095,0.050454617,-0.03470725,-0.08137727,4.8,0.0054312884,114.4868,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.3975,1.38685584E8,0.25630677,1.2158551,7.31224E-4,0.056250572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
-0.04052019,-0.0021377206,0.056697786,-0.04941368,-0.04175055,4.8,0.004805099,114.4868,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.605,1.4981392E8,0.30132964,1.4313462,0.0039118286,0.049899578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52
-0.07038623,0.011241436,0.025533974,-0.02613318,-0.011874616,4.8,0.0057215793,114.4868,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.4975,3.95748416E8,0.28273404,1.3339152,0.004350472,0.08208513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
-0.03150779,-0.044928372,0.018027186,0.01313591,-0.049412787,4.8,0.006581824,111.4257,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.67,3.8313218E10,0.32441795,1.5356667,0.003936185,0.06639433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
-0.0211792,-0.08369845,0.035077095,0.050454617,-0.03470725,4.8,0.0062869564,111.4257,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.2974997,4.9269192E9,1.1543452,4.151506,0.011092669,-0.07641649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49
-0.060808122,-0.04052019,-0.0021377206,0.056697786,-0.04941368,4.8,0.007313524,111.4257,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.1850002,2.23894976E8,0.9033783,3.222313,0.0023084471,-0.046958447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
-0.055502415,-0.07038623,0.011241436,0.025533974,-0.02613318,3.49,0.008395047,111.4257,114.4868,250.37708,407.27362,1005.95416,1236.8514,3.3025,1.86440928E8,0.7453406,2.8065403,0.021375366,-0.24544668,5.2222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.04264295,-0.03150779,-0.044928372,0.018027186,0.01313591,3.68,0.008836397,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.3425,1.50161776E8,0.7131882,2.7288845,0.010268751,-0.14631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72
-0.023525417,-0.0211792,-0.08369845,0.035077095,0.050454617,3.68,0.007396336,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.265,1.20662784E8,0.6559358,2.4866834,0.0059653097,-0.11104679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72
-0.0030213594,-0.060808122,-0.04052019,-0.0021377206,0.056697786,3.68,0.007467769,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.1875,1.35171296E8,0.49324602,1.9172744,0.00829306,-0.20705485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79
0.010522187,-0.055502415,-0.07038623,0.011241436,0.025533974,2.72,0.007806503,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9950001,7.6543904E7,0.52930003,1.9303064,0.0011985557,0.033096075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79
0.014321983,-0.04264295,-0.03150779,-0.044928372,0.018027186,2.78,0.008004038,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.77,4.2438156E7,1.4763821,4.4346313,0.0016105553,-0.0037150383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01877582,-0.023525417,-0.0211792,-0.08369845,0.035077095,0.0,0.008420623,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.7175,2.3446716E7,2.2360725,6.4215794,0.021375427,-0.08181167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.016502738,-0.0030213594,-0.060808122,-0.04052019,-0.0021377206,0.0,0.00836949,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9375,2.3287424E7,0.68278587,2.3507364,0.011153032,0.017139673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57
-4.543662E-4,0.010522187,-0.055502415,-0.07038623,0.011241436,3.02,0.007831046,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.0124998,2.3826674E7,0.8025593,2.7627628,0.0029210283,0.017559528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022043109,0.014321983,-0.04264295,-0.03150779,-0.044928372,0.0,0.0068735313,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.96,1.6174166E7,0.68535334,2.373699,1.20606564E-4,-0.0034673214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62
0.03909099,-0.01877582,-0.023525417,-0.0211792,-0.08369845,2.66,0.0064279297,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9275,2.3086108E7,0.64097124,2.221496,8.582982E-4,-0.0058279037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62
0.06921893,-0.016502738,-0.0030213594,-0.060808122,-0.04052019,2.66,0.0051885033,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.705,1.9408122E7,1.2788732,3.8356395,0.007995804,0.020766497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07043016,-4.543662E-4,0.010522187,-0.055502415,-0.07038623,0.0,0.0048142564,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.605,9635616.0,6.6025352,17.575891,2.6493493E-4,-0.001991272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.046635628,0.022043109,0.014321983,-0.04264295,-0.03150779,0.0,0.004980501,57.397915,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.6675,8173415.0,2.384136,6.7047353,0.0017108299,0.0077712536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03288406,0.03909099,-0.01877582,-0.023525417,-0.0211792,0.0,0.0051217573,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.8799999,6014271.5,0.58268565,2.0231876,0.004311601,0.0378232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0045689344,0.06921893,-0.016502738,-0.0030213594,-0.060808122,0.0,0.005027307,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9025,5618331.0,0.6037604,2.0974674,0.0056517855,0.035993814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
-0.00572747,0.07043016,-4.543662E-4,0.010522187,-0.055502415,2.61,0.005008545,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.8999999,6544412.0,0.6020515,2.0910022,0.005312452,0.036871433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0045847297,0.046635628,0.022043109,0.014321983,-0.04264295,0.0,0.0051407577,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.8325,1.2952511E7,0.5309528,1.8489766,0.010083883,0.027625322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04854226,0.03288406,0.03909099,-0.01877582,-0.023525417,0.0,0.003662623,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.7324998,1.2650045E7,0.9697702,2.99495,0.0066980273,0.021690845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038027525,0.0045689344,0.06921893,-0.016502738,-0.0030213594,0.0,0.00386592,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.7375,7132582.5,0.9873615,3.0479548,0.005293803,0.02303052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.023725748,-0.00572747,0.07043016,-4.543662E-4,0.010522187,0.0,0.004251423,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.835,2563467.5,0.9412384,3.0134637,0.0067112274,-0.091594696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.020934224,-0.0045847297,0.046635628,0.022043109,0.014321983,3.3,0.0044486104,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.0225,2805630.5,0.94136465,3.1903274,0.008357166,-0.089045286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01490581,0.04854226,0.03288406,0.03909099,-0.01877582,0.0,0.004059848,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9475002,1518627.1,0.96957225,3.202867,2.1724225E-5,-0.0033814907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.010872245,0.038027525,0.0045689344,0.06921893,-0.016502738,0.0,0.0041674436,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9375002,1680707.4,0.9211145,3.0508268,2.7052185E-4,-0.012103796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025854707,0.023725748,-0.00572747,0.07043016,-4.543662E-4,0.0,0.0035560702,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9,2942735.0,0.9006472,2.95693,0.0037619176,0.016883373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029360473,0.020934224,-0.0045847297,0.046635628,0.022043109,0.0,0.0036319762,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.7274997,2141182.8,2.0253184,5.869109,0.008981746,-0.04786992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04253936,-0.01490581,0.04854226,0.03288406,0.03909099,0.0,0.0030261588,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.8249998,3102308.2,0.94803935,3.0232642,0.0017423029,0.011035204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.043736696,-0.010872245,0.038027525,0.0045689344,0.06921893,0.0,0.0030807708,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.845,2768794.2,1.0138332,3.229408,7.0615945E-4,0.014655352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.037222505,0.025854707,0.023725748,-0.00572747,0.07043016,0.0,0.00274981,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.7875,1664892.5,0.8840126,2.8092377,0.007137243,0.022174597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038271785,0.029360473,0.020934224,-0.0045847297,0.046635628,0.0,0.0027882247,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.935,829090.4,0.46408677,1.782405,0.0010461094,-0.64067173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013192773,0.04253936,-0.01490581,0.04854226,0.03288406,0.0,0.0027625698,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.8725,651298.6,1.0058725,3.2344215,6.198885E-4,-0.015538216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
0.04488188,0.043736696,-0.010872245,0.038027525,0.0045689344,2.59,0.0022595082,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.84,780978.3,0.8803129,2.8451416,0.0029130923,-0.03196621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58
0.02202785,0.037222505,0.025854707,0.023725748,-0.00572747,3.09,0.0023616701,144.86876,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.9575,1520624.6,0.87456596,2.931582,0.014248001,-0.15204215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010479748,0.038271785,0.029360473,0.020934224,-0.0045847297,0.0,0.002593513,1667.2626,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.0525,5893354.5,0.6270343,2.259075,0.0021033762,-0.022793293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016736746,0.013192773,0.04253936,-0.01490581,0.04854226,0.0,0.0024609515,1667.2626,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.0900002,1.3053475E7,0.60796183,2.223655,0.0077705123,-0.07755685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.012363553,0.04488188,0.043736696,-0.010872245,0.038027525,0.0,0.0024609594,1667.2626,119.42361,250.37708,407.27362,1005.95416,1236.8514,3.105,9732495.0,0.65281194,2.372034,0.0066706636,-0.05356431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0071185827,0.02202785,0.037222505,0.025854707,0.023725748,0.0,0.0022483473,1667.2626,119.42361,250.37708,407.27362,1005.95416,1236.8514,2.97,3776712.2,0.5486822,1.9746388,0.0011504837,-0.01887536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
