@relation EQP_4-17_unspecified-unspecified_prediction-horizon-7days

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute continuousClass numeric

@data
0.033272505,-0.080759645,0.0,0.0,0.0,0.0,0.0,-88.821526,-88.821526,-88.821526,-88.821526,-88.821526,-88.821526,2.615,4917031.0,2.7686958,7.585192,0.010164893,-0.03962636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06250572,-0.021359205,0.0,0.0,0.0,0.0,0.0,-92.84236,-92.84236,-92.84236,-92.84236,-92.84236,-92.84236,2.7175,4704083.0,1.1991094,3.603633,0.0027522764,0.0047421455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92
-0.049150348,0.051362038,-0.039654255,0.0,0.0,2.6,0.0,-72.6375,-72.6375,-72.6375,-72.6375,-72.6375,-72.6375,2.7424998,6886234.0,1.3729191,4.1102834,0.005030776,0.01617217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.010437131,0.094420075,-0.08513725,0.0,0.0,0.0,0.0,-63.644444,-63.644444,-63.644444,-63.644444,-63.644444,-63.644444,2.7975001,8029144.5,1.2503777,3.8429847,0.0066330754,-0.06345916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06874335,0.033272505,-0.080759645,0.0,0.0,0.0,0.0,-50.305553,-50.305553,-50.305553,-50.305553,-50.305553,-50.305553,2.8249998,1.0212986E7,1.3735583,4.225355,0.007216839,-0.066210985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021998525,0.06250572,-0.021359205,0.0,0.0,0.0,0.0,-112.87361,-112.87361,-112.87361,-112.87361,-112.87361,-112.87361,2.7425,4091153.0,1.9006561,5.5576015,1.649385E-4,-0.004043579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09275937,-0.049150348,0.051362038,-0.039654255,0.0,0.0,0.0,-131.58334,-131.58334,-131.58334,-131.58334,-131.58334,-131.58334,2.78,3705588.5,2.5335329,7.3882747,0.002686621,0.0038056374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
0.13502884,-0.010437131,0.094420075,-0.08513725,0.0,2.78,0.0,-121.10208,-121.10208,-121.10208,-121.10208,-121.10208,-121.10208,2.745,3836159.0,4.7877736,13.487492,0.021500334,-0.03706956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
0.08438277,0.06874335,0.033272505,-0.080759645,0.0,2.8,0.0,-99.7632,-99.7632,-99.7632,-99.7632,-99.7632,-99.7632,2.7525,4896254.0,4.420106,12.5113945,0.014311274,-0.030564547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56
0.15593147,0.021998525,0.06250572,-0.021359205,0.0,2.9,0.0,-35.55,-35.55,-35.55,-35.55,-35.55,-35.55,2.8075,1.33123E7,3.9435647,11.416611,0.0024264073,0.00500226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
0.079582214,0.09275937,-0.049150348,0.051362038,-0.039654255,2.56,6.758023E-6,-14.561806,-14.561806,-14.561806,-14.561806,-14.561806,-14.561806,2.7599998,3.9210592E7,1.6041641,4.7725463,0.015312745,-0.075098515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
-0.24936807,0.13502884,-0.010437131,0.094420075,-0.08513725,3.17,3.9660932E-5,-15.042361,-15.042361,-15.042361,-15.042361,-15.042361,-15.042361,2.8575,2.81388448E8,1.0129709,3.2396173,0.0027433343,-0.028134584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
-0.21927011,0.08438277,0.06874335,0.033272505,-0.080759645,4.9,3.70188E-5,0.0,0.0,0.0,0.0,0.0,0.0,3.3825002,4.16880128E8,0.2423424,1.164776,0.004398584,0.09367657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
-0.27541077,0.15593147,0.021998525,0.06250572,-0.021359205,4.9,3.70188E-5,0.0,0.0,0.0,0.0,0.0,0.0,3.3075,8.9498054E8,0.22936645,1.1036824,0.0047834413,0.08812618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
-0.25618112,0.079582214,0.09275937,-0.049150348,0.051362038,4.9,3.9660932E-5,0.0,0.0,0.0,0.0,0.0,0.0,3.2925,5.1184896E9,0.22780955,1.0951158,0.0040428494,0.09284544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
-1.3113022E-6,-0.24936807,0.13502884,-0.010437131,0.094420075,4.9,3.966128E-5,0.0,0.0,0.0,0.0,0.0,0.0,3.175,7.3595889E9,0.20657659,1.0009335,0.011443985,0.054661274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
-0.03531134,-0.21927011,0.08438277,0.06874335,0.033272505,4.9,4.7245067E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.575,4.28361856E8,3.0104997,8.1283245,3.6773903E-10,8.34465E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64
0.020374894,-0.27541077,0.15593147,0.021998525,0.06250572,4.9,3.2158627E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.69,1.9162104E8,1.0792195,3.279388,0.0018481953,0.021333456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038663387,-0.25618112,0.079582214,0.09275937,-0.049150348,0.0,3.0364963E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7250001,1.4133027E7,1.075257,3.275128,0.002379543,0.014097452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032425165,-1.3113022E-6,-0.24936807,0.13502884,-0.010437131,0.0,3.170235E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6799998,3728375.5,0.9644448,2.929765,0.0049112886,0.022226334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06608641,-0.03531134,-0.21927011,0.08438277,0.06874335,0.0,2.9929337E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.745,3700534.8,1.123779,3.4298265,3.443933E-4,0.007952929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01229167,0.020374894,-0.27541077,0.15593147,0.021998525,0.0,3.500844E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.66,2841453.8,2.2550452,6.343473,0.011210949,-0.0530138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08938837,0.038663387,-0.25618112,0.079582214,0.09275937,0.0,5.6303823E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.68,4404320.0,1.6522622,4.817138,0.03871681,-0.15548038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
-0.054875493,0.032425165,-1.3113022E-6,-0.24936807,0.13502884,3.21,4.6314617E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.8525,1.6712079E7,1.0927962,3.4934888,0.014805925,0.013165474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
-0.078427315,0.06608641,-0.03531134,-0.21927011,0.08438277,3.21,5.144925E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7875,2.3897962E7,0.8787411,2.8385665,0.0011801451,-0.020264864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
-0.08883095,-0.01229167,0.020374894,-0.27541077,0.15593147,3.21,6.4664455E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.8225,6.8906864E7,0.8711111,2.8037639,8.625774E-4,-0.008606434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.020042539,-0.08938837,0.038663387,-0.25618112,0.079582214,0.0,6.4664455E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.8825,3.8503308E7,0.8370295,2.7577906,0.0074253413,-0.084735155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
-0.0019224882,-0.054875493,0.032425165,-1.3113022E-6,-0.24936807,2.6,4.693377E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1.9834618E7,1.1559229,3.5007224,0.0059897527,-0.068508625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.014901042,-0.078427315,0.06608641,-0.03531134,-0.21927011,0.0,5.7027264E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1.3449208E7,1.1559263,3.500732,0.0059897597,-0.06850767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017272234,-0.08883095,-0.01229167,0.020374894,-0.27541077,0.0,5.7391706E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.715,5534175.0,1.2527436,3.7462518,0.0018837526,-0.030437708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.055073857,-0.020042539,-0.08938837,0.038663387,-0.25618112,2.71,4.4202203E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6525,5530665.0,1.9490973,5.515033,0.0034823685,-0.029531956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.017466068,-0.0019224882,-0.054875493,0.032425165,-1.3113022E-6,2.71,4.1599415E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6275,6546369.0,1.8630643,5.2714887,0.0031485735,-0.029472351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
0.026284933,-0.014901042,-0.078427315,0.06608641,-0.03531134,2.81,4.7558427E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.705,8006656.5,1.4885627,4.3716154,0.022298196,-0.12680316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
0.059467316,0.017272234,-0.08883095,-0.01229167,0.020374894,2.81,3.8058108E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.68,6.097322E7,1.7746476,5.101108,0.015044992,-0.06443453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
0.0029194355,0.055073857,-0.020042539,-0.08938837,0.038663387,2.97,4.3319742E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7450001,5.14943E7,1.2781131,3.8534734,0.004512584,-0.044970512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.005868435,0.017466068,-0.0019224882,-0.054875493,0.032425165,0.0,4.3320408E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7925,1.3024964E7,1.9769477,5.8656793,0.0018865851,0.002961874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.023513198,0.026284933,-0.014901042,-0.078427315,0.06608641,0.0,5.5945733E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7150002,1.024066E7,1.3014348,3.8784482,0.0048794807,-0.010132551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71
-0.0749408,0.059467316,0.017272234,-0.08883095,-0.01229167,3.19,6.386593E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.8375,1.0360546E7,0.84218705,2.7347586,0.002563283,-0.057210445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06780076,0.0029194355,0.055073857,-0.020042539,-0.08938837,0.0,6.91971E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7725,7624656.0,0.85715234,2.7215078,0.0046673976,0.014942884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
-0.054389,-0.005868435,0.017466068,-0.0019224882,-0.054875493,2.73,6.307533E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7824998,1.1501806E7,0.8684263,2.761449,0.004340365,0.010168791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.05513096,-0.023513198,0.026284933,-0.014901042,-0.078427315,0.0,8.1876606E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.795,1.5263252E7,0.9126514,2.8959136,0.005001456,0.016922712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
-0.047824264,-0.0749408,0.059467316,0.017272234,-0.08883095,2.93,8.886729E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1.1033223E7,1.6196978,4.7668276,0.004503893,-0.013035059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.024357319,-0.06780076,0.0029194355,0.055073857,-0.020042539,0.0,8.1876606E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7625,3746445.2,1.4962994,4.47858,0.008256277,-0.06310415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75
0.0018079281,-0.054389,-0.005868435,0.017466068,-0.0019224882,2.76,6.229246E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.77,3840093.0,1.4702733,4.41771,0.011239161,-0.07468629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
0.1059221,-0.05513096,-0.023513198,0.026284933,-0.014901042,2.76,3.9390696E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.82,4345963.5,3.08311,9.039423,0.0016143183,-0.0019168854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18527448,-0.047824264,-0.0749408,0.059467316,0.017272234,0.0,2.4712608E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7375002,3990000.2,2.3295035,6.722069,0.013784607,-0.045623064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54
0.17995882,-0.024357319,-0.06780076,0.0029194355,0.055073857,2.75,2.362019E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7150002,2.9756298E7,2.0254393,5.888143,0.046560567,-0.14709449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11136544,0.0018079281,-0.054389,-0.005868435,0.017466068,0.0,2.8862873E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.942832E7,1.3653921,4.0522532,3.257127E-4,-0.21783113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058851838,0.1059221,-0.05513096,-0.023513198,0.026284933,0.0,2.62324E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.665,6718809.5,2.1177096,5.9887495,0.011211836,-0.057937145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
-0.033984423,0.18527448,-0.047824264,-0.0749408,0.059467316,2.57,3.1251588E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6574998,7855511.5,1.9832857,5.615635,0.012201029,-0.061480522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68
-0.005455494,0.17995882,-0.024357319,-0.06780076,0.0029194355,2.9,2.4527308E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6950002,7397126.0,1.4935409,4.370146,0.0032563123,-0.026030064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026830912,0.11136544,0.0018079281,-0.054389,-0.005868435,0.0,2.3979856E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.73,6482238.5,1.8454221,5.3830557,0.0016390091,-0.016977787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028441668,0.058851838,0.1059221,-0.05513096,-0.023513198,0.0,2.1553275E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.68,1.3008537E7,1.8244424,5.2657933,0.002517175,0.013751984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68
0.06387985,-0.033984423,0.18527448,-0.047824264,-0.0749408,2.78,2.0101672E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7324998,1.6162444E7,1.8256037,5.3335147,0.0020830026,-0.021507263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018712282,-0.005455494,0.17995882,-0.024357319,-0.06780076,0.0,2.1553275E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6775,1.0253549E7,2.8239868,7.9503,0.01207371,-0.03527522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
-0.053759694,0.026830912,0.11136544,0.0018079281,-0.054389,2.77,3.476368E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.6999998,2.0179202E7,2.3332806,6.64491,0.01625363,-0.067883015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67
-0.057928205,0.028441668,0.058851838,0.1059221,-0.05513096,3.4,3.2158627E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.9074998,2.7471342E7,0.7313168,2.4713564,0.0094259465,0.020676136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.038534045,0.06387985,-0.033984423,0.18527448,-0.047824264,0.0,2.62322E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.88,9577161.0,0.6955006,2.3480947,0.00905421,0.023878336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
0.004470587,0.018712282,-0.005455494,0.17995882,-0.024357319,2.52,2.0897833E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.8400002,1.1806639E7,0.65549785,2.206667,0.0037422164,0.033601522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052667975,-0.053759694,0.026830912,0.11136544,0.0018079281,0.0,2.4161393E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.7975001,9860715.0,0.6050935,2.0378017,0.0077196993,0.032253027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.114510894,-0.057928205,0.028441668,0.058851838,0.1059221,0.0,1.458025E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.635,3236945.5,2.608979,7.2197123,0.0025918242,-0.017255783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3595426,-0.038534045,0.06387985,-0.033984423,0.18527448,0.0,2.1888027E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4070433.8,2.4129612,6.618752,0.002557533,0.007000208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2586888,0.004470587,0.018712282,-0.005455494,0.17995882,0.0,3.4997333E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.705,4565150.5,1.4348809,4.2264056,2.881577E-4,-0.005474806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72
0.2467922,0.052667975,-0.053759694,0.026830912,0.11136544,3.03,4.392836E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.8124998,5378882.0,1.0966918,3.4294987,0.009116615,-0.097130775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
0.15766668,0.114510894,-0.057928205,0.028441668,0.058851838,2.72,4.906422E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.805,1.1243827E7,1.0908757,3.4049594,0.007992169,-0.091308355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11685443,0.3595426,-0.038534045,0.06387985,-0.033984423,0.0,4.9064815E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.875,1.4093147E7,1.8542638,5.6760616,0.0034110502,-0.031086445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.102072954,0.2586888,0.004470587,0.018712282,-0.005455494,0.0,7.0836004E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.7649999,9838822.0,1.158939,3.5495193,0.0034676234,-0.03273177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58
-0.06099081,0.2467922,0.052667975,-0.053759694,0.026830912,3.44,6.6944967E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.8674998,9072717.0,0.63323134,2.1608436,0.0029533969,0.027592182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04498422,0.15766668,0.114510894,-0.057928205,0.028441668,0.0,6.6944967E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.8325,5946631.5,0.6020363,2.0503206,0.0024564967,0.03435707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.036722064,-0.11685443,0.3595426,-0.038534045,0.06387985,0.0,6.32319E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.7600002,6323370.0,0.52457243,1.7928727,0.011296664,0.022221088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00944829,-0.102072954,0.2586888,0.004470587,0.018712282,0.0,7.561339E-6,0.0,0.0,0.0,0.0,0.0,0.0,2.81,1.0158478E7,0.58140415,1.9787985,0.006642386,0.036518097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
