FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
2016-01-01 00:00:00,15.390,11.08790,7.802,99.700,94.6292,86.800,0.26891,2.300,27.800,6.45838,0.000,323,78,679,356,4.00000
2016-01-02 00:00:00,14.900,11.19170,8.040,98.000,91.784350,58.360,0.306096,0.000,9.490,1.49933,0.000,218,154,510,554,4.00000
2016-01-03 00:00:00,14.900,10.44920,7.903,99.600,91.784350,86.000,0.203394,2.000,24.170,4.09504,0.000,467,249,661,57,4.00000
2016-01-04 00:00:00,16.810,14.00170,11.970,96.700,86.6283,72.240,0.177185,1.500,30.450,11.5192,2.505,0,4,1403,26,3.00000
2016-01-05 00:00:00,14.410,10.02360,5.676,98.100,82.4688,59.730,0.340797,5.700,24.030,4.972,0.000,166,1,426,830,4.00000
2016-01-06 00:00:00,15.560,9.78583,3.201,98.800,83.8958,66.180,0.368454,0.000,18.030,3.91158,0.000,128,36,988,286,4.00000
2016-01-07 00:00:00,16.510,12.58750,9.400,95.600,89.6442,79.060,0.198473,0.000,21.520,4.09454,0.000,132,252,1016,33,4.00000
2016-01-08 00:00:00,16.370,14.04330,12.140,97.900,85.6312,76.240,0.127152,0.700,23.280,7.539,0.000,0,192,1246,0,3.00000
2016-01-09 00:00:00,16.370,12.26860,6.793,98.400,84.2000,61.960,0.424192,5.600,23.850,6.67683,0.000,16,28,1200,192,4.00000
2016-01-10 00:00:00,17.560,14.79210,13.250,90.500,82.6633,71.990,0.337809,1.500,32.630,12.3087,3.246,0,36,1400,3,3.00000
2016-01-11 00:00:00,15.900,12.60290,7.643,97.700,89.2288,75.020,0.208657,5.700,33.200,7.82375,0.000,84,24,956,368,4.00000
2016-01-12 00:00:00,16.340,9.12504,3.642,98.400,81.6871,52.950,0.44797,0.200,14.990,2.60333,0.000,643,17,49,709,4.00000
2016-01-13 00:00:00,18.200,10.71250,6.355,95.700,76.5800,51.020,0.442501,0.000,10.940,2.60708,0.000,916,100,143,257,4.00000
2016-01-14 00:00:00,15.490,10.06210,5.439,97.700,91.1771,76.990,0.219068,0.000,6.668,1.02242,0.000,708,199,370,155,4.00000
2016-01-15 00:00:00,15.560,11.30860,7.508,97.000,79.6787,62.730,0.46638,0.100,22.510,5.09583,0.000,315,2,220,885,4.00000
2016-01-16 00:00:00,15.020,8.65108,4.083,88.900,65.3500,32.250,0.501511,0.000,17.780,3.94575,0.000,1184,47,19,177,4.00000
2016-01-17 00:00:00,15.320,8.76979,4.286,89.100,68.0608,50.250,0.331137,0.000,9.770,2.52267,0.000,768,35,127,496,4.00000
2016-01-18 00:00:00,17.360,10.43900,5.710,96.200,85.8937,66.960,0.356939,0.000,13.370,2.05504,0.000,142,123,587,576,4.00000
2016-01-19 00:00:00,15.390,9.01992,3.405,99.000,90.463550,64.510,0.352819,0.100,10.440,1.67067,0.000,378,315,313,427,4.00000
2016-01-20 00:00:00,15.390,9.59908,5.507,99.500,90.463550,72.140,0.337608,4.800,11.360,2.29237,0.000,833,249,224,131,4.00000
2016-01-21 00:00:00,8.010,6.50992,5.559,100.000,99.6750,98.800,0.0961905,2.000,11.920,1.60721,0.000,1056,174,24,182,4.00000
2016-01-22 00:00:00,14.410,8.49050,4.881,100.000,91.7750,73.960,0.226818,0.100,9.740,2.16692,0.000,1262,20,0,143,4.00000
2016-01-23 00:00:00,17.830,11.16240,7.127,95.800,85.3800,65.010,0.444662,0.000,12.310,2.18421,0.000,439,252,301,432,4.00000
2016-01-24 00:00:00,15.115,9.99387,4.422,98.600,88.526050,64.440,0.405027,0.100,14.110,1.41404,0.000,770,371,164,133,4.00000
2016-01-25 00:00:00,15.115,8.95300,4.354,98.900,88.526050,74.480,0.278996,0.400,13.300,1.93358,0.000,551,120,272,491,4.00000
2016-01-26 00:00:00,14.000,7.91483,4.588,99.200,88.4488,62.050,0.369785,0.200,16.480,3.497,0.000,289,0,269,868,4.00000
2016-01-27 00:00:00,15.050,8.08362,2.998,98.900,88.0979,67.190,0.500211,0.200,9.880,1.91562,0.000,249,129,311,740,4.00000
2016-01-28 00:00:00,13.800,6.96012,3.235,99.100,92.9021,69.200,0.232236,0.300,6.139,1.26921,0.000,498,93,240,596,4.00000
2016-01-29 00:00:00,14.710,8.00417,3.540,98.200,84.9896,59.910,0.520806,0.300,16.900,3.44762,0.000,323,14,113,971,4.00000
2016-01-30 00:00:00,17.660,10.00040,4.151,95.400,79.3508,49.930,0.51745,0.000,12.630,3.33021,0.000,316,2,164,939,4.00000
2016-01-31 00:00:00,18.580,11.09030,4.557,94.200,78.3204,54.930,0.529,0.000,19.020,3.88904,0.000,344,0,233,846,4.00000
2016-02-01 00:00:00,18.640,13.10220,6.796,96.600,86.698950,52.880,0.548212,0.000,10.970,3.16771,0.000,319,20,243,842,4.00000
2016-02-02 00:00:00,18.640,9.38950,5.303,99.000,86.698950,75.610,0.453632,0.200,13.410,3.08933,0.000,289,0,98,1030,4.00000
2016-02-03 00:00:00,16.810,10.18000,5.710,98.000,85.0938,64.800,0.353355,0.100,12.950,3.99933,0.000,569,0,34,812,4.00000
2016-02-04 00:00:00,18.680,12.58130,8.360,83.800,64.7575,48.460,0.471105,0.000,16.230,2.87854,0.000,1178,64,7,186,4.00000
2016-02-05 00:00:00,17.050,11.59450,7.406,91.700,78.5417,58.790,0.274604,0.000,9.560,1.80646,0.000,1343,68,0,27,1.00000
2016-02-06 00:00:00,17.970,12.78880,8.560,96.800,85.0750,66.160,0.370101,0.000,25.260,5.53129,0.000,592,120,715,9,3.00000
2016-02-07 00:00:00,17.800,13.33380,8.590,96.900,74.7163,50.790,0.524214,0.500,23.180,5.00683,0.000,119,20,637,656,4.00000
2016-02-08 00:00:00,16.980,9.89283,3.981,98.100,85.7804,63.130,0.359845,0.000,12.420,2.22825,0.000,285,117,572,456,4.00000
2016-02-09 00:00:00,17.760,12.97170,8.490,94.900,84.7408,68.580,0.345317,1.700,25.820,5.38004,0.000,29,43,1017,344,4.00000
2016-02-10 00:00:00,18.765,12.47290,9.390,97.700,89.8152,74.250,0.277509,1.700,25.050,5.94383,0.000,0,32,1300,105,4.00000
2016-02-11 00:00:00,18.765,12.67350,5.898,99.400,89.8152,70.270,0.311243,4.000,15.910,5.38429,0.000,15,5,1118,293,4.00000
2016-02-12 00:00:00,16.750,13.74000,10.820,97.800,92.4792,86.800,0.229771,0.000,26.850,7.46758,0.000,0,29,1352,57,3.00000
2016-02-13 00:00:00,16.410,13.80330,11.590,98.100,89.0479,79.150,0.247754,0.300,21.700,8.34883,0.000,1,13,1366,57,3.00000
2016-02-14 00:00:00,15.050,11.11440,6.694,99.200,76.1412,51.920,0.563112,1.900,31.930,8.24142,0.000,94,6,662,671,4.00000
2016-02-15 00:00:00,14.645,10.63430,6.660,80.500,54.1900,37.240,0.629613,0.000,31.580,9.69496,0.176,473,3,91,855,4.00000
2016-02-16 00:00:00,14.645,8.53513,3.236,74.480,54.1900,26.960,0.693458,0.000,26.110,7.02246,0.000,839,3,40,532,4.00000
2016-02-17 00:00:00,14.000,8.24258,0.875,88.200,65.3767,34.290,0.656359,0.400,20.320,5.40183,0.000,134,34,681,574,4.00000
2016-02-18 00:00:00,14.340,8.87350,6.016,100.000,76.2929,56.980,0.390961,7.200,21.590,5.23379,0.000,566,51,50,747,4.00000
2016-02-19 00:00:00,14.340,9.91987,3.947,87.700,76.2929,53.310,0.438501,0.000,17.040,3.63137,0.000,704,13,68,639,4.00000
2016-02-20 00:00:00,19.690,12.80090,7.202,89.800,64.7958,38.000,0.681523,0.000,16.650,3.90854,0.000,1064,173,73,120,4.00000
2016-02-21 00:00:00,19.800,13.11450,7.067,91.000,68.8050,50.210,0.630259,0.000,19.860,3.48217,0.000,722,325,134,255,4.00000
2016-02-22 00:00:00,19.010,12.26920,7.270,92.000,75.5012,44.070,0.576225,0.000,13.760,3.43038,0.000,251,44,456,669,4.00000
2016-02-23 00:00:00,16.885,11.28820,6.287,96.000,80.1362,52.720,0.722627,0.000,17.390,3.73787,0.000,241,5,187,995,4.00000
2016-02-24 00:00:00,16.885,10.33920,5.202,94.000,80.1362,62.330,0.506039,0.700,28.190,6.0575,0.000,62,46,838,488,4.00000
2016-02-25 00:00:00,16.070,11.09980,5.710,97.900,77.3721,48.710,0.465647,0.200,14.610,3.04246,0.000,141,12,609,672,4.00000
2016-02-26 00:00:00,12.850,8.01058,5.236,99.000,91.4075,76.190,0.163112,6.300,27.100,5.16858,0.000,154,108,872,296,4.00000
2016-02-27 00:00:00,11.590,7.63608,4.557,85.500,70.0192,49.100,0.772957,0.000,24.340,8.02254,0.035,133,7,384,905,4.00000
2016-02-28 00:00:00,16.030,10.20750,5.439,83.100,65.1071,41.560,0.724518,0.000,22.230,6.209,0.000,159,4,290,978,4.00000
2016-02-29 00:00:00,16.850,10.66860,4.964,87.800,64.0667,37.230,0.785573,0.000,24.030,6.00071,0.000,380,0,85,951,4.00000
2016-03-01 00:00:00,20.470,11.52970,4.422,88.000,62.4879,25.970,0.788609,0.000,14.780,3.58721,0.000,176,25,457,771,4.00000
2016-03-02 00:00:00,20.610,12.09270,5.880,90.700,73.9604,46.150,0.783511,0.000,18.700,4.43837,0.000,228,0,171,1020,4.00000
2016-03-03 00:00:00,19.660,12.93790,8.120,91.900,70.4333,42.600,0.794957,0.000,18.380,4.93329,0.000,330,1,227,864,4.00000
2016-03-04 00:00:00,16.070,11.08420,5.846,92.700,77.1921,58.000,0.766077,0.000,25.930,5.68608,0.000,236,1,306,880,4.00000
2016-03-05 00:00:00,16.850,10.91250,5.337,91.400,68.4471,37.530,0.711885,0.000,19.470,4.385,0.000,151,4,425,850,4.00000
2016-03-06 00:00:00,16.640,10.51950,5.473,91.100,64.8371,33.940,0.814123,0.000,29.490,5.85333,0.000,356,1,111,947,4.00000
2016-03-07 00:00:00,15.930,10.53950,4.727,93.300,67.8842,37.730,0.668114,0.700,30.760,7.13808,0.000,204,3,561,659,4.00000
2016-03-08 00:00:00,18.240,11.22730,5.609,93.000,64.0792,33.610,0.815436,0.000,20.920,5.07633,0.000,376,31,222,790,4.00000
2016-03-09 00:00:00,17.490,11.37610,5.303,89.000,70.5308,48.030,0.676278,0.000,22.610,4.63229,0.000,195,1,186,1041,4.00000
2016-03-10 00:00:00,17.660,11.48030,6.287,85.400,59.3233,32.120,0.862368,0.000,28.150,7.95717,0.000,466,1,84,868,4.00000
2016-03-11 00:00:00,18.390,11.15590,5.405,91.000,60.253950,29.400,0.876632,0.000,16.300,3.97337,0.000,230,125,471,602,4.00000
2016-03-12 00:00:00,18.390,11.47060,4.591,85.300,60.253950,28.670,0.884473,0.000,16.050,4.13996,0.000,179,110,545,584,4.00000
2016-03-13 00:00:00,19.010,11.78920,4.998,93.900,71.2317,36.720,0.882716,0.000,16.190,3.74487,0.000,293,186,413,531,4.00000
2016-03-14 00:00:00,17.930,10.96300,3.337,96.700,77.4567,50.240,0.818728,0.000,19.830,3.62817,0.000,324,121,622,362,4.00000
2016-03-15 00:00:00,16.880,11.57920,5.914,99.100,82.3083,56.470,0.561864,0.300,20.000,4.69496,0.000,309,158,760,201,4.00000
2016-03-16 00:00:00,17.325,11.94430,7.372,98.700,79.3342,51.360,0.886323,0.100,16.650,3.88542,0.000,243,2,401,782,4.00000
2016-03-17 00:00:00,17.325,11.41460,6.999,99.200,79.3342,37.660,0.807177,0.000,18.240,4.21221,0.000,185,28,516,690,4.00000
2016-03-18 00:00:00,17.590,12.63250,8.760,98.800,79.9867,47.060,0.655273,1.700,20.600,5.56246,0.000,92,92,726,514,4.00000
2016-03-19 00:00:00,15.660,11.17740,6.626,100.000,88.6971,63.320,0.603341,10.000,16.050,3.64712,0.000,64,114,941,317,4.00000
2016-03-20 00:00:00,15.250,10.51780,5.643,100.000,84.3804,59.780,0.885929,6.500,20.000,3.81092,0.000,574,223,488,131,3.00000
2016-03-21 00:00:00,13.800,9.37704,6.829,100.000,90.6792,70.330,0.594758,7.100,17.530,2.79038,0.000,587,126,299,407,4.00000
2016-03-22 00:00:00,16.240,9.47971,4.930,99.500,83.0783,49.050,0.785607,7.600,21.270,4.079,0.000,234,1,220,969,4.00000
2016-03-23 00:00:00,16.710,10.47780,5.541,98.300,76.4583,43.670,0.652836,0.200,13.300,3.01854,0.000,141,69,581,636,4.00000
2016-03-24 00:00:00,19.610,12.71790,5.473,94.700,73.6604,32.830,0.970533,0.000,20.890,4.30696,0.000,209,72,532,620,4.00000
2016-03-25 00:00:00,19.610,12.18680,6.524,94.900,73.6604,51.690,0.974356,0.000,18.030,4.802,0.000,145,98,483,701,4.00000
2016-03-26 00:00:00,16.680,12.34380,8.420,100.000,86.1604,66.310,0.640868,0.000,19.330,5.09129,0.000,115,45,743,526,4.00000
2016-03-27 00:00:00,19.080,13.70540,9.940,97.900,73.0254,32.400,0.95974,0.100,20.780,5.58646,0.000,142,13,742,534,4.00000
2016-03-28 00:00:00,17.590,11.73380,4.829,96.100,77.7992,53.840,0.945419,0.000,16.760,4.02083,0.000,132,67,579,649,4.00000
2016-03-29 00:00:00,21.620,13.80250,6.829,97.600,75.3800,39.120,1.00759,0.100,15.730,3.47562,0.000,273,119,485,548,4.00000
2016-03-30 00:00:00,18.270,12.54410,5.303,99.200,77.4829,53.190,0.984617,0.100,26.250,6.47404,0.000,292,70,710,360,4.00000
2016-03-31 00:00:00,17.860,11.98910,5.473,89.400,54.6746,27.810,1.04862,0.000,26.280,7.84708,0.000,366,0,159,895,4.00000
2016-04-01 00:00:00,20.680,12.65840,5.643,87.600,59.0725,23.660,1.03056,0.000,19.690,4.57858,0.000,240,12,391,788,4.00000
2016-04-02 00:00:00,18.135,12.06610,6.490,93.000,75.6398,46.850,0.787023,0.000,18.700,4.44892,0.000,147,182,587,511,4.00000
2016-04-03 00:00:00,18.135,12.93720,7.779,97.800,75.6398,46.920,0.598274,0.400,22.160,5.64088,0.000,410,79,765,181,4.00000
2016-04-04 00:00:00,13.460,11.62830,9.440,99.400,92.7375,81.100,0.175215,4.400,28.820,10.7556,0.388,4,36,1263,134,4.00000
2016-04-05 00:00:00,19.360,13.36250,8.250,86.700,65.2200,39.060,1.04962,0.000,23.710,6.43175,0.000,261,2,311,860,4.00000
2016-04-06 00:00:00,23.820,15.23090,7.474,91.500,61.9804,29.040,1.05852,0.000,20.180,4.60738,0.000,330,16,361,714,4.00000
2016-04-07 00:00:00,25.010,16.09330,8.390,91.900,61.0446,30.980,0.98682,0.000,17.430,4.28283,0.000,170,84,546,632,4.00000
2016-04-08 00:00:00,20.920,15.06420,9.440,83.400,53.9825,30.300,0.956172,0.000,27.520,6.97633,0.000,448,3,73,900,4.00000
2016-04-09 00:00:00,21.490,14.03150,7.169,85.600,61.8571,31.980,1.06505,0.000,23.070,6.24496,0.000,216,20,418,765,4.00000
2016-04-10 00:00:00,17.255,13.53880,10.690,87.100,77.926050,48.730,0.784601,0.100,30.730,7.85075,0.000,27,58,1137,211,4.00000
2016-04-11 00:00:00,17.255,11.74740,5.168,99.600,77.926050,66.830,0.787106,1.700,22.970,6.28821,0.000,295,172,826,136,4.00000
2016-04-12 00:00:00,16.100,12.38580,8.750,100.000,88.0787,73.540,0.756992,9.400,25.440,6.92883,0.000,44,225,1119,50,4.00000
2016-04-13 00:00:00,18.140,13.00900,6.558,99.900,84.2208,62.880,1.04005,0.500,20.850,4.93592,0.000,268,376,760,31,3.00000
2016-04-14 00:00:00,17.830,12.85750,8.140,100.000,87.7550,68.260,0.895135,0.200,16.760,4.84612,0.000,214,431,791,0,3.00000
2016-04-15 00:00:00,15.810,11.69170,8.240,100.000,93.7708,80.900,0.589809,2.500,28.540,6.99529,0.000,296,302,826,15,3.00000
2016-04-16 00:00:00,15.810,11.97500,9.390,99.800,93.7708,83.600,0.657962,2.800,25.970,11.03,1.552,0,204,1235,0,3.00000
2016-04-17 00:00:00,16.340,11.18070,4.422,100.000,77.4104,47.080,0.982487,0.100,15.700,3.53425,0.000,154,64,708,503,4.00000
2016-04-18 00:00:00,21.050,14.83390,7.169,95.800,74.5675,47.050,0.988707,0.000,19.090,3.89596,0.000,397,504,257,265,4.00000
2016-04-19 00:00:00,17.190,14.20630,10.070,99.900,88.4467,72.040,0.553583,30.900,22.790,4.90017,0.000,123,943,361,8,3.00000
2016-04-20 00:00:00,15.660,11.49620,7.534,99.800,89.4496,72.050,0.698377,10.500,25.230,4.57933,0.000,266,206,809,149,4.00000
2016-04-21 00:00:00,17.360,11.74200,5.541,100.000,85.8317,64.160,0.850783,0.100,16.620,3.09046,0.000,585,245,430,170,4.00000
2016-04-22 00:00:00,20.030,15.62040,10.960,93.700,70.9217,45.100,0.960136,0.000,14.360,3.37158,0.000,275,214,554,386,4.00000
2016-04-23 00:00:00,21.860,15.74580,11.430,98.400,76.9619,64.670,0.569861,0.000,14.990,2.89412,0.000,191,40,596,606,4.00000
2016-04-24 00:00:00,21.860,16.35330,9.910,99.800,76.9619,43.050,1.08443,0.100,18.310,4.31304,0.000,141,63,575,651,4.00000
2016-04-25 00:00:00,25.960,18.83170,11.160,91.300,57.9988,30.110,1.17992,0.000,16.230,3.97708,0.000,309,98,499,530,4.00000
2016-04-26 00:00:00,23.080,18.13130,11.300,91.800,63.7871,44.620,1.16954,0.000,18.980,5.01462,0.000,223,175,537,495,4.00000
2016-04-27 00:00:00,22.340,16.07000,10.190,93.200,72.9329,46.250,0.902379,0.000,18.310,4.74996,0.000,179,62,482,708,4.00000
2016-04-28 00:00:00,21.690,15.52710,10.490,91.900,74.7879,48.700,1.05545,0.000,20.500,5.56008,0.000,232,16,507,673,4.00000
2016-04-29 00:00:00,21.250,16.48540,11.030,92.600,79.2683,63.910,0.682261,0.000,14.250,3.96029,0.000,239,229,544,414,4.00000
2016-04-30 00:00:00,24.840,18.15290,11.600,93.500,70.1612,45.260,1.07312,0.000,21.240,4.55829,0.000,125,52,703,554,4.00000
2016-05-01 00:00:00,28.680,20.06170,12.280,68.910,41.8008,19.370,1.21444,0.000,18.630,3.76412,0.000,858,56,45,477,4.00000
2016-05-02 00:00:00,29.740,19.91170,12.930,73.420,41.2842,12.440,1.24808,0.000,15.840,3.53883,0.000,1087,103,81,158,4.00000
2016-05-03 00:00:00,29.740,19.47710,9.470,93.300,41.2842,16.210,1.24052,0.000,15.240,3.30096,0.000,536,127,387,383,4.00000
2016-05-04 00:00:00,26.710,17.80210,12.960,82.800,59.7817,22.780,0.681068,0.400,23.960,3.21687,0.000,577,302,344,214,4.00000
2016-05-05 00:00:00,18.810,14.79420,11.430,97.600,91.0158,71.710,0.232794,4.800,19.330,4.25408,0.000,666,354,353,63,3.00000
2016-05-06 00:00:00,16.710,14.19290,11.570,98.700,90.1000,81.400,0.257124,9.500,14.010,4.10917,0.000,34,54,1112,236,4.00000
2016-05-07 00:00:00,17.255,12.92710,8.250,97.700,88.528950,72.510,0.441301,10.700,29.880,6.78313,0.000,127,535,622,151,4.00000
2016-05-08 00:00:00,17.255,13.46210,8.920,100.000,88.528950,72.180,0.796262,40.000,32.100,11.2061,0.000,1,240,1195,3,3.00000
2016-05-09 00:00:00,17.970,14.31750,11.150,94.500,82.2858,66.630,1.00247,12.300,33.160,9.00638,0.000,3,215,1204,16,3.00000
2016-05-10 00:00:00,16.930,12.85790,7.360,99.700,86.759350,65.390,0.636581,43.800,27.100,7.87212,0.000,18,405,983,32,3.00000
2016-05-11 00:00:00,16.930,12.21120,7.741,99.500,86.759350,68.240,0.49626,9.600,32.630,4.88883,0.000,343,380,654,54,3.00000
2016-05-12 00:00:00,18.680,13.67380,11.090,92.500,84.1221,61.280,0.776049,2.100,32.100,7.48867,0.000,1,25,1307,105,3.00000
2016-05-13 00:00:00,20.070,14.04670,8.690,96.000,78.3417,50.920,0.897833,0.000,21.630,4.58208,0.000,89,8,792,550,4.00000
2016-05-14 00:00:00,21.050,15.05380,9.030,96.700,74.0858,51.470,0.912317,0.000,16.620,4.19746,0.000,326,4,202,898,4.00000
2016-05-15 00:00:00,26.405,16.68500,9.470,95.700,69.383150,41.350,1.22683,0.000,17.150,4.66654,0.000,202,7,479,746,4.00000
2016-05-16 00:00:00,26.405,20.35710,11.900,95.300,69.383150,34.560,1.1941,0.000,17.390,3.93325,0.000,286,90,446,616,4.00000
2016-05-17 00:00:00,29.590,21.16750,14.210,93.300,67.3217,38.420,0.931806,0.000,17.960,3.51129,0.000,352,37,390,656,4.00000
2016-05-18 00:00:00,25.630,19.11830,11.600,92.300,66.2342,34.540,1.22812,0.000,18.910,5.54229,0.000,158,86,584,601,4.00000
2016-05-19 00:00:00,28.710,20.60790,11.370,93.300,61.6292,32.990,1.26209,0.000,15.420,3.60921,0.000,309,1,158,967,4.00000
2016-05-20 00:00:00,27.150,21.73580,14.550,94.800,64.4292,42.860,1.26121,0.000,16.970,4.27,0.000,254,211,528,446,4.00000
2016-05-21 00:00:00,24.950,18.40290,11.260,97.600,77.3988,41.620,1.22822,0.100,19.190,3.72463,0.000,331,301,479,324,4.00000
2016-05-22 00:00:00,25.830,18.94580,13.200,91.800,66.8838,30.560,0.93287,0.000,17.080,3.97833,0.000,344,18,321,753,4.00000
2016-05-23 00:00:00,28.340,19.94620,11.140,83.300,51.3267,21.170,1.23428,0.000,16.330,3.25017,0.000,262,194,470,510,4.00000
2016-05-24 00:00:00,24.140,18.37540,12.520,92.300,72.7212,46.070,1.19739,0.000,22.720,5.10496,0.000,197,186,625,434,4.00000
2016-05-25 00:00:00,21.900,17.23170,10.730,96.500,71.1217,49.630,1.17331,0.000,20.600,5.30021,0.000,145,117,896,256,4.00000
2016-05-26 00:00:00,22.000,17.66540,12.590,92.400,68.4342,46.860,1.10579,0.000,22.330,6.38696,0.000,61,74,988,315,4.00000
2016-05-27 00:00:00,22.510,16.91790,8.630,97.800,76.6950,57.520,1.27563,0.000,20.140,5.81871,0.000,223,224,845,145,4.00000
2016-05-28 00:00:00,21.590,17.03080,12.450,96.500,80.3804,60.170,1.08529,3.300,32.630,8.76863,0.000,49,138,1224,25,3.00000
2016-05-29 00:00:00,21.320,16.19670,8.320,98.000,71.5333,47.960,1.11883,0.000,25.300,5.50875,0.000,190,59,641,545,4.00000
2016-05-30 00:00:00,25.630,18.61370,10.250,96.600,59.2179,29.920,1.26667,0.000,21.980,4.09771,0.000,492,2,74,862,4.00000
2016-05-31 00:00:00,28.240,20.51620,12.380,84.100,54.7654,29.130,1.32077,0.000,14.780,4.75671,0.000,356,65,443,572,4.00000
2016-06-01 00:00:00,30.405,23.66080,14.080,77.670,46.2702,19.860,1.30127,0.000,16.300,2.97771,0.000,363,177,461,438,4.00000
2016-06-02 00:00:00,30.405,22.69130,15.570,75.740,46.2702,27.440,1.1069,0.000,16.970,4.01283,0.000,292,145,595,403,4.00000
2016-06-03 00:00:00,25.490,19.98210,15.300,84.100,62.4338,47.500,1.29642,0.000,24.240,5.83083,0.000,166,68,518,687,4.00000
2016-06-04 00:00:00,23.760,18.84960,11.440,94.400,70.0996,45.290,1.3034,0.000,23.140,6.10517,0.000,182,57,583,617,4.00000
2016-06-05 00:00:00,27.660,21.09500,14.890,92.300,64.4158,37.220,1.28752,0.000,20.530,5.82812,0.000,265,43,581,546,4.00000
2016-06-06 00:00:00,31.785,22.51710,14.080,93.700,55.0002,33.570,1.27781,0.000,17.820,4.11233,0.000,190,110,514,623,4.00000
2016-06-07 00:00:00,31.785,25.83880,17.160,83.900,55.0002,27.550,1.28174,0.000,15.030,3.62692,0.000,260,213,502,465,4.00000
2016-06-08 00:00:00,35.100,26.48620,16.420,80.200,43.0438,16.820,1.21695,0.000,14.390,2.98462,0.000,241,182,600,415,4.00000
2016-06-09 00:00:00,33.515,28.00040,21.060,59.680,48.5098,21.790,1.21248,0.000,19.510,4.55262,0.000,253,16,298,871,4.00000
2016-06-10 00:00:00,33.515,23.23960,17.870,82.700,48.5098,26.670,0.997452,0.000,20.460,5.47192,0.000,434,12,140,852,4.00000
2016-06-11 00:00:00,31.570,22.94170,14.320,80.100,47.9100,18.670,1.33189,0.000,19.230,5.31479,0.000,472,8,94,861,4.00000
2016-06-12 00:00:00,34.790,25.63500,15.530,86.700,49.8017,20.810,1.30759,0.000,16.330,4.21342,0.000,352,12,251,823,4.00000
2016-06-13 00:00:00,33.940,26.27500,19.200,83.000,55.6037,32.780,1.29985,0.000,21.700,6.61667,0.000,478,7,80,867,4.00000
2016-06-14 00:00:00,28.750,24.00630,16.450,77.010,55.9375,25.390,1.30452,0.000,19.300,4.89854,0.000,308,14,185,926,4.00000
2016-06-15 00:00:00,28.750,20.50080,15.530,87.300,55.9375,36.480,0.942701,0.000,23.530,5.65679,0.000,112,13,516,797,4.00000
2016-06-16 00:00:00,24.030,18.74370,12.490,88.800,61.7579,39.990,0.946728,0.000,22.580,5.62362,0.000,134,50,817,439,4.00000
2016-06-17 00:00:00,26.950,19.89670,11.680,87.100,54.4342,28.540,1.3341,0.000,31.220,6.3425,0.000,380,36,441,581,4.00000
2016-06-18 00:00:00,31.370,23.66420,14.450,71.510,40.8633,21.750,1.31568,0.000,21.730,5.92175,0.000,419,11,109,895,4.00000
2016-06-19 00:00:00,29.870,24.10210,17.740,68.630,44.3188,27.300,1.30997,0.000,25.150,6.38917,0.000,226,125,671,413,4.00000
2016-06-20 00:00:00,34.490,25.30420,16.920,69.350,42.2888,17.610,1.29297,0.000,21.520,4.90683,0.000,534,180,376,347,4.00000
2016-06-21 00:00:00,32.350,24.34830,15.230,83.700,47.9371,22.650,1.29801,0.000,18.170,4.51487,0.000,312,358,548,219,4.00000
2016-06-22 00:00:00,30.370,23.05330,14.250,84.600,53.4988,24.310,1.29765,0.000,18.240,4.57967,0.000,394,301,483,263,4.00000
2016-06-23 00:00:00,31.110,22.14580,14.620,93.900,61.6692,43.030,1.22472,0.000,18.730,4.00625,0.000,118,447,689,180,4.00000
2016-06-24 00:00:00,31.110,25.37830,18.040,80.800,61.6692,31.810,1.27067,0.000,23.850,6.00492,0.000,156,17,526,741,4.00000
2016-06-25 00:00:00,30.440,22.30540,14.380,89.900,62.8813,32.480,1.32837,0.000,24.520,7.35804,0.000,147,31,610,647,4.00000
2016-06-26 00:00:00,27.020,21.30210,15.200,95.000,70.2500,51.560,1.15719,0.000,17.250,3.83892,0.000,233,481,324,402,4.00000
2016-06-27 00:00:00,30.760,21.72210,11.560,100.000,69.1375,34.970,1.22687,0.100,20.710,5.57821,0.000,538,202,628,70,3.00000
2016-06-28 00:00:00,35.400,25.38130,19.190,84.700,60.6204,32.140,0.95545,0.000,28.010,6.19396,0.000,277,161,782,216,4.00000
2016-06-29 00:00:00,29.460,24.32210,19.940,82.800,64.2913,43.550,1.20786,0.000,21.980,5.47438,0.000,69,209,792,366,4.00000
2016-06-30 00:00:00,31.570,24.66920,16.550,69.840,45.9046,31.670,1.30418,0.000,24.450,7.55183,0.000,180,11,539,706,4.00000
2016-07-01 00:00:00,33.550,23.52830,15.700,87.200,53.613950,30.160,1.31129,0.000,24.630,7.08462,0.000,183,32,565,657,4.00000
2016-07-02 00:00:00,33.550,26.31000,16.110,83.100,53.613950,23.240,1.2459,0.000,18.350,5.29312,0.000,192,43,496,700,4.00000
2016-07-03 00:00:00,36.050,26.98540,21.300,71.190,50.7229,24.670,1.19448,0.000,25.970,6.74967,0.000,189,125,702,423,4.00000
2016-07-04 00:00:00,26.720,22.73710,17.530,96.900,77.6079,62.320,1.08978,0.000,16.650,4.31288,0.000,332,443,643,23,3.00000
2016-07-05 00:00:00,27.220,21.42420,14.620,98.100,79.2700,58.290,1.13206,0.000,20.820,4.84046,0.000,253,367,725,92,4.00000
