ID,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,1_ECDF Percentile Count_0,1_ECDF Percentile Count_1,1_ECDF Percentile_0,1_ECDF Percentile_1,1_ECDF_0,1_ECDF_1,1_ECDF_2,1_ECDF_3,1_ECDF_4,1_ECDF_5,1_ECDF_6,1_ECDF_7,1_ECDF_8,1_ECDF_9,1_Histogram_0,1_Histogram_1,1_Histogram_2,1_Histogram_3,1_Histogram_4,1_Histogram_5,1_Histogram_6,1_Histogram_7,1_Histogram_8,1_Histogram_9,1_Interquartile range,1_Kurtosis,1_Max,1_Mean,1_Mean absolute deviation,1_Median,1_Median absolute deviation,1_Min,1_Root mean square,1_Skewness,1_Standard deviation,1_Variance,Sujeto,Seccion,Genero,Curso,Horas comida,Anunciante,Saludable,Contenido,RelativoRef
0,60.0,240.0,125.0,145.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-1.320424847118307,149.0,134.06644518272427,8.58847032593459,133.0,9.0,117.0,134.42042440916063,0.0016336232496759,9.7487832269706,95.03877440646332,60.0,240.0,477.0,522.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.7246072068868177,590.0,502.5647840531561,21.00698667785124,506.0,16.0,400.0,503.2835901288887,-0.0759855150674114,26.88884383211345,723.0099226277858,Sujeto1,IMG1,femenino,ESO1,,Marca,SI,Barrita,0
1,60.0,240.0,136.0,146.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.7829348751120522,156.0,140.8139534883721,3.956578845708108,141.0,4.0,132.0,140.88978044044975,-0.0102792357180969,4.6217675766659205,21.360735532720373,60.0,240.0,487.0,523.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.2499841983272,686.0,504.7408637873754,27.014514188585128,506.0,13.0,224.0,506.8680753876457,-1.0658183785186652,46.3886437649369,2151.906270350219,Sujeto1,IMG2,femenino,ESO1,,Marca,SI,AcaiBowl,0
2,60.0,240.0,220.0,241.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0352869437631406,266.0,232.09634551495017,10.580986964823843,230.0,9.0,215.0,232.47776302047325,0.8738994985332409,13.311524991832991,177.19669760819437,60.0,240.0,487.0,524.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.5232205726992,730.0,503.9401993355482,22.50727916910416,508.0,14.0,293.0,505.1818461449487,-0.4469456499075317,35.39736103252018,1252.9731680665782,Sujeto1,IMG3,femenino,ESO1,,Influencer,NO,CocaCola,0
3,60.0,240.0,227.0,239.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.7624997873550194,273.0,234.13621262458472,7.122746989547577,231.0,6.0,222.0,234.3258585248797,1.531754760818117,9.425598720356316,88.84191123718261,60.0,240.0,485.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.282080066694217,657.0,501.3355481727575,22.806194192117083,502.0,13.0,304.0,502.82321880435353,-0.5585432340040735,38.65045287045849,1493.8575070915326,Sujeto1,IMG4,femenino,ESO1,,Marca,NO,Burguer,0
4,60.0,240.0,216.0,226.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.6115828006965591,233.0,220.80730897009963,4.5958433129877205,221.0,4.0,210.0,220.87788451338807,0.1425586894540648,5.5832045003364605,31.172172492577307,60.0,240.0,474.0,523.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.191939910812147,816.0,502.0431893687708,30.137217028509625,502.0,17.0,339.0,504.7042257418968,1.7602779486406477,51.75897497207759,2678.991490160154,Sujeto1,IMG5,femenino,ESO1,,Influencer,SI,Kombucha,0
5,60.0,240.0,225.0,246.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.6608515906932806,272.0,235.82724252491693,10.321497555214629,232.0,7.0,221.0,236.18671874802104,1.214261853336705,13.026042992820816,169.67779605081628,60.0,240.0,472.0,532.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,11.88414533312539,1022.0,502.8405315614618,49.81313672034525,504.0,24.0,0.0,512.9190289242135,0.0289516648544677,101.17969189291247,10237.330051544695,Sujeto1,IMG6,femenino,ESO1,,Influencer,NO,Milka,0
6,60.0,240.0,262.0,287.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-1.129519837089722,297.0,274.62458471760795,10.54610876259642,275.0,11.0,254.0,274.896464955777,0.0866484228276001,12.223089374789232,149.4039138640854,60.0,240.0,484.0,527.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.157024515743142,692.0,507.7009966777409,26.21293363207912,508.0,16.0,188.0,509.4617184096534,-0.7987862784503191,42.31950492793481,1790.9404973454984,Sujeto1,IMG7,femenino,ESO1,,Marca,NO,CocaCola,0
7,60.0,240.0,239.0,263.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.0857182069762432,292.0,252.51495016611287,11.28038321872829,253.0,10.0,230.0,252.89784288695915,0.5155228527060728,13.911106335678928,193.5188794825664,60.0,240.0,478.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.56623377631029,683.0,501.063122923588,24.803743888036564,503.0,15.0,358.0,502.4209430215972,0.5278228014552527,36.91274621011371,1362.550832772264,Sujeto1,IMG8,femenino,ESO1,,Marca,SI,Kombucha,0
8,60.0,240.0,195.0,220.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,-1.281396113686292,225.0,207.7209302325581,10.25310978907518,208.0,11.0,186.0,208.0499396987124,-0.1861984350335966,11.6958348123846,136.79255195858752,60.0,240.0,482.0,525.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.6560249763205057,627.0,505.2890365448505,22.65144976324765,507.0,16.0,369.0,506.27388750500967,-0.2724805084840024,31.563249468518823,996.238717011954,Sujeto1,IMG9,femenino,ESO1,,Influencer,SI,Barrita,0
9,60.0,240.0,196.0,199.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8960398512640375,207.0,197.9833887043189,2.4164413196322334,198.0,2.0,192.0,198.01069637875293,0.9923096974259872,3.288415660044793,10.813677553227834,60.0,240.0,490.0,518.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.805465799553472,633.0,505.0564784053156,18.99917219456741,504.0,12.0,313.0,506.0122711996728,-0.5667894193285217,31.086528038237454,966.3722254721234,Sujeto1,IMG10,femenino,ESO1,,Marca,NO,Milka,0
10,60.0,240.0,247.0,257.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2308580063573937,268.0,252.98671096345515,4.786393086169026,254.0,3.0,242.0,253.0563670744989,0.1661950802021355,5.937086224464309,35.248992836723865,60.0,240.0,481.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,33.683367426625736,911.0,505.1727574750831,27.334974227657536,506.0,14.0,0.0,508.3135395452789,-0.1980843669213423,56.41931929818677,3183.13959007075,Sujeto1,IMG11,femenino,ESO1,,Influencer,SI,AcaiBowl,0
11,60.0,240.0,245.0,266.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.6745314360531269,280.0,256.6445182724253,8.609882893124773,257.0,8.0,237.0,256.86102865142294,-0.0562402546642973,10.544158599997068,111.17928058189212,60.0,240.0,487.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.27342093588446,692.0,505.5813953488372,20.65657111952407,507.0,11.0,212.0,506.901197394784,-0.8732494809151669,36.555117253109,1336.2765973885475,Sujeto1,IMG12,femenino,ESO1,,Influencer,NO,Burguer,0
12,60.0,240.0,155.0,166.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-0.0696640133898149,179.0,161.51827242524917,5.580644805244955,161.0,5.0,149.0,161.6670320005919,0.5583263428946558,6.933751411998591,48.07690864339246,60.0,240.0,473.0,535.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,21.25651602754117,847.0,505.27242524916943,38.17066036798709,508.0,25.0,0.0,509.8786351587622,-1.90556329609546,68.38127575721738,4675.998874184606,Sujeto1,IMG0,femenino,ESO1,,,,,0
13,300.0,1200.0,316.0,376.0,0.0006662225183211,0.0013324450366422,0.0019986675549633,0.0026648900732844,0.0033311125916055,0.0039973351099267,0.0046635576282478,0.0053297801465689,0.00599600266489,0.0066622251832111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.7700651939391525,474.0,349.2025316455696,28.726739135934704,347.0,23.0,265.0,351.17952668119284,0.8065741563036251,37.2109103940175,1384.6518523516,300.0,1200.0,485.0,525.0,0.0006662225183211,0.0013324450366422,0.0019986675549633,0.0026648900732844,0.0033311125916055,0.0039973351099267,0.0046635576282478,0.0053297801465689,0.00599600266489,0.0066622251832111,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,24.59229229331964,1022.0,504.4603597601599,28.80369782348077,504.0,14.0,0.0,507.67032861719866,-0.7429343016603192,56.99919287976389,3248.9079889445266,Sujeto1,CUEST,femenino,ESO1,,,,,0
14,60.0,240.0,391.0,411.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.4414117454135753,430.0,402.578073089701,9.553823909228347,401.0,8.0,381.0,402.7545933424866,0.4823333805209582,11.922983093803444,142.15752585512277,60.0,240.0,494.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.181814899203928,554.0,505.1196013289036,13.83247425525105,507.0,10.0,404.0,505.52620195573184,-2.017242433045835,20.27138912647105,410.92921711680873,Sujeto2,IMG1,masculino,ESO1,,Marca,SI,Barrita,0
15,60.0,240.0,428.0,438.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.943262398610019,441.0,433.2890365448505,4.26414719484331,434.0,4.0,422.0,433.31765794971926,-0.44483510738735,4.980311342186312,24.80350106510962,60.0,240.0,489.0,520.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.29087144900492,583.0,502.4817275747508,18.65259765344752,506.0,12.0,203.0,503.4973730330306,-3.645799479241554,31.964325499792448,1021.7181046566816,Sujeto2,IMG2,masculino,ESO1,,Marca,SI,AcaiBowl,0
16,60.0,240.0,432.0,441.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.7661712489986967,448.0,436.5813953488372,4.615313296762746,436.0,4.0,427.0,436.6147978797498,0.3025962693272198,5.400644668653436,29.16696283705477,60.0,240.0,490.0,516.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.247461896877491,545.0,500.5215946843854,14.738866016931372,503.0,10.0,392.0,501.0244488434376,-2.1456533522042447,22.441737755135414,503.63159347027033,Sujeto2,IMG3,masculino,ESO1,,Influencer,NO,CocaCola,0
17,60.0,240.0,430.0,443.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-1.2079953348962231,447.0,436.7142857142857,5.377313716184158,437.0,5.0,425.0,436.7576207338608,-0.1400802733925585,6.152391580858171,37.8519221642145,60.0,240.0,490.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.56874841122646,549.0,502.8106312292359,16.55941987395283,504.0,13.0,388.0,503.3733249973988,-1.7758395392441952,23.7943993787244,566.17344179424,Sujeto2,IMG4,masculino,ESO1,,Marca,NO,Burguer,0
18,60.0,240.0,436.0,447.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-1.357241966216412,450.0,441.27242524916943,4.804869703424889,440.0,5.0,433.0,441.3055946925857,0.2070701204275341,5.410602710689192,29.27462169291724,60.0,240.0,494.0,520.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.807073524356479,552.0,504.3156146179402,15.39203761547886,506.0,11.0,393.0,504.8450471131557,-2.100693105650441,23.114550551840868,534.2824472136069,Sujeto2,IMG5,masculino,ESO1,,Influencer,SI,Kombucha,0
19,60.0,240.0,441.0,477.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,-0.7386311954537472,496.0,457.9302325581396,16.08591516649924,454.0,14.0,419.0,458.35651446462447,0.1040420140566387,19.76351338724243,390.5964614077108,60.0,240.0,491.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.442608235779181,550.0,503.9601328903655,14.67972759682564,504.0,11.0,397.0,504.3635310255604,-1.1349326963682902,20.168189945967526,406.7558856966257,Sujeto2,IMG6,masculino,ESO1,,Influencer,NO,Milka,0
20,60.0,240.0,396.0,404.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.1591231665930781,412.0,400.1727574750831,3.8207525303252687,400.0,3.0,391.0,400.2015854167743,0.3794070352577978,4.8034513516871895,23.07314488802549,60.0,240.0,489.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.430404784273223,548.0,501.4285714285714,16.24774560987184,504.0,12.0,386.0,502.0437169089039,-2.279367018156858,24.845149281291945,617.2814428096817,Sujeto2,IMG7,masculino,ESO1,,Marca,NO,CocaCola,0
21,60.0,240.0,432.0,462.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.7670910593780809,483.0,448.78073089701,12.131985298175517,451.0,11.0,421.0,449.0154419500899,-0.0664598466441285,14.516290338102062,210.72268518007527,60.0,240.0,493.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.01232861821281,551.0,503.2691029900332,14.167525744748955,505.0,11.0,392.0,503.7014817570547,-2.166888645165382,20.86606574943693,435.39269985982514,Sujeto2,IMG8,masculino,ESO1,,Marca,SI,Kombucha,0
22,60.0,240.0,418.0,463.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-0.8972682675307837,490.0,440.16943521594686,19.647553559011467,437.0,18.0,399.0,440.78635938279695,0.1535244623527656,23.312720124742484,543.4829196145732,60.0,240.0,493.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.886867260872897,543.0,501.54485049833886,15.3525237028289,503.0,11.0,389.0,502.0987613139041,-2.102542107601354,23.578147754981146,555.9290515557225,Sujeto2,IMG9,masculino,ESO1,,Influencer,SI,Barrita,0
23,60.0,240.0,427.0,470.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,-0.9675714852875132,486.0,449.421926910299,17.081334643105432,452.0,17.0,410.0,449.8928776152204,-0.1926833548883132,20.579915965268547,423.5329411375152,60.0,240.0,490.0,520.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.507918181397237,555.0,500.7840531561462,16.618734892550854,501.0,14.0,379.0,501.4170285748685,-2.2083335801094406,25.186676028262564,634.368649352656,Sujeto2,IMG10,masculino,ESO1,,Marca,NO,Milka,0
24,60.0,240.0,392.0,428.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,-1.0211515693519364,445.0,411.6511627906977,15.901722939040347,414.0,14.0,376.0,412.0728453809256,-0.1968713248489966,18.637330103819814,347.35007339874824,60.0,240.0,490.0,519.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.053292871798499,542.0,502.5747508305648,15.34910210704076,504.0,12.0,391.0,503.0486030295351,-2.016085179386629,21.82926562123651,476.5168375624981,Sujeto2,IMG11,masculino,ESO1,,Influencer,SI,AcaiBowl,0
25,60.0,240.0,398.0,452.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,-1.1830004690086344,467.0,426.0664451827242,22.979635986357767,429.0,22.0,376.0,426.88643288124433,-0.2461753901561377,26.44637720803588,699.4108674297194,60.0,240.0,490.0,521.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.413233524184067,556.0,503.22591362126246,16.15143320713899,503.0,14.0,385.0,503.76016349606425,-1.992563017976544,23.19444299023129,537.9821856270896,Sujeto2,IMG12,masculino,ESO1,,Influencer,NO,Burguer,0
26,60.0,240.0,398.0,431.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-0.3880522979869263,455.0,413.60132890365446,14.158452997207563,409.0,11.0,387.0,413.964874045518,0.7316816918391726,17.345249281939424,300.8576726526201,60.0,240.0,491.0,521.0,0.0033222591362126,0.0066445182724252,0.0099667774086378,0.0132890365448504,0.0166112956810631,0.0199335548172757,0.0232558139534883,0.0265780730897009,0.0299003322259136,0.0332225913621262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.191940985635646,584.0,503.43189368770766,17.59051224600169,507.0,12.0,390.0,504.09272139240153,-1.4441736352049197,25.803104053698146,665.8001788059736,Sujeto2,IMG0,masculino,ESO1,,,,,0
