@relation X5.17_cut5
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,5)','[5,Inf)'}
@data
-0.012456417,-0.05988729,0.037441015,-0.124189734,0,0,0,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.75,4870199,0.62472975,2.2263627,1.2789769e-11,-0.7637212,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0037349463,-0.047735333,-0.021342397,-0.07076478,0,0,0,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.725,4639588,1.5282787,4.5848703,0.0001585834,-0.20002246,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.02519703,-0.037843227,-0.017182708,0.0076503754,-0.13873088,3,0.0011807951,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.7749999,15049312,1.5270097,4.5825043,0.00014952055,-0.0009660721,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0013571978,-0.020329893,-0.04378128,-0.011936545,-0.06930876,0,0.0010701712,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.95,12918778,0.98586965,3.2533684,0.0001296297,1.4305115e-06,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.004537165,-0.012456417,-0.05988729,0.037441015,-0.124189734,0,0.0010701712,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.9,6404019.5,0.8198108,2.7225041,0.0009579377,-0.020893335,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.015226483,0.0037349463,-0.047735333,-0.021342397,-0.07076478,3,0.0010469825,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.975,8087802,0.8158205,2.8161416,0.015839355,-0.15191317,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.026120663,-0.02519703,-0.037843227,-0.017182708,0.0076503754,3,0.000985854,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.875,7374133,0.8446261,2.8045876,0.0004346215,-0.020507812,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.008948624,-0.0013571978,-0.020329893,-0.04378128,-0.011936545,0,0.0011384113,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.75,4475182,1.5051672,4.515497,1.1671848e-11,3.0994415e-06,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.030204296,-0.004537165,-0.012456417,-0.05988729,0.037441015,3,0.0013184575,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.85,13933198,0.76419234,2.5982585,0.00015858252,-0.40000582,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.041788876,-0.015226483,0.0037349463,-0.047735333,-0.021342397,3.2,0.0013973529,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.8999999,14315615,0.99111193,3.2192776,0.0026747482,-0.0481472,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.07090008,0.026120663,-0.02519703,-0.037843227,-0.017182708,0,0.0016088403,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.025,14607204,1.4264266,4.659993,0.008817694,-0.066900015,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.04565835,-0.008948624,-0.0013571978,-0.020329893,-0.04378128,0,0.0015605377,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.1499999,20080814,1.9819971,6.5883436,0.002674769,-0.02409339,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.036109507,-0.030204296,-0.004537165,-0.012456417,-0.05988729,2.7,0.0010273958,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.075,17519958,0.84924805,2.9564908,0.01828205,-0.18130422,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.068862855,-0.041788876,-0.015226483,0.0037349463,-0.047735333,0,0.00086839555,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.9249997,7549050.5,0.76438487,2.5808787,0.0043775644,-0.07641268,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.09553707,-0.07090008,0.026120663,-0.02519703,-0.037843227,2.7,0.00083157583,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.825,7701252,0.8284388,2.7294154,0.0004025026,0.0053505898,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.081983805,-0.04565835,-0.008948624,-0.0013571978,-0.020329893,0,0.00088577386,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.625,5886475,1.528402,4.432366,0.00015857733,-0.20000005,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.004590988,0.036109507,-0.030204296,-0.004537165,-0.012456417,0,0.0009953249,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.6750002,5555033.5,1.527151,4.430182,0.00014951736,-0.0009455681,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.007141471,0.068862855,-0.041788876,-0.015226483,0.0037349463,3,0.0009123094,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.775,11178564,1.1099885,3.425271,0.0075888433,-0.08586192,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.048558712,0.09553707,-0.07090008,0.026120663,-0.02519703,0,0.0011629954,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.8249998,10404184,0.84133637,2.765851,0.03594395,-0.28744984,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.054172754,0.081983805,-0.04565835,-0.008948624,-0.0013571978,0,0.0012877784,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.025,17310856,1.4701738,4.823563,0.0056197573,0.019052505,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.008684874,0.004590988,0.036109507,-0.030204296,-0.004537165,0,0.0010568643,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.1,17696626,1.3801783,4.6236057,0.0046653226,-0.05000615,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0061095953,-0.007141471,0.068862855,-0.041788876,-0.015226483,0,0.0009516359,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,3.0749998,9609213,1.3575206,4.550664,0.004738279,-0.05218792,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.007995367,-0.048558712,0.09553707,-0.07090008,0.026120663,0,0.0011005041,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.975,11346332,0.65555596,2.295332,0.01265363,-0.20135164,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.054650545,-0.054172754,0.081983805,-0.04565835,-0.008948624,3.13,0.0008828552,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.9325001,9761831,0.72468024,2.4701777,0.015880486,-0.20864487,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.03370893,-0.008684874,0.004590988,0.036109507,-0.030204296,2.9,0.0013339702,530.2535,530.2535,530.2535,530.2535,530.2535,530.2535,2.8575,32391870,0.8493142,2.815991,0.021296144,-0.18560553,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.040358603,-0.0061095953,-0.007141471,0.068862855,-0.041788876,4.33,0.001257612,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,3.2150002,77537320,0.32583869,1.3926243,0.0023068625,0.056031704,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0040136576,0.007995367,-0.048558712,0.09553707,-0.07090008,0,0.0011314432,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,3.2150002,46180008,0.32583895,1.392625,0.002306861,0.056032658,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.03768772,0.054650545,-0.054172754,0.081983805,-0.04565835,0,0.0011453879,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,3.07,33360274,0.29046583,1.236783,0.0059612473,0.0720706,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.015907109,-0.03370893,-0.008684874,0.004590988,0.036109507,0,0.0011951565,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,3.055,27760018,0.28628156,1.219643,0.0071093473,0.06970787,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0021473765,-0.040358603,-0.0061095953,-0.007141471,0.068862855,0,0.0012764058,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7075,3522663.5,1.1484903,3.4545903,0.006839371,-0.067940235,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.026789844,-0.0040136576,0.007995367,-0.048558712,0.09553707,0,0.0013614516,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7875,4407963,1.3378365,4.074272,0.018360836,-0.10541844,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.017391145,-0.03768772,0.054650545,-0.054172754,0.081983805,2.82,0.0012915938,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.8549998,5711761.5,4.711672,13.82811,0.009763702,0.0051374435,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.00087338686,0.015907109,-0.03370893,-0.008684874,0.004590988,0,0.0011879681,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.85,5490004.5,5.0156693,14.7462015,8.0375075e-09,-2.670288e-05,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.037855268,-0.0021473765,-0.040358603,-0.0061095953,-0.007141471,2.72,0.0009827048,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.795,16859100,1.2498728,4.0017505,5.8561983e-10,-0.38172626,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.037113428,-0.026789844,-0.0040136576,0.007995367,-0.048558712,2.79,0.0010535665,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7875,21560386,2.977857,8.7210865,0.0018373191,-0.1086452,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.047968984,-0.017391145,-0.03768772,0.054650545,-0.054172754,2.72,0.0009272976,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7625,16055918,5.5904174,15.819816,0.0031485574,-0.009809494,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.120530844,0.00087338686,0.015907109,-0.03370893,-0.008684874,0,0.00051666854,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7075,18399780,2.8266952,8.042353,0.021000596,-0.055143356,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07996225,0.037855268,-0.0021473765,-0.040358603,-0.0061095953,0,0.00056563504,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7625003,14352317,1.8163896,5.362829,0.0016715756,-0.012466431,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.1286028,0.037113428,-0.026789844,-0.0040136576,0.007995367,0,0.00043336485,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.75,6448228.5,1.8059036,5.3112874,0.0033725218,-0.0010693073,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.09980047,0.047968984,-0.017391145,-0.03768772,0.054650545,0,0.0004653906,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7475,2595412.2,1.8076288,5.311513,0.002516236,0.0016129017,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.036557913,0.120530844,0.00087338686,0.015907109,-0.03370893,0,0.0004013641,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7675002,2704030.2,2.1314216,6.243762,0.005369216,0.010611534,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07070947,0.07996225,0.037855268,-0.0021473765,-0.040358603,0,0.00034706248,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.74,2243776.8,4.0029707,11.313192,0.0008654014,0.003800869,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.019429684,0.1286028,0.037113428,-0.026789844,-0.0040136576,2.55,0.00037893493,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.6925,3114097.5,2.180183,6.215195,0.005317118,-0.020767927,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0011376143,0.09980047,0.047968984,-0.017391145,-0.03768772,2.91,0.00046174784,813.9049,1106.4556,1106.4556,1106.4556,1106.4556,1106.4556,2.7425,24520512,1.556948,4.6149826,0.006211704,-0.054121256,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.040961027,0.036557913,0.120530844,0.00087338686,0.015907109,3.79,0.0005326248,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,3.02,55628700,0.47185028,1.7700406,0.0041921954,0.038723946,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.017490983,0.07070947,0.07996225,0.037855268,-0.0021473765,3.79,0.0003916343,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,3.105,1555834880,0.4973973,1.8894714,0.00058288843,-0.008716583,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.007233143,0.019429684,0.1286028,0.037113428,-0.026789844,3.79,0.00036046674,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,3.0974998,1211815810,0.48662698,1.8523799,0.000795053,-0.016570568,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.025030851,0.0011376143,0.09980047,0.047968984,-0.017391145,3.79,0.0003884296,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,3.02,751265470,0.43795863,1.6676878,0.0015559705,-0.017866135,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.040961027,-0.040961027,0.036557913,0.120530844,0.00087338686,0,0.0004013641,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.8175,14358435,0.81673706,2.6462095,0.004469063,-0.06997728,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.009425044,-0.017490983,0.07070947,0.07996225,0.037855268,0,0.00041798022,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6950002,10023831,1.2816551,3.7991133,0.001861941,0.01577568,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.040382504,0.007233143,0.019429684,0.1286028,0.037113428,0,0.0004764448,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.79,8309113.5,1.3875514,4.216321,0.0062970743,-0.058677197,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.056561828,0.025030851,0.0011376143,0.09980047,0.047968984,3.03,0.0005741137,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.8974998,11787100,1.4636828,4.586074,0.016969511,-0.10324311,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.007621169,0.040961027,-0.040961027,0.036557913,0.120530844,0,0.00042305994,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,3.0249999,12917723,0.75760436,2.636806,0.0010288643,0.009547472,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0029289722,-0.009425044,-0.017490983,0.07070947,0.07996225,0,0.0004096086,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.9825,7713001.5,0.6318736,2.229616,0.0029691271,-0.038578987,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.017784953,-0.040382504,0.007233143,0.019429684,0.1286028,0,0.0004213642,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.8874998,7871531,0.5443073,1.9167402,0.0028974384,-0.031430244,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.032669067,-0.056561828,0.025030851,0.0011376143,0.09980047,0,0.0004581321,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.8975,2931845.2,0.5367459,1.9002742,0.0034899462,-0.05036068,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0029177666,-0.007621169,0.040961027,-0.040961027,0.036557913,2.81,0.00041461844,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7275,2003832,0.95636797,2.9535465,0.0027764365,-0.018295288,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.028289318,0.0029289722,-0.009425044,-0.017490983,0.07070947,0,0.00033690006,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7375,1987744,1.0015476,3.0867894,0.0018671709,-0.012019873,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.06734705,0.017784953,-0.040382504,0.007233143,0.019429684,0,0.00026461625,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7325,1873283.1,0.9828851,3.0307865,0.0014202903,-0.013561249,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.102146626,0.032669067,-0.056561828,0.025030851,0.0011376143,2.65,0.00022623033,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6275,3991987.5,1.9075904,5.3572464,0.00014984827,0.0016160011,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.1335684,0.0029177666,-0.007621169,0.040961027,-0.040961027,2.76,0.0001647947,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.615,3844587.8,2.259819,6.25448,0.00058663124,-0.007690668,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.11236894,0.028289318,0.0029289722,-0.009425044,-0.017490983,2.76,0.0001550223,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6399999,7037040,2.185259,6.1581597,0.016295003,-0.058045626,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07444346,0.06734705,0.017784953,-0.040382504,0.007233143,2.65,0.00015822906,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6599998,42688376,3.4755888,9.634142,0.003878847,-0.011945248,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.022862554,0.102146626,0.032669067,-0.056561828,0.025030851,2.65,0.0001931804,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6575,56623172,3.3933375,9.362846,0.0033843017,0.0008149147,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.034891486,0.1335684,0.0029177666,-0.007621169,0.040961027,3.1,0.00020970937,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7424998,63304392,1.0075345,3.108216,0.009529808,0.015027523,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.019021869,0.11236894,0.028289318,0.0029289722,-0.009425044,0,0.0001767909,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7475,16077912,1.0329047,3.1829586,0.007751482,0.018439293,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.018750072,0.07444346,0.06734705,0.017784953,-0.040382504,0,0.00013900675,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.74,8633214,1.0142455,3.1240857,0.006235402,0.019793272,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07089031,0.022862554,0.102146626,0.032669067,-0.056561828,2.53,0.000118383796,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7124999,7666223,0.9457961,2.9105248,0.0050478415,0.0226717,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.12093747,-0.034891486,0.1335684,0.0029177666,-0.007621169,0,9.09506e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.5875,4512239,4.176806,11.152537,0.00031805082,-0.00011134148,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.15372872,-0.019021869,0.11236894,0.028289318,0.0029289722,0,6.113268e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6275,3907107.5,1.8151331,5.114315,0.0052701104,0.012402058,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.12806237,0.018750072,0.07444346,0.06734705,0.017784953,0,5.7391706e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.625,4829406,1.787411,5.0370064,0.005441487,0.011953831,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.060247898,0.07089031,0.022862554,0.102146626,0.032669067,2.8,7.8081575e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.6924999,6283931.5,1.6633334,4.823578,0.010729741,-0.06994653,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.016069412,0.12093747,-0.034891486,0.1335684,0.0029177666,3,8.139492e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.7925,11615598,1.2667174,3.882361,0.010253624,-0.06489897,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.03714955,0.15372872,-0.019021869,0.11236894,0.028289318,0,7.901731e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.885,20273946,0.89504427,2.9272556,0.004423248,-0.07051492,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.119808555,0.12806237,0.018750072,0.07444346,0.06734705,0,2.5085521e-05,1164.4597,1490.8577,1490.8577,1106.4556,1106.4556,1106.4556,2.9625,17957438,1.447522,4.6333365,0.0005095637,-0.00087451935,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
