@relation X5.16_cut5
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,5)','[5,Inf)'}
@data
0.08205962,0.084327936,-0.044637322,0.087551355,0.0036917925,2.84,0.0001434442,506.8507,506.8507,506.8507,506.8507,-154.52916,-154.52916,2.76,3418656,0.80182993,2.5581033,0.0021578271,-0.010331392,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.038267016,0.117660165,-0.05269599,0.09223437,-0.0054781437,2.84,0.00014120982,506.8507,506.8507,506.8507,506.8507,-143.71388,-143.71388,2.8400002,3661363.2,0.8853948,2.9035969,0.010336022,-0.09943724,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.011898756,0.08646321,0.05311179,0.02228415,0.012732983,2.84,0.00014799062,506.8507,506.8507,506.8507,506.8507,-17.709028,-17.709028,2.67,22757812,0.8854074,2.8155828,2.323001e-11,-0.3399856,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.023823261,0.041086912,0.06807172,0.006441593,0.05484104,0,0.00016148467,506.8507,506.8507,506.8507,506.8507,-27.510418,-27.510418,2.6925,15996036,0.83449745,2.6671948,0.00043323892,-0.356169,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.011237025,0.08205962,0.084327936,-0.044637322,0.087551355,0,0.0001550223,506.8507,506.8507,506.8507,506.8507,-70.68125,-70.68125,2.6775,5746759,1.5479735,4.4897513,0.007404581,-0.06040597,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.02963984,0.038267016,0.117660165,-0.05269599,0.09223437,0,0.00017329432,506.8507,506.8507,506.8507,506.8507,-105.611115,-105.611115,2.6225,3656173.8,2.2021408,6.120167,0.0020930201,0.00081038475,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.036454797,0.011898756,0.08646321,0.05311179,0.02228415,2.72,0.00019037009,506.8507,506.8507,506.8507,506.8507,-105.60764,-105.60764,2.6775,4949230,2.89262,8.090043,0.0032580548,-0.01678729,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.023113608,0.023823261,0.041086912,0.06807172,0.006441593,3.19,0.00018944025,506.8507,506.8507,506.8507,506.8507,-83.43403,-83.43403,2.8274999,6264548.5,1.0118791,3.206141,0.003902911,0.021497965,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.019605756,-0.011237025,0.08205962,0.084327936,-0.044637322,3.19,0.00013538702,506.8507,506.8507,506.8507,506.8507,-41.077778,-41.077778,2.7800002,12567100,0.89459187,2.8320184,0.005904877,0.024290085,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.071947694,-0.02963984,0.038267016,0.117660165,-0.05269599,0,0.00010542445,506.8507,506.8507,506.8507,506.8507,-17.073612,-17.073612,2.81,31223810,0.9546428,3.027599,0.0056461655,0.018553019,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.025294065,-0.036454797,0.011898756,0.08646321,0.05311179,0,0.00015985142,506.8507,506.8507,506.8507,506.8507,-74.29305,-74.29305,2.8149998,9086901,1.0223627,3.2670264,0.00019382128,-0.005564928,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.014344811,-0.023113608,0.023823261,0.041086912,0.06807172,0,0.00017156865,506.8507,506.8507,506.8507,506.8507,-119.45416,-119.45416,2.8374999,4644805,0.8767548,2.8768673,1.0154991e-05,-0.0012676716,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.011385322,0.019605756,-0.011237025,0.08205962,0.084327936,0,0.00014646466,506.8507,506.8507,506.8507,506.8507,-200.86388,-200.86388,2.8500001,3107049.8,0.9138983,2.9936857,0.00025688167,0.0042681694,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.04910028,0.071947694,-0.02963984,0.038267016,0.117660165,2.99,0.00014799339,506.8507,506.8507,506.8507,506.8507,-190.83403,-190.83403,2.9125,3254311.2,0.9100669,2.9956229,0.0005057407,-0.011651278,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.014922261,0.025294065,-0.036454797,0.011898756,0.08646321,2.72,0.00014419488,506.8507,506.8507,506.8507,506.8507,-139.07986,-139.07986,2.9075,4371987,0.8945553,2.9459722,0.0008707177,-0.013225555,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.022796035,0.014344811,-0.023113608,0.023823261,0.041086912,0,0.00020082877,506.8507,506.8507,506.8507,506.8507,-154.22223,-154.22223,2.75,3664694.8,1.5256218,4.5405126,0.0056274203,0.013828278,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.003016591,-0.011385322,0.019605756,-0.011237025,0.08205962,3.16,0.0001434442,506.8507,506.8507,506.8507,506.8507,-75.00139,-75.00139,2.88,7518242,1.0751332,3.4414365,0.0030466698,-0.04093957,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.04185486,-0.04910028,0.071947694,-0.02963984,0.038267016,0,0.00011083521,506.8507,506.8507,506.8507,506.8507,-90.390976,-90.390976,2.79,5384417.5,0.9849978,3.093197,0.0076849996,0.019691467,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.042106032,0.014922261,0.025294065,-0.036454797,0.011898756,0,0.00010780319,506.8507,506.8507,506.8507,506.8507,-117.8632,-117.8632,2.7400002,3941387.5,0.86543787,2.7163527,0.0069995695,0.02129674,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0812639,-0.022796035,0.014344811,-0.023113608,0.023823261,0,0.00011456035,506.8507,506.8507,506.8507,506.8507,-81.42361,-81.42361,2.715,5808764.5,0.81964463,2.570388,0.007589018,0.024021387,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.01452291,0.003016591,-0.011385322,0.019605756,-0.011237025,0,0.0001297521,506.8507,506.8507,506.8507,506.8507,-120.67917,-120.67917,2.6025,3110523.2,3.03722,8.249418,0.00089863344,-0.006108284,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0016032457,0.04185486,-0.04910028,0.071947694,-0.02963984,0,0.00010961447,506.8507,506.8507,506.8507,506.8507,-113.41805,-113.41805,2.6275,3265784,2.2041583,6.1364784,0.01169663,-0.054046154,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.00892055,0.042106032,0.014922261,0.025294065,-0.036454797,0,0.00010136076,506.8507,506.8507,506.8507,506.8507,-97.14931,-97.14931,2.645,7723265,2.71805,7.534295,0.01030051,-0.041948557,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.1253612,0.0812639,-0.022796035,0.014344811,-0.023113608,0,4.8189286e-05,1866.8049,1866.8049,506.8507,506.8507,-99.420135,-99.420135,2.9225,7581592,0.48803303,1.7713293,0.009678646,0.030472517,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.16762829,0.01452291,0.003016591,-0.011385322,0.019605756,0,4.075956e-05,1866.8049,1866.8049,506.8507,506.8507,-97.0375,-97.0375,2.8899999,7830842,0.46972385,1.7025547,0.008988967,0.035413742,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.18374693,0.0016032457,0.04185486,-0.04910028,0.071947694,0,3.0805408e-05,1866.8049,1866.8049,506.8507,506.8507,-100.56736,-100.56736,2.895,7378798.5,0.47441757,1.7184917,0.008258753,0.03768134,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.1724143,0.00892055,0.042106032,0.014922261,0.025294065,0,3.0805408e-05,1866.8049,1866.8049,506.8507,506.8507,-102.56666,-102.56666,2.8975,7137310,0.47635648,1.7252958,0.0082234545,0.03814149,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.03717053,0.1253612,0.0812639,-0.022796035,0.014344811,0,3.7276815e-05,1866.8049,1866.8049,506.8507,506.8507,-86.98056,-86.98056,2.6075,4881568,2.4515834,6.737556,0.0027119461,0.0017533302,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.030189991,0.16762829,0.01452291,0.003016591,-0.011385322,0,3.3087163e-05,1866.8049,1866.8049,506.8507,506.8507,-109.09306,-109.09306,2.705,4230587,1.2767323,3.7986138,8.392236e-05,-0.005262375,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.018981338,0.18374693,0.0016032457,0.04185486,-0.04910028,0,2.7019858e-05,1866.8049,1866.8049,506.8507,506.8507,-138.96112,-138.96112,2.725,3188536.2,1.1907862,3.589945,0.003268445,-0.04476857,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.012601256,0.1724143,0.00892055,0.042106032,0.014922261,0,2.823731e-05,1866.8049,1866.8049,506.8507,506.8507,-143.49722,-143.49722,2.73,3686225.2,1.2130879,3.6567829,0.0031218564,-0.0444417,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.035981774,0.03717053,0.1253612,0.0812639,-0.022796035,0,2.9073266e-05,1866.8049,1866.8049,506.8507,506.8507,-139.89098,-139.89098,2.87,3811705.8,1.2658192,3.977954,0.009303981,-0.08259249,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.043337822,0.030189991,0.16762829,0.01452291,0.003016591,0,2.4527091e-05,1866.8049,1866.8049,506.8507,506.8507,-100.93263,-100.93263,2.7625,4745666.5,1.1151615,3.4256866,0.0006508992,-0.011919737,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.04053855,0.018981338,0.18374693,0.0016032457,0.04185486,0,3.5751884e-05,1866.8049,1866.8049,506.8507,506.8507,-69.92361,-69.92361,2.7224998,15238148,1.0879142,3.3068993,0.0048528933,0.020330906,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.016050816,0.012601256,0.1724143,0.00892055,0.042106032,3.92,2.527382e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-49.59514,3.0475001,21762620,0.4149009,1.6094633,0.0015185601,0.040848732,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.023526192,0.035981774,0.03717053,0.1253612,0.0812639,2.72,2.4712419e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-48.0625,2.9625,20859018,0.37665534,1.4608943,0.009541351,0.041402817,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.02880323,0.043337822,0.030189991,0.16762829,0.01452291,0,2.0101872e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-60.577084,2.9950001,16531728,0.414989,1.6191796,0.01748266,0.018259048,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07661092,-0.04053855,0.018981338,0.18374693,0.0016032457,0,2.1060361e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-58.05764,2.96,17011054,0.3761407,1.4584292,0.00929903,0.042649984,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.047960043,0.016050816,0.012601256,0.1724143,0.00892055,2.56,1.814642e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-55.527775,2.62,6418310,2.7997675,7.680444,0.0049198936,-0.023243427,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0010855198,0.023526192,0.035981774,0.03717053,0.1253612,2.56,2.4898407e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-51.733334,2.5674999,7798070,3.5848157,9.549067,0.0027079612,0.0062463284,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.054913163,0.02880323,0.043337822,0.030189991,0.16762829,0,1.3756149e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-31.13264,2.6425002,13141639,1.0971262,3.244209,0.010280287,0.012993813,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.053235173,0.07661092,-0.04053855,0.018981338,0.18374693,2.71,1.458009e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-18.689583,2.6875,22455438,1.2564968,3.721888,0.0007641429,0.007884979,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07720888,0.047960043,0.016050816,0.012601256,0.1724143,0,1.0645449e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-137.12848,2.7025,3103959.2,1.3250207,3.9259212,0.00059049996,0.007086754,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.085891604,-0.0010855198,0.023526192,0.035981774,0.03717053,0,1.3756149e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-148.54445,2.7275,3360337,1.5069712,4.455317,0.0042189998,0.013528824,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.02030158,0.054913163,0.02880323,0.043337822,0.030189991,0,1.5827118e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-183.67084,2.7275,2531906.5,1.5069712,4.455317,0.0042189998,0.013528824,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.02358675,0.053235173,0.07661092,-0.04053855,0.018981338,0,1.7160144e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-215.275,2.75,2211298.8,1.5018904,4.4752517,0.0024519768,-0.009745836,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.12517011,0.07720888,0.047960043,0.016050816,0.012601256,2.78,2.5274041e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-101.20209,2.79,5424518,1.6943169,5.072197,0.005964776,-0.02365303,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.023830533,0.085891604,-0.0010855198,0.023526192,0.035981774,3.02,1.6217675e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-89.34514,2.8925,6144403,2.0366027,6.2359266,0.008064631,-0.041925907,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.007045388,-0.02030158,0.054913163,0.02880323,0.043337822,0,1.6616428e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-58.886803,2.8025,8110206.5,1.500882,4.551275,0.00443661,-0.01240015,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.028387427,-0.02358675,0.053235173,0.07661092,-0.04053855,0,1.4104518e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-69.390274,2.735,6534660.5,1.2030979,3.6355257,0.00018340402,-0.0018036366,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.12517154,-0.12517011,0.07720888,0.047960043,0.016050816,0,1.06453435e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-75.22153,2.7,5549483.5,1.1423465,3.4293885,0.0059638605,0.01794362,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.03234315,-0.023830533,0.085891604,-0.0010855198,0.023526192,2.51,1.2970565e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-73.76319,2.5725,4878265.5,3.9929955,10.617034,0.0061170757,-0.018914461,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.023729324,-0.007045388,-0.02030158,0.054913163,0.02880323,0,1.410424e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-159.89307,2.6025,2317221.5,2.509559,6.87618,0.0020813223,-0.0099954605,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.0012004375,0.028387427,-0.02358675,0.053235173,0.07661092,0,1.4221972e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-133.09584,2.6425,3050898.8,2.4260862,6.7559857,0.014243471,-0.054726124,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.080652595,0.12517154,-0.12517011,0.07720888,0.047960043,2.79,1.8583065e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-122.55347,2.6799998,3751610.5,1.8926501,5.4173555,0.016094564,-0.07231212,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.11894846,0.03234315,-0.023830533,0.085891604,-0.0010855198,2.95,2.9498795e-05,1664.4403,1664.4403,2159.5881,2159.5881,0,-121.55833,2.79,5338308.5,2.2661662,6.6676564,0.0010614125,0.007737398,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
