@relation X8.8_cut5
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,5)','[5,Inf)'}
@data
0.041751146,0.033488214,-0.0011972785,0.04314947,0.015485287,2.97,0.006330136,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.7350001,722902.2,1.4224166,4.235362,0.004705554,-0.0075819492,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.013275206,0.052699745,0.019356847,0.01862365,0.01860267,0,0.0064279297,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.74,738227.44,1.4363155,4.280557,0.0036622593,-0.010234594,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.037993252,0.058739603,0.027304292,0.006997943,0.036173165,3,0.004952538,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.855,6516172,1.5700493,4.8275433,0.011878471,-0.07477188,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.037907183,0.05812019,0.012307823,0.022560239,0.024464607,3,0.0047233813,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.8725,6961353.5,1.8227305,5.5808463,0.010713314,-0.061805487,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.044606924,0.041751146,0.033488214,-0.0011972785,0.04314947,3,0.0046514897,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.7624998,6965863,1.3070675,3.955827,0.0047944747,-0.026490211,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.06418514,0.013275206,0.052699745,0.019356847,0.01862365,0,0.0041258717,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.8274999,2593218,0.6515979,2.2627034,0.00030327376,-0.47254562,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.021235347,0.037993252,0.058739603,0.027304292,0.006997943,0,0.004276829,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.735,2277895.2,1.2767091,3.8368523,8.3923114e-05,-0.00526762,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.038646042,0.037907183,0.05812019,0.012307823,0.022560239,3,0.0036167193,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.79,2211901,0.58677334,2.0574079,0.0007524821,-0.5063076,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.049443066,0.044606924,0.041751146,0.033488214,-0.0011972785,0,0.0033056969,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.8275,1826618,0.7102707,2.4286008,0.0013468266,-0.41926074,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.039390564,0.06418514,0.013275206,0.052699745,0.019356847,0,0.0031429974,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.7050002,3929136.8,1.2240242,3.6560385,0.002594299,0.013099432,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.05333662,0.021235347,0.037993252,0.058739603,0.027304292,0,0.0029587755,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.6975002,426607.94,1.2066597,3.6000173,0.0019318652,0.016542912,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.04439479,0.038646042,0.037907183,0.05812019,0.012307823,0,0.0026615239,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.645,330314.94,2.169722,6.0839677,0.0014734021,-0.014030933,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0594033,0.049443066,0.044606924,0.041751146,0.033488214,0,0.0021930726,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.6924999,382376.7,1.5041974,4.3951044,0.005661286,-0.051893473,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.08162886,0.039390564,0.06418514,0.013275206,0.052699745,0,0.001788371,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.815,386913.5,1.4841776,4.5230126,0.006418386,-0.047487497,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.08264381,0.05333662,0.021235347,0.037993252,0.058739603,0,0.0016717854,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.8425,903151.6,2.1044714,6.327013,0.00043978807,-0.0064618587,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.07287347,0.04439479,0.038646042,0.037907183,0.05812019,0,0.0016088297,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.895,1107597.4,1.0561142,3.477761,0.00041706293,-0.2929783,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.048455358,0.0594033,0.049443066,0.044606924,0.041751146,0,0.0015692316,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.8875,859996.9,1.0461576,3.4410903,2.3754174e-05,-0.28926563,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.04074824,0.08162886,0.039390564,0.06418514,0.013275206,0,0.001349624,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.78,780639,1.4036334,4.2471538,0.0018329425,-0.025828362,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0019768476,0.08264381,0.05333662,0.021235347,0.037993252,0,0.0016491109,914.0236,914.0236,914.0236,1308.4896,1206.3513,1441.7285,2.77,1697099,1.3640988,4.1236067,0.0012992395,-0.022953033,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.09650993,0.07287347,0.04439479,0.038646042,0.037907183,0,0.0008260004,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,3.02,1565734.2,0.373428,1.4728053,0.0069093206,0.055985928,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.105704725,0.048455358,0.0594033,0.049443066,0.044606924,0,0.00075608905,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.9375,1364265,0.33804682,1.3380653,0.010330735,0.041775227,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.12643284,0.04074824,0.08162886,0.039390564,0.06418514,0,0.00056352647,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.9250002,1240777,0.33390245,1.3217175,0.01030494,0.04160595,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.1894288,0.0019768476,0.08264381,0.05333662,0.021235347,0,0.00044561873,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.9775002,1705668.1,0.35680547,1.4074411,0.005236741,0.05543852,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.0841918,0.09650993,0.07287347,0.04439479,0.038646042,0,0.00046174784,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.6275,453086.56,1.4499565,4.154814,0.0051849405,0.0145254135,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.09582591,0.105704725,0.048455358,0.0594033,0.049443066,0,0.00039002727,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.705,546371.4,1.4237691,4.196348,0.007956878,-0.06735158,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.059850574,0.12643284,0.04074824,0.08162886,0.039390564,2.89,0.00037270266,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.7975001,814112.5,1.5187354,4.593715,0.025977964,-0.13469744,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.010439038,0.1894288,0.0019768476,0.08264381,0.05333662,0,0.00041461637,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.8275,1033569,1.4242446,4.3721046,0.01037459,-0.06977081,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.013251185,0.0841918,0.09650993,0.07287347,0.04439479,0,0.00042135819,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.92,2598397.2,3.003709,9.115883,0.0086283805,-0.034875393,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.033043742,0.09582591,0.105704725,0.048455358,0.0594033,0,0.00031043013,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.9175,2297879,2.83624,8.619782,0.009517277,-0.039158344,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.03598869,0.059850574,0.12643284,0.04074824,0.08162886,0,0.00029066755,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.8575,1363180.8,1.4529864,4.4969616,0.013088244,-0.09497857,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.10006344,0.010439038,0.1894288,0.0019768476,0.08264381,0,0.00020770944,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.7425,1167414.6,1.3764727,4.120029,0.0013009085,-0.023178816,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.13883996,0.013251185,0.0841918,0.09650993,0.07287347,0,0.00016148467,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.6325,501798.47,1.9769571,5.5493927,0.0018865856,0.0029623508,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.104994535,0.033043742,0.09582591,0.105704725,0.048455358,0,0.00015030736,5476.0176,5476.0176,5476.0176,5654.054,6576.55,6917.7456,2.565,1115567.4,4.63235,12.271051,0.0013831239,0.0010094643,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.032216668,0.03598869,0.059850574,0.12643284,0.04074824,3.66,0.00023267324,7464.021,7464.021,5476.0176,5654.054,6576.55,6917.7456,2.8174999,2348439.5,0.4626572,1.6926124,0.0032168992,0.0015411377,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.014036655,0.10006344,0.010439038,0.1894288,0.0019768476,3.79,0.00018851516,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,3.1299999,2440642.5,0.33917636,1.4066749,0.013535573,-0.35732603,0,0,0.40763888,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.07606065,0.13883996,0.013251185,0.0841918,0.09650993,0,0.00027309477,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,3.1625,16563687,0.36274204,1.4922246,0.011967004,-0.32373476,0,0,0.40763888,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.053038955,0.104994535,0.033043742,0.09582591,0.105704725,3.33,0.00021681895,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,3.36,87392408,0.45108992,1.860715,0.016221957,-0.33493137,0,0,0.40763888,0,0,0,0,0,0,0,0,0,'[0,5)'
0.03331232,0.032216668,0.03598869,0.059850574,0.12643284,0,0.00018484575,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,3.145,15564153,0.49833864,1.9123279,0.001567206,-0.047406435,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.047922134,0.014036655,0.10006344,0.010439038,0.1894288,0,0.0001353879,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.945,1613004.5,0.8998733,2.9951797,5.7400284e-06,0.0015540123,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.15252006,-0.07606065,0.13883996,0.013251185,0.0841918,0,9.522546e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.925,1246829.4,0.8180437,2.7378309,0.00059913466,-0.016802788,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.10519421,-0.053038955,0.104994535,0.033043742,0.09582591,0,0.000104836974,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.7675,745518.44,1.4987851,4.492941,0.00056249526,-0.007721901,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.08128846,0.03331232,0.032216668,0.03598869,0.059850574,0,0.00010542515,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.7475,640321.2,1.4663154,4.3737545,0.0037503988,0.007180214,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.056758165,0.047922134,0.014036655,0.10006344,0.010439038,0,9.147557e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.6325,1026167.25,2.6081254,7.2109437,0.010404342,-0.044799328,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.013109446,0.15252006,-0.07606065,0.13883996,0.013251185,0,0.00010425135,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.6999998,1912125.6,1.859513,5.365738,0.008451815,-0.035560846,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.008974314,0.10519421,-0.053038955,0.104994535,0.033043742,3.18,9.853518e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.8200002,3260401,0.94961977,3.0229807,0.0006554346,-0.0033590794,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.034034133,0.08128846,0.03331232,0.032216668,0.03598869,0,8.3337734e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.7800002,3399635.5,0.84994227,2.7078924,0.0017544808,-0.005972147,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.015193105,0.056758165,0.047922134,0.014036655,0.10006344,0,8.2361774e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.7725,3809393.8,0.83067626,2.6481028,0.0011241216,-0.00788784,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.036685467,-0.013109446,0.15252006,-0.07606065,0.13883996,0,8.0914295e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.735,1734867.8,0.8260749,2.6043677,0.0033126958,0.02729845,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
0.046753883,0.008974314,0.10519421,-0.053038955,0.104994535,0,7.133943e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.5675,1020319.4,2.760847,7.4335275,0.0034413429,0.007519245,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.014320016,0.034034133,0.08128846,0.03331232,0.032216668,0,9.200297e-05,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.5525,2041255.5,2.614217,7.0490766,0.016830338,0.00356102,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.076529026,0.015193105,0.056758165,0.047922134,0.014036655,3.4,0.00013973752,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.7775002,3337133.5,0.58669627,1.9746016,0.0059691663,0.034371614,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.13717055,0.036685467,-0.013109446,0.15252006,-0.07606065,0,0.00020870684,6802.184,6802.184,7464.428,5654.054,6576.55,6917.7456,2.9775,1856042.9,0.4268602,1.6160293,0.013618738,-0.28585124,2.8451388,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.22472143,0.046753883,0.008974314,0.10519421,-0.053038955,0,0.0003368947,3838.943,3838.943,8578.974,9314.96,6576.55,6917.7456,3.3,2531086.8,0.39758426,1.6570809,0.018634947,-0.36787343,2.8451388,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.20071185,-0.014320016,0.034034133,0.08128846,0.03331232,3.84,0.00036807603,1867.6743,1867.6743,3929.4202,8669.451,6576.55,6917.7456,3.635,2687975.8,1.0948118,4.3246937,0.011153765,-0.11017108,2.8451388,0,0,90.47708,90.47708,0,0,0,0,0,0,0,'[0,5)'
-0.11743808,-0.076529026,0.015193105,0.056758165,0.047922134,0,0.00031450478,1867.6743,1867.6743,3929.4202,8669.451,6576.55,6917.7456,3.47,2309260.5,0.41797233,1.7954167,0.022766083,-0.45553994,0,0,0,90.47708,90.47708,0,0,0,0,0,0,0,'[0,5)'
-0.06560683,-0.13717055,0.036685467,-0.013109446,0.15252006,0,0.00032836542,1867.6743,1867.6743,3929.4202,8669.451,6576.55,6917.7456,3.2525,2091059,0.35094008,1.4864854,0.0149982115,-0.39572406,0,0,0,90.47708,90.47708,0,0,0,0,0,0,0,'[0,5)'
0.023287058,-0.22472143,0.046753883,0.008974314,0.10519421,0,0.00028683557,1867.6743,1867.6743,3929.4202,8669.451,6576.55,6917.7456,2.9850001,1462657,0.41660792,1.5886275,0.011346572,0.026756287,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
-0.16698837,-0.20071185,-0.014320016,0.034034133,0.08128846,0,0.0011665481,1867.6743,1867.6743,3929.4202,8669.451,6576.55,6917.7456,2.6975002,69682016,4.610189,12.781037,0.015290766,-0.032345533,0,0,0,0,0,0,0,0,0,0,0,0,'[0,5)'
