FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
2018-04-05 00:00:00,26.970,16.9513,7.905,99.600,63.5679,25.220,0.905761,0.000,10.480,1.59838,0.000,773,194,323,154,1.66667
2018-04-06 00:00:00,22.630,16.1646,10.68,94.200,65.7029,40.620,0.804422,1.800,21.910,3.59542,0.000,197,290,670,280,2.70833
2018-04-07 00:00:00,18.030,12.7533,9.73,98.600,80.6104,54.160,0.656972,9.100,17.600,3.91329,0.000,59,105,915,362,3.25
2018-04-08 00:00:00,19.310,12.721,7.159,99.400,78.3871,45.000,0.853801,1.100,20.070,4.17404,0.000,5,156,1072,201,3
2018-04-09 00:00:00,17.220,11.429,6.718,93.500,69.12,42.070,0.791965,0.100,13.650,3.65375,0.000,3,52,1167,212,3
2018-04-10 00:00:00,15.800,11.0323,7.193,97.300,86.6292,68.740,0.254345,14.300,27.940,5.692,0.000,8,91,1146,196,3.16667
2018-04-11 00:00:00,18.360,12.561,7.193,89.100,61.9729,35.890,0.905332,0.000,16.260,4.58312,0.000,20,40,849,530,3.375
2018-04-12 00:00:00,14.070,11.235,8.64,96.800,88.4079,71.580,0.229195,22.200,35.670,3.39829,0.000,31,279,979,146,3
2018-04-13 00:00:00,17.050,10.388,5.869,99.800,86.9458,59.960,0.463877,12.700,9.740,1.21417,0.000,881,137,151,272,1.66667
2018-04-14 00:00:00,21.310,13.1063,4.75,100.000,78.28,48.780,1.03634,0.000,16.900,2.45225,0.000,261,416,616,146,2.45833
2018-04-15 00:00:00,19.410,13.6854,8.28,99.500,87.1683,60.400,0.580407,1.600,13.580,3.92346,0.000,4,206,1137,92,3
2018-04-16 00:00:00,21.040,14.1296,7.6,99.900,76.3867,46.090,1.01226,1.900,11.780,2.11883,0.000,93,332,852,167,2.75
2018-04-17 00:00:00,27.010,16.76,7.634,99.700,69.7617,29.160,1.07288,0.000,11.500,1.06987,0.000,788,217,118,317,1.58333
2018-04-18 00:00:00,30.170,18.9908,8.75,99.600,63.71,26.590,1.08519,0.000,12.980,1.09975,0.000,501,356,339,242,2.08333
2018-04-19 00:00:00,29.420,19.5038,8.96,93.700,56.3396,25.930,1.05367,0.000,8.150,0.949917,0.000,638,445,129,226,1.41667
2018-04-20 00:00:00,26.500,18.7925,13.26,82.200,63.0554,36.750,0.8664,0.000,11.080,2.03404,0.000,560,224,456,202,1.83333
2018-04-21 00:00:00,24.530,18.8321,15.16,88.000,69.5863,46.430,0.47181,0.600,13.340,1.88092,0.000,698,163,235,344,1.75
2018-04-22 00:00:00,25.830,19.0417,14,100.000,80.1592,49.510,0.870697,3.200,11.250,2.10467,0.000,111,256,777,295,2.75
2018-04-23 00:00:00,30.000,21.13,14.41,99.300,72.6942,35.180,0.996061,8.500,11.850,1.79525,0.000,625,321,334,162,1.54167
2018-04-24 00:00:00,26.440,20.5208,16.24,91.200,70.605,46.380,0.963523,2.100,11.540,2.51058,0.000,55,279,821,282,3
2018-04-25 00:00:00,26.060,18.6458,13.15,99.500,81.8225,55.390,0.830139,4.600,14.360,2.45454,0.000,173,285,804,181,2.625
2018-04-26 00:00:00,25.110,18.6925,13.8,100.000,84.6042,61.510,0.896309,0.500,14.850,2.30217,0.000,242,283,708,205,2.54167
2018-04-27 00:00:00,25.930,18.9354,13.46,99.600,76.8704,45.370,0.973061,0.000,13.550,2.50775,0.000,7,315,993,126,2.91667
2018-04-28 00:00:00,20.500,15.3533,11.32,95.000,65.4233,37.600,1.02644,0.000,20.140,3.33325,0.000,41,203,860,334,3.08333
2018-04-29 00:00:00,19.890,13.0522,7.6,92.100,70.8704,44.420,0.834089,0.600,14.990,3.13575,0.000,33,119,994,292,3.08333
2018-04-30 00:00:00,18.580,12.0849,5.496,98.700,74.025,52.220,0.683975,6.900,13.650,1.55871,0.000,106,464,608,262,2.79167
2018-05-01 00:00:00,19.220,11.7751,6.209,99.800,79.9112,49.290,0.759046,1.700,9.600,1.03887,0.000,92,508,632,206,2.45833
2018-05-02 00:00:00,21.520,13.4033,6.141,99.800,70.5371,34.910,1.01041,0.100,13.480,1.65329,0.000,151,436,588,260,2.625
2018-05-03 00:00:00,25.750,16.3523,7.125,99.800,67.3179,29.620,1.09975,0.000,11.400,1.40554,0.000,200,238,668,337,3
2018-05-04 00:00:00,26.980,17.2587,10.51,99.800,75.5362,34.340,1.03962,0.000,16.090,1.67521,0.000,243,304,503,389,2.41667
2018-05-05 00:00:00,28.920,19.0908,9.8,99.900,66.495,29.310,1.13408,0.000,7.797,1.01208,0.000,467,311,273,386,2.5
2018-05-06 00:00:00,29.700,20.8321,11.49,96.500,58.8621,25.910,1.12046,0.000,9.170,0.95925,0.000,392,506,294,249,2.04167
2018-05-07 00:00:00,28.200,20.2271,12.88,89.900,62.7717,35.720,1.08473,0.000,15.140,1.73608,0.000,353,294,528,269,2.41667
2018-05-08 00:00:00,28.100,19.5404,13.73,94.000,75.0938,43.180,0.856664,0.300,12.880,2.40263,0.000,25,295,926,186,3.04167
2018-05-09 00:00:00,22.310,17.7862,15.94,91.800,84.6867,67.130,0.289662,0.000,11.920,3.5945,0.000,5,467,938,27,2.79167
2018-05-10 00:00:00,23.210,18.1013,13.26,87.000,70.0592,44.930,1.0665,0.000,11.680,2.891,0.000,11,332,988,83,2.91667
2018-05-11 00:00:00,24.600,16.6479,9.12,98.900,75.3217,47.910,0.90657,0.000,12.350,2.01162,0.000,84,371,869,116,2.70833
2018-05-12 00:00:00,24.810,17.8004,11.49,97.600,60.0213,25.000,1.09781,0.000,17.710,2.76971,0.000,167,104,526,642,3.58333
2018-05-13 00:00:00,25.010,17.1788,8.31,64.280,36.8125,20.420,1.09633,0.000,13.230,1.94762,0.000,522,196,98,623,2.375
2018-05-14 00:00:00,28.920,19.2563,8.58,80.700,45.9708,25.210,1.18331,0.000,12.380,0.778042,0.000,585,453,89,313,1.45833
2018-05-15 00:00:00,30.780,21.6258,12.31,73.070,42.1825,18.620,1.18555,0.000,8.960,0.58275,0.000,391,489,291,269,1.70833
2018-05-16 00:00:00,31.220,21.3362,10.31,86.500,47.6804,20.500,1.18,0.000,9.350,0.939917,0.000,337,317,380,406,2.375
2018-05-17 00:00:00,30.990,20.82,11.76,86.800,54.4771,20.810,1.16414,0.000,12.980,1.53475,0.000,279,315,441,399,2.66667
2018-05-18 00:00:00,28.170,19.2608,13.32,94.700,69.545,35.890,0.73409,0.000,11.080,1.12088,0.000,391,309,264,477,2.66667
2018-05-19 00:00:00,29.150,18.9104,13.12,96.300,72.8162,29.130,0.762344,15.300,8.150,0.792625,0.000,369,457,277,336,2.29167
2018-05-20 00:00:00,25.230,18.2071,12.48,100.000,78.1667,47.560,0.884612,0.100,15.730,0.980208,0.000,350,413,289,386,2.54167
2018-05-21 00:00:00,25.490,18.9775,14.31,93.500,74.2525,48.610,0.892985,0.000,12.240,2.02696,0.000,269,333,582,254,2.375
2018-05-22 00:00:00,26.880,19.9438,15.43,82.000,63.0942,35.090,1.02768,0.000,9.030,1.13496,0.000,223,392,440,384,2.83333
2018-05-23 00:00:00,27.390,20.375,12.88,97.100,66.6042,39.840,0.749261,0.000,11.110,1.35883,0.000,212,308,434,484,3.08333
2018-05-24 00:00:00,23.350,17.5333,13.9,97.400,82.7942,56.170,0.611089,0.900,12.450,2.24029,0.000,72,436,812,121,2.75
2018-05-25 00:00:00,24.130,18.0758,12.65,98.400,73.1867,44.730,0.945991,0.000,13.300,2.53392,0.000,68,469,753,150,2.83333
2018-05-26 00:00:00,24.910,19.1279,14.44,93.000,72.0642,47.620,0.752667,0.000,12.740,1.49479,0.000,68,403,669,304,3.08333
2018-05-27 00:00:00,25.080,18.7104,13.77,95.200,74.4883,48.350,0.841164,0.000,14.750,2.40917,0.000,28,364,886,163,3
2018-05-28 00:00:00,25.660,19.1979,15.19,91.900,70.1983,41.860,0.948329,0.000,19.970,3.33079,0.000,24,416,836,153,3.04167
2018-05-29 00:00:00,22.670,17.155,11.26,96.500,70.7171,43.020,0.825954,0.000,12.740,2.40733,0.000,74,270,752,349,3.04167
2018-05-30 00:00:00,24.540,18.6267,13.56,93.100,67.9912,44.350,0.61824,0.000,9.350,1.49771,0.000,54,351,662,366,3.04167
2018-05-31 00:00:00,28.270,19.4283,10.44,98.400,63.73,31.280,1.13615,0.000,9.600,1.08967,0.000,325,233,430,452,3.04167
2018-06-01 00:00:00,27.460,20.1487,12.48,94.200,57.7746,26.510,1.15789,0.000,12.810,2.21046,0.000,154,355,514,407,3.08333
2018-06-02 00:00:00,24.600,18.7279,12.75,81.600,60.7108,37.990,1.06154,0.000,12.350,2.64962,0.000,63,425,683,269,3
2018-06-03 00:00:00,26.910,19.5008,13.09,94.000,69.4754,44.990,1.19415,0.000,17.890,3.26704,0.000,22,457,870,87,2.91667
2018-06-04 00:00:00,25.180,18.685,12.78,95.500,63.8796,40.430,1.04245,0.000,11.320,2.44275,0.000,144,210,424,661,3.45833
2018-06-05 00:00:00,22.740,18.6671,13.66,79.000,58.4733,40.160,0.711312,0.000,14.500,2.82096,0.000,107,89,440,806,3.75
2018-06-06 00:00:00,24.740,18.5779,13.49,89.600,67.6917,49.830,0.705143,0.000,17.710,2.93,0.000,38,330,833,237,3.08333
2018-06-07 00:00:00,25.690,18.7133,11.9,98.000,72.1338,46.010,1.13981,0.000,15.140,2.97858,0.000,14,518,785,123,2.95833
2018-06-08 00:00:00,20.890,17.0317,14.34,98.000,83.4771,64.080,0.422405,1.300,12.310,3.30779,0.000,6,581,819,29,2.83333
2018-06-09 00:00:00,25.350,18.5029,13.12,96.300,68.1829,34.780,0.944121,0.000,14.010,2.664,0.000,37,383,824,190,3
2018-06-10 00:00:00,26.370,19.3846,13.73,94.200,68.1887,40.060,1.12676,0.000,14.150,2.45637,0.000,62,454,751,169,3
2018-06-11 00:00:00,24.780,19.5446,13.53,86.500,61.7942,40.710,0.693204,0.000,12.420,1.9065,0.000,127,257,435,624,3.41667
2018-06-12 00:00:00,28.610,20.0087,12.37,95.200,67.6229,36.080,1.19475,0.000,13.870,2.58487,0.000,44,483,591,318,3
2018-06-13 00:00:00,31.970,22.3358,13.87,95.800,63.7767,31.810,1.14,0.000,12.630,2.16008,0.000,65,410,614,350,3.08333
2018-06-14 00:00:00,32.750,23.3525,14.95,90.600,57.8558,28.640,1.15287,0.000,12.100,1.83467,0.000,83,357,757,242,3.20833
2018-06-15 00:00:00,35.330,24.837,13.73,86.400,49.8979,23.890,1.17947,0.000,10.050,1.51117,0.000,137,476,401,428,3.04167
2018-06-16 00:00:00,35.130,25.6504,16.24,87.900,52.5904,27.090,1.19028,0.000,13.760,1.9455,0.000,59,515,745,116,2.875
2018-06-17 00:00:00,37.710,26.9662,15.66,89.500,47.4654,23.070,1.17664,0.000,11.920,1.35387,0.000,78,405,483,463,3.25
2018-06-18 00:00:00,40.630,27.7729,17.7,73.190,44.4696,17.050,1.12695,0.000,15.450,1.72933,0.000,294,338,378,427,2.45833
2018-06-19 00:00:00,36.120,26.9796,16.89,85.700,47.3008,22.560,1.1585,0.000,9.950,1.18538,0.000,143,486,404,401,2.70833
2018-06-20 00:00:00,35.640,25.9929,19.02,71.020,48.2617,23.780,0.999087,0.000,11.320,2.12808,0.000,177,421,442,397,2.70833
2018-06-21 00:00:00,33.850,25.1971,18.85,95.200,60.4588,28.070,1.04869,0.900,13.270,1.81288,0.000,242,394,461,348,2.79167
2018-06-22 00:00:00,35.070,26.1137,18.55,78.470,53.3229,27.250,1.12808,0.000,11.920,1.68325,0.000,120,448,546,324,2.79167
2018-06-23 00:00:00,35.810,26.0283,16.31,92.000,54.9796,27.070,1.08214,0.000,10.760,1.58396,0.000,123,367,391,554,3.33333
2018-06-24 00:00:00,33.670,25.1508,19.12,84.600,58.3583,30.000,1.074,0.000,13.410,2.2815,0.000,25,545,579,286,2.95833
2018-06-25 00:00:00,29.500,22.9021,19.53,85.400,71.0121,47.490,0.862439,0.000,14.040,2.74029,0.000,28,620,634,155,2.75
2018-06-26 00:00:00,31.870,23.3579,16.75,92.200,67.3583,42.450,1.13303,0.000,14.040,2.61692,0.000,33,657,571,176,2.75
2018-06-27 00:00:00,32.210,23.8517,16.99,92.700,62.8746,31.470,1.19802,0.000,14.890,2.65121,0.000,35,706,610,86,2.375
2018-06-28 00:00:00,27.470,21.91,16.95,92.100,69.5696,43.250,0.675552,0.000,15.770,2.86429,0.000,9,755,626,43,2.375
2018-06-29 00:00:00,29.560,22.2158,15.43,96.100,70.4529,45.220,1.07733,0.000,11.040,2.47433,0.000,67,657,609,105,2.5
2018-06-30 00:00:00,27.730,21.3925,16.07,93.600,73.89,48.800,0.821276,0.000,13.620,2.71108,0.000,50,665,621,103,2.5
2018-07-01 00:00:00,27.020,21.4096,16.55,93.100,70.1012,47.250,1.01472,0.000,14.220,2.9035,0.000,23,618,706,91,2.66667
2018-07-02 00:00:00,29.150,22.1896,16.07,90.900,66.0008,40.980,0.989967,0.000,9.840,1.854,0.000,84,513,564,277,2.79167
2018-07-03 00:00:00,33.400,23.7379,14.27,98.800,62.2179,26.870,1.19005,0.000,13.160,1.91762,0.000,94,729,421,193,2.625
2018-07-04 00:00:00,30.650,22.89,14.07,88.500,57.9329,29.700,1.19927,0.000,13.050,2.28954,0.000,75,532,414,415,3.04167
2018-07-05 00:00:00,32.000,23.6683,15.43,90.600,57.9058,30.640,1.23742,0.000,12.490,2.06013,0.000,68,469,480,379,3.16667
2018-07-06 00:00:00,35.810,25.2387,14.51,97.000,54.9404,21.720,1.22221,0.000,11.500,1.66138,0.000,210,356,337,532,3.04167
2018-07-07 00:00:00,37.040,26.7362,15.56,88.100,48.58,19.450,1.21668,0.000,9.560,1.56079,0.000,107,395,424,510,2.95833
2018-07-08 00:00:00,36.590,26.9904,16.82,92.300,54.9104,26.310,1.20731,0.000,11.500,1.80442,0.000,56,546,494,345,2.79167
2018-07-09 00:00:00,36.900,27.4692,17.97,85.900,52.5242,25.120,1.21388,0.000,11.570,1.72621,0.000,86,543,535,275,2.79167
2018-07-10 00:00:00,30.790,24.0225,17.9,88.800,69.6542,50.210,1.20547,0.000,13.050,3.21996,0.000,20,632,709,80,2.5
2018-07-11 00:00:00,30.210,22.675,18.99,90.400,74.4817,50.900,1.07153,0.000,14.640,3.34592,0.000,22,696,621,95,2.54167
2018-07-12 00:00:00,27.800,21.8383,17.56,91.100,73.3088,51.180,0.788348,0.000,14.360,2.66704,0.000,28,769,570,70,2.41667
2018-07-13 00:00:00,29.190,21.9367,14.27,97.100,67.0792,40.290,1.11597,0.000,11.640,1.77117,0.000,82,718,473,165,2.5
2018-07-14 00:00:00,28.650,20.9183,13.53,99.200,71.9921,42.160,1.08569,0.000,12.910,2.40517,0.000,68,602,448,318,2.5
2018-07-15 00:00:00,28.000,21.7404,17.16,85.900,67.105,39.560,1.12274,0.000,15.380,2.94762,0.000,81,715,484,162,2.33333
2018-07-16 00:00:00,34.250,23.4363,13.36,99.200,62.2996,26.950,1.20187,0.000,10.580,1.14892,0.000,195,679,271,292,2.79167
2018-07-17 00:00:00,36.970,26.2492,14.75,93.000,52.2333,15.230,1.19583,0.000,12.560,1.599,0.000,265,383,375,411,2.79167
2018-07-18 00:00:00,34.460,24.6788,14.48,92.000,56.3825,24.990,1.22773,0.000,10.340,1.84042,0.000,75,608,429,242,2.54167
2018-07-19 00:00:00,34.180,24.0279,13.87,97.700,58.1821,19.840,1.23209,0.000,12.310,2.13208,0.000,40,542,503,355,2.875
2018-07-20 00:00:00,35.810,25.0929,15.5,93.500,57.0525,19.850,1.20705,0.000,13.190,2.22675,0.000,98,567,450,325,2.75
2018-07-21 00:00:00,34.450,24.8125,17.23,90.800,57.5475,22.010,1.23167,0.000,10.690,2.18621,0.000,48,634,561,195,2.58333
2018-07-22 00:00:00,34.690,24.2963,14.92,98.700,61.5954,21.520,1.21836,0.000,11.150,2.07125,0.000,36,713,498,192,2.70833
2018-07-23 00:00:00,34.010,24.5854,14.88,96.300,63.6192,31.520,1.19,0.000,12.450,2.11458,0.000,115,587,407,328,2.70833
2018-07-24 00:00:00,33.260,24.1458,17.67,98.200,65.9192,27.320,1.2156,0.000,11.040,2.53742,0.000,43,730,557,111,2.16667
2018-07-25 00:00:00,33.970,23.9337,15.26,96.900,63.4367,27.100,1.2149,0.000,13.760,2.26308,0.000,42,733,515,148,2.33333
2018-07-26 00:00:00,32.650,23.5362,16.38,93.100,68.4279,36.370,1.11204,0.000,11.430,2.414,0.000,34,717,573,116,2.45833
2018-07-27 00:00:00,35.370,24.4112,14.99,96.600,65.0637,29.670,1.18663,0.000,13.270,2.31946,0.000,28,582,686,141,2.58333
2018-07-28 00:00:00,32.790,24.2104,15.63,94.200,58.85,24.030,1.22709,0.000,13.620,2.43946,0.000,70,552,483,330,2.70833
2018-07-29 00:00:00,32.650,23.4904,16.34,92.200,63.0787,25.200,1.20534,0.000,14.680,2.92492,0.000,36,793,512,93,2.20833
2018-07-30 00:00:00,34.680,23.8492,15.63,94.900,62.0542,28.760,1.19214,0.000,12.520,2.1635,0.000,63,745,470,159,2.45833
2018-07-31 00:00:00,39.270,27.0783,15.9,90.200,51.6029,13.570,1.15897,0.000,9.280,0.965667,0.000,179,528,202,525,3.08333
2018-08-01 00:00:00,42.600,30.2063,18.68,78.470,40.685,10.760,1.04465,0.000,8.330,0.903083,0.000,246,356,219,612,2.75
2018-08-02 00:00:00,43.770,31.7138,19.74,56.420,30.9713,11.160,1.06274,0.000,9.240,0.823083,0.000,242,678,259,258,2.25
2018-08-03 00:00:00,43.700,32.4421,21.23,61.480,32.5629,12.480,1.04697,0.000,15.840,1.278,0.000,189,452,311,479,3.125
2018-08-04 00:00:00,39.880,30.8817,21.57,75.180,42.5637,21.390,0.992078,0.000,9.560,1.99221,0.000,61,540,537,298,2.79167
2018-08-05 00:00:00,41.210,29.8525,18.99,83.400,44.9188,17.080,1.07324,0.000,10.830,1.38387,0.000,436,396,344,255,2.54167
2018-08-06 00:00:00,41.010,30.1596,18.62,76.280,40.9596,17.270,1.06193,0.000,11.010,1.39592,0.000,258,601,306,268,2.41667
2018-08-07 00:00:00,39.920,30.3133,22.14,77.070,44.6496,11.950,1.0038,0.000,8.500,1.6145,0.000,165,598,444,230,2.58333
2018-08-08 00:00:00,35.000,26.3029,19.94,77.210,53.0792,20.200,1.0826,0.000,12.280,2.54533,0.000,42,723,524,149,2.33333
2018-08-09 00:00:00,34.080,24.7008,16.14,89.900,55.0104,26.940,1.12855,0.000,10.270,1.40704,0.000,101,618,395,322,2.83333
2018-08-10 00:00:00,37.950,26.7917,14.72,93.100,46.6367,13.570,1.11651,0.000,9.310,0.93725,0.000,173,517,361,383,2.83333
2018-08-11 00:00:00,37.710,28.3108,18.55,68.150,46.3558,24.890,1.04266,0.000,9.980,1.23846,0.000,97,334,346,658,3.25
2018-08-12 00:00:00,36.730,28.2904,20.65,91.200,60.1621,28.440,1.05883,0.000,12.590,1.871,0.000,62,759,390,221,2.58333
2018-08-13 00:00:00,35.270,26.3246,19.7,96.300,63.2533,27.640,1.10271,0.000,15.840,2.46029,0.000,63,808,492,75,2.125
2018-08-14 00:00:00,34.560,24.7667,17.46,93.900,62.8033,27.050,1.02361,0.000,11.500,2.22496,0.000,38,707,595,100,2.33333
2018-08-15 00:00:00,30.930,22.7871,15.94,96.700,72.1287,42.470,1.0894,0.000,11.920,2.06838,0.000,40,670,589,137,2.5
2018-08-16 00:00:00,30.140,23.345,18.75,89.100,66.8454,45.060,0.834751,0.000,12.100,1.95437,0.000,49,634,519,232,2.58333
2018-08-17 00:00:00,35.440,25.7263,17.56,92.000,61.1667,32.770,0.981993,0.000,9.070,1.44837,0.000,90,686,433,231,2.625
2018-08-18 00:00:00,39.720,28.7108,18.14,94.600,53.1388,19.990,1.01493,0.000,11.750,0.955667,0.000,279,597,244,311,2.45833
2018-08-19 00:00:00,37.480,28.9112,19.33,82.000,50.16,26.560,1.01872,0.000,10.090,1.23121,0.000,160,582,373,319,2.45833
2018-08-20 00:00:00,38.630,29.2829,20.35,75.850,46.1692,21.340,0.925147,0.000,9.380,0.802833,0.000,211,451,286,489,2.5
2018-08-21 00:00:00,38.970,29.6904,21.26,68.260,41.6483,18.710,0.999234,0.000,10.270,1.11325,0.000,352,409,259,414,2.41667
2018-08-22 00:00:00,37.950,28.5417,18.79,86.200,47.0867,19.900,0.969005,0.000,15.350,1.11308,0.000,157,248,304,724,3.45833
2018-08-23 00:00:00,38.060,28.1208,19.57,78.730,47.9854,22.370,0.886974,0.000,9.530,1.17058,0.000,139,467,345,484,3
2018-08-24 00:00:00,38.530,28.3108,19.16,78.630,47.2125,21.200,0.949088,0.000,10.020,1.48696,0.000,67,481,448,441,2.95833
2018-08-25 00:00:00,36.730,27.485,18.41,89.000,56.3633,24.560,0.951178,0.000,10.830,1.77937,0.000,35,654,558,190,2.66667
2018-08-26 00:00:00,38.490,27.105,16.92,97.000,56.4858,15.750,0.959808,0.000,9.810,1.07537,0.000,71,427,655,285,3
2018-08-27 00:00:00,38.530,27.2667,18.75,82.400,52.5529,30.930,0.472254,0.000,11.110,1.11437,0.000,164,380,414,437,3.04167
2018-08-28 00:00:00,35.950,26.6379,19.12,96.400,65.1304,26.760,0.893094,0.000,12.520,2.01954,0.000,115,660,482,179,2.54167
2018-08-29 00:00:00,34.520,24.5833,19.26,95.300,68.72,23.140,0.898873,0.000,10.830,2.18783,0.000,47,692,557,145,2.58333
2018-08-30 00:00:00,35.610,25.5929,16.48,99.100,62.9579,25.810,0.870648,0.000,8.640,0.902542,0.000,126,438,322,545,3.125
2018-08-31 00:00:00,39.550,29.0458,19.29,86.400,51.715,19.890,0.860237,0.000,7.797,0.989625,0.000,221,499,275,444,2.58333
2018-09-01 00:00:00,37.880,28.7729,19.12,84.700,51.1571,22.110,0.856452,0.000,10.230,1.07337,0.000,118,563,339,422,2.625
2018-09-02 00:00:00,37.610,28.2683,20.62,82.300,55.2604,25.110,0.811704,0.000,10.650,1.36233,0.000,139,651,391,259,2.5
2018-09-03 00:00:00,29.300,23.8617,19.43,85.300,67.9729,45.130,0.853058,0.000,13.550,2.62029,0.000,42,712,601,89,2.41667
2018-09-04 00:00:00,29.300,22.185,15.46,96.700,67.9346,37.780,0.778231,0.000,11.820,1.70979,0.000,41,495,515,386,2.83333
2018-09-05 00:00:00,29.500,22.5917,17.12,88.600,69.3046,42.470,0.733102,0.000,12.070,1.85354,0.000,30,661,610,137,2.45833
2018-09-06 00:00:00,31.330,22.3742,15.12,98.600,71.8575,35.560,0.806474,0.000,12.520,1.55983,0.000,84,499,709,149,2.5
2018-09-07 00:00:00,30.140,22.6238,15.97,93.600,66.2033,37.650,0.841644,0.000,10.050,1.50788,0.000,81,673,410,272,2.5
2018-09-08 00:00:00,28.350,22.27,17.94,83.600,64.2292,42.130,0.471789,0.000,6.562,1.15675,0.000,68,737,387,240,2.41667
2018-09-09 00:00:00,35.270,25.0946,18.55,89.600,61.7212,25.780,0.75668,0.000,11.040,0.806125,0.000,469,367,207,378,1.875
2018-09-10 00:00:00,35.610,25.7871,16.82,88.200,52.2483,19.820,0.812526,0.000,6.668,0.492583,0.000,340,497,206,399,2.29167
2018-09-11 00:00:00,35.640,26.9292,19.36,84.700,56.2779,30.840,0.729477,0.000,9.140,0.723625,0.000,191,652,205,390,2.41667
2018-09-12 00:00:00,35.170,26.6804,19.12,90.400,62.5217,31.950,0.782761,0.000,11.220,1.20517,0.000,276,310,351,494,2.875
2018-09-13 00:00:00,32.590,24.4887,19.57,98.000,75.49,42.110,0.789748,0.000,12.560,2.08054,0.000,49,680,535,171,2.5
2018-09-14 00:00:00,30.280,23.0167,17.02,98.700,78.1004,52.310,0.503912,12.400,9.280,1.49325,0.000,151,506,383,390,2.875
2018-09-15 00:00:00,32.750,23.1679,18.31,100.000,80.2392,34.680,0.797411,12.300,7.762,0.51325,0.000,547,279,81,523,2.54167
2018-09-16 00:00:00,33.160,25.1133,19.4,100.000,75.0783,39.220,0.798224,0.100,7.550,0.473,0.000,623,317,161,321,1.83333
2018-09-17 00:00:00,33.130,25.5796,19.33,97.400,68.9992,39.170,0.761328,0.000,10.020,0.903917,0.000,159,251,404,620,3.33333
2018-09-18 00:00:00,33.530,25.4833,19.06,98.300,71.8471,35.870,0.781625,0.000,10.440,1.33238,0.000,68,677,354,339,2.66667
2018-09-19 00:00:00,35.230,26.3246,19.87,100.000,69.1792,22.620,0.780094,0.000,7.656,0.944333,0.000,99,433,318,585,3.125
2018-09-20 00:00:00,33.610,25.8942,19.7,99.000,69.4429,33.430,0.773877,0.000,8.360,1.0745,0.000,100,486,377,473,3.08333
2018-09-21 00:00:00,35.130,25.8233,18.55,98.700,64.0883,25.300,0.756989,0.000,7.021,0.626417,0.000,139,422,210,663,3.25
2018-09-22 00:00:00,38.700,27.1954,17.26,97.500,54.8946,14.670,0.77116,0.000,8.500,0.49825,0.000,193,860,159,222,2.20833
2018-09-23 00:00:00,38.700,27.5883,17.43,74.740,42.2375,16.160,0.753755,0.000,7.903,0.354833,0.000,253,374,247,561,2.66667
2018-09-24 00:00:00,39.140,27.4583,17.33,79.400,43.0258,17.120,0.736813,0.000,8.330,0.398833,0.000,246,410,196,575,2.75
2018-09-25 00:00:00,36.800,26.5688,17.33,77.150,47.1825,19.350,0.734528,0.000,8.080,0.727458,0.000,165,750,235,280,2.70833
2018-09-26 00:00:00,35.850,26.9662,19.26,85.000,54.8046,29.260,0.708398,0.000,10.300,0.750042,0.000,353,528,161,393,2.45833
2018-09-27 00:00:00,33.680,26.1412,20.82,82.800,56.3029,31.850,0.641802,0.000,7.268,0.591375,0.000,284,694,268,193,2.16667
2018-09-28 00:00:00,33.330,24.51,17.63,87.800,60.6454,32.900,0.632224,0.000,7.867,0.416375,0.000,204,438,151,641,2.66667
2018-09-29 00:00:00,32.080,23.8129,17.26,93.900,64.3008,32.520,0.714335,0.000,8.360,0.7315,0.000,127,498,408,404,2.79167
2018-09-30 00:00:00,31.610,23.9662,18.07,94.700,64.2246,35.860,0.6819,0.000,15.030,1.19263,0.000,84,544,402,381,2.875
2018-10-01 00:00:00,33.330,23.9621,18.58,93.600,70.0625,36.080,0.640465,0.000,8.570,1.4585,0.000,76,713,445,204,2.375
2018-10-02 00:00:00,35.300,24.3571,16.92,98.200,54.5929,12.220,0.721694,0.000,7.127,0.481042,0.000,193,448,243,549,2.70833
2018-10-03 00:00:00,33.400,22.3775,14.04,94.800,57.8554,23.900,0.70183,0.000,6.492,0.452458,0.000,508,361,217,350,2.20833
2018-10-04 00:00:00,33.530,22.2967,13.19,90.700,52.9383,18.780,0.695985,0.000,7.444,0.512833,0.000,149,751,208,313,2.875
2018-10-05 00:00:00,34.590,21.8129,12,83.400,49.2642,17.820,0.696287,0.000,7.585,0.512333,0.000,282,360,163,628,2.83333
2018-10-06 00:00:00,32.620,22.0833,12.99,79.110,53.9658,22.470,0.684073,0.000,8.710,0.823375,0.000,423,439,355,222,2.29167
2018-10-07 00:00:00,32.280,22.6092,16.07,98.500,67.3171,19.550,0.683443,0.000,11.040,1.33754,0.000,87,687,436,221,2.54167
2018-10-08 00:00:00,28.510,19.7379,13.15,100.000,74.3812,32.410,0.670453,0.000,9.670,1.03408,0.000,249,808,270,109,2.125
2018-10-09 00:00:00,28.200,19.4817,12.54,98.600,73.8725,40.610,0.649959,0.000,9.350,0.992458,0.000,89,498,258,585,3.16667
2018-10-10 00:00:00,27.490,21.3304,16.55,91.200,74.62,52.510,0.5578,0.000,9.310,1.35567,0.000,169,749,446,74,2.125
