@relation 'Tokyo-DS1'

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.6_indep_bM numeric
@attribute T3.7_indep_bM numeric
@attribute T3.8_indep_bM numeric
@attribute T3.9_indep_bM numeric
@attribute T4_indep_bM numeric
@attribute T4.1_indep_bM numeric
@attribute T4.2_indep_bM numeric
@attribute T4.3_indep_bM numeric
@attribute T4.4_indep_bM numeric
@attribute T4.5_indep_bM numeric
@attribute T4.6_indep_bM numeric
@attribute T4.7_indep_bM numeric
@attribute T4.8_indep_bM numeric
@attribute T4.9_indep_bM numeric
@attribute T5_indep_bM numeric
@attribute T5.1_indep_bM numeric
@attribute T5.2_indep_bM numeric
@attribute T5.3_indep_bM numeric
@attribute T5.4_indep_bM numeric
@attribute T5.5_indep_bM numeric
@attribute T5.6_indep_bM numeric
@attribute T5.7_indep_bM numeric
@attribute T5.8_indep_bM numeric
@attribute T5.9_indep_bM numeric
@attribute T6_indep_bM numeric
@attribute T6.1_indep_bM numeric
@attribute T6.2_indep_bM numeric
@attribute Mmean_indep_bM numeric
@attribute dE12_indep_bM numeric
@attribute bM numeric
@attribute a_bM numeric
@attribute eta_bM numeric
@attribute deltaM_bM numeric
@attribute mu3.6_indep_bM numeric
@attribute mu3.7_indep_bM numeric
@attribute mu3.8_indep_bM numeric
@attribute mu3.9_indep_bM numeric
@attribute mu4_indep_bM numeric
@attribute mu4.1_indep_bM numeric
@attribute mu4.2_indep_bM numeric
@attribute mu4.3_indep_bM numeric
@attribute mu4.4_indep_bM numeric
@attribute mu4.5_indep_bM numeric
@attribute mu4.6_indep_bM numeric
@attribute mu4.7_indep_bM numeric
@attribute mu4.8_indep_bM numeric
@attribute mu4.9_indep_bM numeric
@attribute mu5_indep_bM numeric
@attribute mu5.1_indep_bM numeric
@attribute mu5.2_indep_bM numeric
@attribute mu5.3_indep_bM numeric
@attribute mu5.4_indep_bM numeric
@attribute mu5.5_indep_bM numeric
@attribute mu5.6_indep_bM numeric
@attribute mu5.7_indep_bM numeric
@attribute mu5.8_indep_bM numeric
@attribute mu5.9_indep_bM numeric
@attribute mu6_indep_bM numeric
@attribute mu6.1_indep_bM numeric
@attribute mu6.2_indep_bM numeric
@attribute c3.6_indep_bM numeric
@attribute c3.7_indep_bM numeric
@attribute c3.8_indep_bM numeric
@attribute c3.9_indep_bM numeric
@attribute c4_indep_bM numeric
@attribute c4.1_indep_bM numeric
@attribute c4.2_indep_bM numeric
@attribute c4.3_indep_bM numeric
@attribute c4.4_indep_bM numeric
@attribute c4.5_indep_bM numeric
@attribute c4.6_indep_bM numeric
@attribute c4.7_indep_bM numeric
@attribute c4.8_indep_bM numeric
@attribute c4.9_indep_bM numeric
@attribute c5_indep_bM numeric
@attribute c5.1_indep_bM numeric
@attribute c5.2_indep_bM numeric
@attribute c5.3_indep_bM numeric
@attribute c5.4_indep_bM numeric
@attribute c5.5_indep_bM numeric
@attribute c5.6_indep_bM numeric
@attribute c5.7_indep_bM numeric
@attribute c5.8_indep_bM numeric
@attribute c5.9_indep_bM numeric
@attribute c6_indep_bM numeric
@attribute c6.1_indep_bM numeric
@attribute c6.2_indep_bM numeric
@attribute class5 {1,0}

@data
-0.002056,-0.002439,0.000701,-0.00247,-0.000714,4.8,0.152996,1.534028,1.534028,1.534028,1.534028,1.534028,1.534028,1.534028,1.534028,1.534028,1.534028,4.809028,4.809028,10.763889,29.473612,72.42778,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-3.231945,4.7,3655072260,0.271774,2.5868,0.089134,-4.218216,0,0,0,0,0,0,0,0,0,0,0,0,0.483681,0.918056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.002041,-0.002072,-0.000698,-0.001406,0.000353,4.8,0.154074,3.182639,3.182639,3.182639,3.182639,3.182639,3.182639,1.534028,1.534028,1.534028,1.534028,4.809028,4.809028,10.763889,29.473612,72.42778,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-5.727083,4.55,2150230020,0.270757,2.582126,0.08929,-4.23669,0,0,0,0,0,0,0,0,0,0,0,0,0.918056,0.918056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.003035,-0.00628,0.002826,-0.001053,-0.000706,4.8,0.15587,4.809028,4.809028,4.809028,4.809028,4.809028,4.809028,5.727083,5.727083,5.727083,5.727083,5.776389,5.776389,9.618055,29.473612,72.42778,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-7.609028,4.55,1789860990,0.26908,2.577733,0.088816,-4.279818,0,0,0,0,0,0,0,0,0,0,0,0,4.809028,4.809028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003359,-0.003096,-0.001048,-0.001764,0.001061,5,0.156587,7.042361,7.042361,7.042361,7.042361,7.042361,7.042361,7.609028,7.609028,7.609028,7.609028,8.527083,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-8.360416,4.6,1440325250,0.268414,2.576891,0.087295,-4.300424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003027,-0.002056,-0.002439,0.000701,-0.00247,5,0.156229,6.6625,6.6625,6.6625,6.6625,6.6625,6.6625,8.360416,8.360416,8.360416,7.609028,8.527083,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-9.2125,4.575,1274677120,0.268746,2.580371,0.088119,-4.301508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.001344,-0.002041,-0.002072,-0.000698,-0.001406,5,0.155511,6.668056,6.668056,6.668056,6.668056,6.668056,6.668056,6.668056,6.668056,6.668056,7.609028,8.527083,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-8.3,4.65,1492023550,0.269413,2.583501,0.088109,-4.289355,0,0,0,0,0,0,0,0,2.55,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00134,-0.003035,-0.00628,0.002826,-0.001053,5,0.154433,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,7.609028,8.527083,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-6.190972,4.55,1745511040,0.27042,2.587176,0.087889,-4.267251,0,0,0,0,0,0,0,0,2.090972,2.090972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219528,0.219528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001334,-0.003359,-0.003096,-0.001048,-0.001764,4.4,0.155151,4.872917,4.872917,4.872917,4.872917,4.872917,4.872917,4.872917,4.872917,4.872917,7.609028,8.527083,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-8.200695,4.4,1046044860,0.269748,2.583251,0.088214,-4.276532,0,0,0,0,0,0,0,0,1.624306,1.624306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467255,0.467255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.002635,-0.003027,-0.002056,-0.002439,0.000701,4.6,0.159098,5.650694,5.650694,5.650694,5.650694,5.650694,5.650694,5.650694,5.650694,5.650694,16.561111,17.127777,8.527083,8.527083,41.234722,41.891666,78.79722,78.79722,200.95625,53.389584,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-6.454167,4.45,2464440830,0.266112,2.567252,0.088707,-4.347268,0,0,0,0,0,0,0,0,1.161458,1.161458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405082,0.405082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.001661,-0.001344,-0.002041,-0.002072,-0.000698,5.4,0.157305,4.822222,4.822222,4.822222,4.822222,4.822222,4.822222,4.822222,4.822222,4.822222,13.122222,13.122222,17.93125,17.93125,28.695137,51.556942,102.35833,102.35833,258.74722,300.7118,53.389584,65.22708,65.22708,112.50625,83.26805,83.26805,0,-8.780556,4.7,1934016900,0.267753,2.575906,0.090627,-4.220475,0,0,0,0,0,0,0,0,0.690972,0.690972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
