@relation 'EQAgen:tokyo-short-BIG(12/02/2012-01:41-->unspecified_prediction-horizon:7days)-weka.filters.unsupervised.attribute.Remove-R1-2,10-16,104-214,216-227-weka.filters.unsupervised.attribute.RemoveByName-E^event|time|.*_indep_bA|.*2013.*|.*bA.*|continuousClass|class[^5].*|class5..$'

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.6_indep_bM numeric
@attribute T3.7_indep_bM numeric
@attribute T3.8_indep_bM numeric
@attribute T3.9_indep_bM numeric
@attribute T4_indep_bM numeric
@attribute T4.1_indep_bM numeric
@attribute T4.2_indep_bM numeric
@attribute T4.3_indep_bM numeric
@attribute T4.4_indep_bM numeric
@attribute T4.5_indep_bM numeric
@attribute T4.6_indep_bM numeric
@attribute T4.7_indep_bM numeric
@attribute T4.8_indep_bM numeric
@attribute T4.9_indep_bM numeric
@attribute T5_indep_bM numeric
@attribute T5.1_indep_bM numeric
@attribute T5.2_indep_bM numeric
@attribute T5.3_indep_bM numeric
@attribute T5.4_indep_bM numeric
@attribute T5.5_indep_bM numeric
@attribute T5.6_indep_bM numeric
@attribute T5.7_indep_bM numeric
@attribute T5.8_indep_bM numeric
@attribute T5.9_indep_bM numeric
@attribute T6_indep_bM numeric
@attribute T6.1_indep_bM numeric
@attribute T6.2_indep_bM numeric
@attribute Mmean_indep_bM numeric
@attribute dE12_indep_bM numeric
@attribute bM numeric
@attribute a_bM numeric
@attribute eta_bM numeric
@attribute deltaM_bM numeric
@attribute mu3.6_indep_bM numeric
@attribute mu3.7_indep_bM numeric
@attribute mu3.8_indep_bM numeric
@attribute mu3.9_indep_bM numeric
@attribute mu4_indep_bM numeric
@attribute mu4.1_indep_bM numeric
@attribute mu4.2_indep_bM numeric
@attribute mu4.3_indep_bM numeric
@attribute mu4.4_indep_bM numeric
@attribute mu4.5_indep_bM numeric
@attribute mu4.6_indep_bM numeric
@attribute mu4.7_indep_bM numeric
@attribute mu4.8_indep_bM numeric
@attribute mu4.9_indep_bM numeric
@attribute mu5_indep_bM numeric
@attribute mu5.1_indep_bM numeric
@attribute mu5.2_indep_bM numeric
@attribute mu5.3_indep_bM numeric
@attribute mu5.4_indep_bM numeric
@attribute mu5.5_indep_bM numeric
@attribute mu5.6_indep_bM numeric
@attribute mu5.7_indep_bM numeric
@attribute mu5.8_indep_bM numeric
@attribute mu5.9_indep_bM numeric
@attribute mu6_indep_bM numeric
@attribute mu6.1_indep_bM numeric
@attribute mu6.2_indep_bM numeric
@attribute c3.6_indep_bM numeric
@attribute c3.7_indep_bM numeric
@attribute c3.8_indep_bM numeric
@attribute c3.9_indep_bM numeric
@attribute c4_indep_bM numeric
@attribute c4.1_indep_bM numeric
@attribute c4.2_indep_bM numeric
@attribute c4.3_indep_bM numeric
@attribute c4.4_indep_bM numeric
@attribute c4.5_indep_bM numeric
@attribute c4.6_indep_bM numeric
@attribute c4.7_indep_bM numeric
@attribute c4.8_indep_bM numeric
@attribute c4.9_indep_bM numeric
@attribute c5_indep_bM numeric
@attribute c5.1_indep_bM numeric
@attribute c5.2_indep_bM numeric
@attribute c5.3_indep_bM numeric
@attribute c5.4_indep_bM numeric
@attribute c5.5_indep_bM numeric
@attribute c5.6_indep_bM numeric
@attribute c5.7_indep_bM numeric
@attribute c5.8_indep_bM numeric
@attribute c5.9_indep_bM numeric
@attribute c6_indep_bM numeric
@attribute c6.1_indep_bM numeric
@attribute c6.2_indep_bM numeric
@attribute class5 {0,1}

@data
0.001868,0.00074,0.002922,-0.000362,0.002158,4.5,0.138944,8.795834,8.795834,8.795834,8.795834,8.795834,8.795834,8.795834,4.963194,4.963194,4.963194,41.172222,53.89236,17.828472,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-11.176389,4.475,794850880,0.28572,2.643401,0.095419,-3.751713,0,0,0,0,0,0,0,0,0,4.320139,4.320139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004869,-0.001853,0.004407,-0.001089,0.002528,4.3,0.13714,8.315278,8.315278,8.315278,8.315278,8.315278,8.315278,8.315278,11.176389,4.963194,4.963194,41.172222,53.89236,17.828472,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-11.316667,4.425,717696450,0.287612,2.648824,0.094812,-3.709703,0,0,0,0,0,0,0,2.380556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004881,-0.001484,0.00222,0.001824,0.004283,4.3,0.136779,9.857638,9.857638,9.857638,9.857638,9.857638,9.857638,9.857638,11.176389,4.963194,4.963194,41.172222,53.89236,17.828472,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-12.1375,4.3,580523260,0.287994,2.646519,0.095244,-3.689501,0,0,0,0,0,0,5.381945,2.690972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00378,0.001484,-0.00037,0.003653,0.003208,4.4,0.136418,7.661806,7.661806,7.661806,7.661806,7.661806,7.661806,7.661806,13.596527,16.457638,4.963194,41.172222,53.89236,17.828472,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-9.224305,4.275,802355580,0.288376,2.647477,0.095301,-3.680636,0,0,0,0,0,0,5.381945,2.690972,5.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000376,0.001868,0.00074,0.002922,-0.000362,4.6,0.138583,6.84375,6.84375,6.84375,6.84375,6.84375,6.84375,6.84375,13.7,15.159028,18.02014,28.822222,53.89236,17.828472,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-7.446528,4.375,1267897340,0.286097,2.637595,0.096282,-3.719248,0,0,0,0,0,0,0,3.001389,5.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001892,0.004869,-0.001853,0.004407,-0.001089,4.8,0.138944,4.445139,4.445139,4.445139,4.445139,4.445139,4.445139,4.445139,7.446528,14.302778,15.761806,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-6.072222,4.5,1645453700,0.28572,2.639835,0.094656,-3.739232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000762,0.004881,-0.001484,0.00222,0.001824,4.8,0.137501,3.792361,3.792361,3.792361,3.792361,3.792361,3.792361,3.792361,3.792361,3.792361,15.929861,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-6.497222,4.575,1537820290,0.287232,2.647407,0.094349,-3.716968,0,0,0,0,0,0,0,0,0,3.792361,2.229861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.000382,0.00378,0.001484,-0.00037,0.003653,4.8,0.136779,4.934722,4.934722,4.934722,4.934722,4.934722,4.934722,4.934722,3.792361,3.792361,15.929861,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-5.565278,4.525,1712167040,0.287994,2.647186,0.093826,-3.691817,0,0,0,0,0,0,0,0,0,0,2.229861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003048,0.000376,0.001868,0.00074,0.002922,4.8,0.135696,4.9625,4.9625,4.9625,4.9625,4.9625,4.9625,4.9625,3.792361,3.792361,15.929861,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-6.848611,4.425,1339485310,0.289144,2.650322,0.092852,-3.666091,0,0,0,0,0,0,0.630556,0.630556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.004196,-0.001892,0.004869,-0.001853,0.004407,4.5,0.134974,5.221528,5.221528,5.221528,5.221528,5.221528,5.221528,5.221528,7.451389,7.451389,7.451389,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-6.756945,4.35,1055706880,0.289916,2.653302,0.09545,-3.651959,0,0,0,0,0,0,0.630556,0.630556,0,5.221528,5.221528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.004119,-0.000762,0.004881,-0.001484,0.00222,4.5,0.141469,4.052084,4.052084,4.052084,4.052084,4.052084,4.052084,4.052084,7.451389,7.451389,7.451389,25.663195,69.22153,69.77014,92.301384,126.161804,126.161804,134.29861,171.0243,171.0243,269.0375,412.30072,735.4097,735.4097,781.3007,781.3007,0,-6.178472,4.275,6592411600,0.283112,2.621028,0.095901,-3.757902,0,0,0,0,0,0,2.026042,2.026042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688775,0.688775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.004512,-0.000382,0.00378,0.001484,-0.00037,6.2,0.141109,5.547917,5.547917,5.547917,5.547917,5.547917,5.547917,5.547917,10.510416,10.510416,10.510416,26.272223,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.775,7515681800,0.283482,2.627966,0.08489,-3.07031,0,0,0,0,0,0,3.421528,3.421528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00492,0.003048,0.000376,0.001868,0.00074,6.2,0.140387,3.681944,3.681944,3.681944,3.681944,3.681944,3.681944,3.681944,8.903473,8.903473,8.903473,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.875,9846416400,0.284224,2.632556,0.08492,-3.062256,0,0,0,0,0,0,0,0,0,0,3.681944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00532,0.004196,-0.001892,0.004869,-0.001853,6.2,0.140026,2.736111,2.736111,2.736111,2.736111,2.736111,2.736111,2.736111,4.271528,8.903473,8.903473,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.825,14867139600,0.284597,2.631353,0.084217,-3.0459,0,0,0,0,0,0,0,2.736111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001858,-0.004119,-0.000762,0.004881,-0.001484,6.2,0.139666,0.651389,0.651389,0.651389,0.651389,0.651389,0.651389,0.651389,4.271528,8.903473,8.903473,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.825,17929336800,0.28497,2.63295,0.084168,-3.039388,0,0,0,0,0,0,0,0.041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002615,-0.004512,-0.000382,0.00378,0.001484,6.2,0.138583,2.325695,2.325695,2.325695,2.325695,2.325695,2.325695,2.325695,2.345833,6.007639,6.007639,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.4,1914715140,0.286097,2.637839,0.084614,-3.0201,0,0,0,0,0,0,0,0.041667,0,0,2.325695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003388,-0.00492,0.003048,0.000376,0.001868,4.4,0.13714,3.673611,3.673611,3.673611,3.673611,3.673611,3.673611,3.673611,4.263195,4.283333,6.007639,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.35,804174210,0.287612,2.644859,0.084465,-2.995919,0,0,0,0,0,0,0,0.041667,3.673611,1.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000748,-0.00532,0.004196,-0.001892,0.004869,4.4,0.139305,9.295834,9.295834,9.295834,9.295834,9.295834,9.295834,9.295834,9.3375,9.927083,6.007639,11.133333,67.44444,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.375,933262140,0.285345,2.634057,0.086376,-3.031141,0,0,0,0,0,0,0,0,5.663889,3.800695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000373,0.001858,-0.004119,-0.000762,0.004881,4.7,0.140026,7.773611,7.773611,7.773611,7.773611,7.773611,7.773611,7.773611,7.773611,7.773611,10.119445,20.62986,36.391666,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.5,1120851710,0.284597,2.633635,0.087734,-3.053918,0,0,0,0,0,0,0,0,5.663889,3.800695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0015,0.002615,-0.004512,-0.000382,0.00378,4.7,0.140026,7.318749,7.318749,7.318749,7.318749,7.318749,7.318749,7.318749,7.318749,7.318749,11.581944,11.602083,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.55,946239040,0.284597,2.632577,0.086802,-3.050203,0,0,0,0,0,0,0,0,5.663889,5.663889,0,1.482639,1.482639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0045,0.003388,-0.00492,0.003048,0.000376,4.7,0.141469,5.675695,5.675695,5.675695,5.675695,5.675695,5.675695,5.675695,5.675695,5.675695,13.277083,15.602778,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.6,1632896510,0.283113,2.625861,0.087083,-3.074972,0,0,0,0,0,0,0,0,0,0,0,2.751736,1.482639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000748,0.000748,-0.00532,0.004196,-0.001892,4.6,0.140026,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,6.799305,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.65,1360302210,0.284597,2.635803,0.086723,-3.061537,0,0,0,0,0,0,0,0,0,0,1.295833,2.266435,1.482639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.000373,0.001858,-0.004119,-0.000762,4.6,0.140026,7.105556,7.105556,7.105556,7.105556,7.105556,7.105556,7.105556,7.105556,7.105556,7.105556,6.799305,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.6,1158412030,0.284597,2.639628,0.085053,-3.074977,0,0,0,0,0,0,0,0,0,0,1.542361,2.658333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159838,0.512539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000744,-0.0015,0.002615,-0.004512,-0.000382,4.6,0.140748,5.135417,5.135417,5.135417,5.135417,5.135417,5.135417,5.135417,5.135417,5.135417,7.105556,6.799305,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.525,1801495420,0.283853,2.636261,0.085188,-3.087429,0,0,0,0,0,0,0,0,0,2.050695,1.542361,1.295833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00037,-0.0045,0.003388,-0.00492,0.003048,4.6,0.141109,4.357639,4.357639,4.357639,4.357639,4.357639,4.357639,4.357639,4.357639,4.357639,5.653472,9.674305,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.525,2139768830,0.283482,2.636784,0.084642,-3.101413,0,0,0,0,0,0,0,0,0,2.050695,2.178819,4.357639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001123,-0.000748,0.000748,-0.00532,0.004196,4.6,0.138944,2.970833,2.970833,2.970833,2.970833,2.970833,2.970833,2.970833,2.970833,2.970833,4.759722,6.055555,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.525,2425330690,0.28572,2.648048,0.083524,-3.06798,0,0,0,0,0,0,0,0,0,2.050695,1.485417,0.402083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003015,0,-0.000373,0.001858,-0.004119,4.6,0.13714,2.148611,2.148611,2.148611,2.148611,2.148611,2.148611,2.148611,2.148611,2.148611,4.199306,5.988195,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.55,1155090430,0.287612,2.661234,0.081771,-3.052857,0,0,0,0,0,0,0,0,0,0,0.815278,0.815278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506814,0.506814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004141,-0.000744,-0.0015,0.002615,-0.004512,4.6,0.136779,7.822917,7.822917,7.822917,7.822917,7.822917,7.822917,7.822917,7.822917,2.148611,4.199306,5.988195,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.525,1309813890,0.287994,2.663247,0.080575,-3.047592,0,0,0,0,0,0,0,0,0,0,0.815278,0.815278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506814,0.506814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005662,0.00037,-0.0045,0.003388,-0.00492,4.6,0.135696,7.452778,7.452778,7.452778,7.452778,7.452778,7.452778,7.452778,7.452778,7.854861,7.854861,7.854861,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.525,1185559040,0.289144,2.672044,0.080199,-3.041222,0,0,0,0,0,0,0,0,0,0,3.726389,3.726389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670332,0.670332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00304,0.001123,-0.000748,0.000748,-0.00532,4.6,0.136057,6.686111,6.686111,6.686111,6.686111,6.686111,6.686111,6.686111,6.686111,7.854861,7.854861,7.854861,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.45,870700610,0.28876,2.66536,0.080918,-3.030378,0,0,0,0,0,0,0,0.49375,0.49375,0,6.224305,6.224305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001532,0.003015,0,-0.000373,0.001858,4.4,0.135696,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,3.833333,11.254167,7.854861,7.854861,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.4,886952190,0.289144,2.668288,0.081195,-3.02823,0,0,0,0,0,0,0,0.49375,1.916667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.004141,-0.000744,-0.0015,0.002615,4.5,0.136779,9.409722,9.409722,9.409722,9.409722,9.409722,9.409722,9.409722,9.409722,15.634028,16.862501,7.854861,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.45,936732480,0.287994,2.661283,0.082523,-3.040772,0,0,0,0,0,0,0,0,3.339583,5.608333,9.409722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003113,0.005662,0.00037,-0.0045,0.003388,4.6,0.132809,9.444445,9.444445,9.444445,9.444445,9.444445,9.444445,9.444445,9.444445,9.90625,16.130556,17.359028,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.45,911899070,0.292257,2.685258,0.081213,-2.98799,0,0,0,0,0,0,0,0,3.339583,5.608333,0.496528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003105,0.00304,0.001123,-0.000748,0.000748,4.6,0.13317,6.119444,6.119444,6.119444,6.119444,6.119444,6.119444,6.119444,6.119444,6.119444,16.130556,17.359028,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.475,1495039740,0.291865,2.68487,0.082478,-2.999025,0,0,0,0,0,0,0,0,6.119444,3.059722,0.496528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003507,0.001532,0.003015,0,-0.000373,4.6,0.132448,0.529167,0.529167,0.529167,0.529167,0.529167,0.529167,0.529167,0.529167,0.529167,9.938889,17.359028,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.5,7432727600,0.292651,2.690038,0.082397,-2.99196,0,0,0,0,0,0,0,0,0,0.264583,0.264583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931759,0.87664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005846,0,0.004141,-0.000744,-0.0015,4.6,0.131366,0.704167,0.704167,0.704167,0.704167,0.704167,0.704167,0.704167,0.704167,0.529167,9.938889,17.359028,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.45,5469724200,0.293839,2.6921,0.081698,-2.961811,0,0,0,0,0,0,0,0,0.689583,0.018056,0.032639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001582,0.003113,0.005662,0.00037,-0.0045,4.6,0.131366,1.477778,1.477778,1.477778,1.477778,1.477778,1.477778,1.477778,0.704167,0.529167,9.938889,17.359028,22.112501,80.16458,85.27292,159.74583,159.74583,159.74583,201.74306,201.74306,201.74306,377.60486,899.7757,899.7757,983.04376,983.04376,899.7757,0,4.35,2253162240,0.293839,2.688952,0.081275,-2.951098,0,0,0,0,0,0,0,0.788194,0.689583,0.018056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
