@relation X11.7_cut7
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,7)','[7,Inf)'}
@data
0.038036108,-0.02652204,-0.093539834,-0.075782895,-0.03877175,3.27,0.00017071237,-17.010416,-17.010416,-17.010416,-17.010416,-17.010416,-17.010416,2.8575,34711372,0.8727106,2.8388233,0.009604441,0.017119408,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.011055231,0.0058170557,-0.10683489,-0.06055057,0.0018601418,0,0.0001542304,-16.389584,-16.389584,-16.389584,-16.389584,-16.389584,-16.389584,2.8775,37530732,0.9372106,3.0418763,0.0047252355,0.02433014,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.056977153,0.073037386,-0.0800401,-0.07181752,-0.029353142,2.88,0.0001913045,-12.890279,-12.890279,-12.890279,-12.890279,-12.890279,-12.890279,2.91,51189260,1.0013708,3.259042,0.0025871422,0.015419245,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.019196272,0.060685992,-0.045869112,-0.08271611,-0.10006499,2.98,0.00016985626,-14.058333,-14.058333,-14.058333,-14.058333,-14.058333,-14.058333,2.9875002,54498724,1.2923359,4.205906,0.0016590683,0.015500784,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.012939692,0.038036108,-0.02652204,-0.093539834,-0.075782895,3.16,0.000186674,-18.755556,-18.755556,-18.755556,-18.755556,-18.755556,-18.755556,2.96,35995660,1.7536194,5.535766,0.00010403677,0.003234148,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.009591103,0.011055231,0.0058170557,-0.10683489,-0.06055057,3.16,0.0001647947,-7.55,-7.55,-7.55,-7.55,-7.55,-7.55,2.9975002,83876016,2.1596265,6.8185334,0.004007095,0.0027256012,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.029700518,-0.056977153,0.073037386,-0.0800401,-0.07181752,2.97,0.00015582015,-8.429861,-8.429861,-8.429861,-8.429861,-8.429861,-8.429861,2.9075003,68567536,0.8143426,2.712754,0.018856985,-0.17121935,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.03327477,-0.019196272,0.060685992,-0.045869112,-0.08271611,2.97,0.00021374994,-8.403473,-8.403473,-8.403473,-8.403473,-8.403473,-8.403473,2.7875,80763496,0.75330365,2.4448867,0.0064480067,-0.08555269,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.016843796,-0.012939692,0.038036108,-0.02652204,-0.093539834,3.3,0.0002097081,-5.2805557,-5.2805557,-5.2805557,-5.2805557,-5.2805557,-5.2805557,2.8225,108656768,0.66047305,2.209238,0.0034183331,-0.04493308,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.041775465,-0.009591103,0.011055231,0.0058170557,-0.10683489,3.3,0.00021992261,-9.6875,-9.6875,-9.6875,-9.6875,-9.6875,-9.6875,2.75,53919492,0.66538924,2.174873,0.0057682227,0.031427145,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.036034226,0.029700518,-0.056977153,0.073037386,-0.0800401,2.69,0.00019986024,-11.0402775,-11.0402775,-11.0402775,-11.0402775,-11.0402775,-11.0402775,2.7925,47217052,0.71158344,2.3321497,0.0063439608,0.022591352,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.01747787,-0.03327477,-0.019196272,0.060685992,-0.045869112,0,0.00018944025,-37.707638,-37.707638,-37.707638,-37.707638,-37.707638,-37.707638,2.795,16545829,0.7158585,2.3458776,0.0065862685,0.022986889,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.0068848133,-0.016843796,-0.012939692,0.038036108,-0.02652204,3.08,0.00021992261,-39.825695,-39.825695,-39.825695,-39.825695,-39.825695,-39.825695,2.74,12909182,1.0432425,3.2035375,0.004820797,0.00924921,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.022307873,-0.041775465,-0.009591103,0.011055231,0.0058170557,0,0.00018851516,-43.390278,-43.390278,-43.390278,-43.390278,-43.390278,-43.390278,2.8049998,11498047,0.9883274,3.117311,0.0049642227,-0.07412791,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.019200206,-0.036034226,0.029700518,-0.056977153,0.073037386,0,0.00017503531,-73.98194,-73.98194,-73.98194,-73.98194,-73.98194,-73.98194,2.7725,6803023,0.8831013,2.7934513,0.0066405437,-0.08322883,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.04177487,0.01747787,-0.03327477,-0.019196272,0.060685992,2.72,0.00014195405,-52.915276,-52.915276,-52.915276,-52.915276,-52.915276,-52.915276,2.825,10356450,1.097333,3.4450185,0.0041442323,-0.05944705,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.061861277,-0.0068848133,-0.016843796,-0.012939692,0.038036108,0,0.00014344514,-59.616665,-59.616665,-59.616665,-59.616665,-59.616665,-59.616665,2.7625,7835333.5,1.5451812,4.6136155,0.005392064,-0.045808792,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.040309787,0.022307873,-0.041775465,-0.009591103,0.011055231,2.68,0.00014269764,-54.35625,-54.35625,-54.35625,-54.35625,-54.35625,-54.35625,2.6975,7553145.5,2.2632663,6.4502134,0.0045246216,-0.01995778,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.016832232,0.019200206,-0.036034226,0.029700518,-0.056977153,2.68,0.00015582202,-21.115973,-21.115973,-21.115973,-21.115973,-21.115973,-21.115973,2.7075,23606962,2.696038,7.6445756,0.0015859408,-0.005485058,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.034644127,0.04177487,0.01747787,-0.03327477,-0.019196272,0,0.00018033505,-22.581944,-22.581944,-22.581944,-22.581944,-22.581944,-22.581944,2.7900002,22570046,1.3189319,4.024873,9.70932e-05,-0.0016152859,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.01917684,0.061861277,-0.0068848133,-0.016843796,-0.012939692,0,0.00012564796,-19.453472,-19.453472,-19.453472,-19.453472,-19.453472,-19.453472,2.78,24425084,1.3264507,4.0325856,0.00048355316,0.009867668,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.020844936,0.040309787,0.022307873,-0.041775465,-0.009591103,2.6,0.00016479788,-19.956945,-19.956945,-19.956945,-19.956945,-19.956945,-19.956945,2.7599998,27190252,1.3481865,4.097282,0.0005433593,0.010893822,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.018997192,0.016832232,0.019200206,-0.036034226,0.029700518,3.03,0.0001776726,-19.534723,-19.534723,-19.534723,-19.534723,-19.534723,-19.534723,2.8675,29452890,1.0862442,3.4598582,0.014175887,-0.13515687,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.014183879,-0.034644127,0.04177487,0.01747787,-0.03327477,3.03,0.00019889858,-12.785417,-12.785417,-12.785417,-12.785417,-12.785417,-12.785417,2.81,43446640,1.4297233,4.3625746,0.004796942,-0.02134204,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.09725225,0.01917684,0.061861277,-0.0068848133,-0.016843796,3.03,0.00024598694,-6.822917,-6.822917,-6.822917,-6.822917,-6.822917,-6.822917,2.855,90371880,1.231667,3.8614624,0.012491088,-0.10515118,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.053974748,-0.020844936,0.040309787,0.022307873,-0.041775465,3.07,0.0002392631,-9.380555,-9.380555,-9.380555,-9.380555,-9.380555,-9.380555,2.9724998,64645332,2.0983002,6.5822506,0.015218191,-0.06694412,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.06158364,-0.018997192,0.016832232,0.019200206,-0.036034226,2.51,0.00027187637,-9.8451395,-9.8451395,-9.8451395,-9.8451395,-9.8451395,-9.8451395,2.8425,73666080,0.9635103,3.0838308,0.012750973,-0.13062072,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.029424787,-0.014183879,-0.034644127,0.04177487,0.01747787,0,0.0002437284,-15.984723,-15.984723,-15.984723,-15.984723,-15.984723,-15.984723,2.98,44634252,0.68374926,2.3826256,0.008758726,-0.11464834,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.0053070784,-0.09725225,0.01917684,0.061861277,-0.0068848133,2.75,0.00025517223,-15.028473,-15.028473,-15.028473,-15.028473,-15.028473,-15.028473,2.925,44867852,0.6866569,2.3535242,0.001855876,-0.05751133,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.026253939,-0.053974748,-0.020844936,0.040309787,0.022307873,0,0.00028683874,-16.147223,-16.147223,-16.147223,-16.147223,-16.147223,-16.147223,2.85,42836980,0.6871131,2.3033252,0.0048368447,0.017822266,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.025247455,-0.06158364,-0.018997192,0.016832232,0.019200206,3.13,0.00022836484,-20.515972,-20.515972,-20.515972,-20.515972,-20.515972,-20.515972,3.0049999,33981512,0.84734136,2.8913136,0.003760999,-0.04221821,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.025929928,-0.029424787,-0.014183879,-0.034644127,0.04177487,0,0.0002037588,-27.940971,-27.940971,-27.940971,-27.940971,-27.940971,-27.940971,2.8024998,20697920,1.0644691,3.3282275,0.003999585,0.003345251,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.043825746,-0.0053070784,-0.09725225,0.01917684,0.061861277,0,0.00018851951,-35.447224,-35.447224,-35.447224,-35.447224,-35.447224,-35.447224,2.8725,15830617,0.9516274,3.0786026,0.008010023,-0.10509229,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.04672396,-0.026253939,-0.053974748,-0.020844936,0.040309787,2.63,0.00020771401,-30.095835,-30.095835,-30.095835,-30.095835,-30.095835,-30.095835,2.8375,19305520,0.85764366,2.7786167,0.008666143,-0.10982633,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.017388105,0.025247455,-0.06158364,-0.018997192,0.016832232,2.88,0.00025750953,-28.601389,-28.601389,-28.601389,-28.601389,-28.601389,-28.601389,2.775,22423590,1.165518,3.5793655,0.0032780424,-0.04105115,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.029260278,0.025929928,-0.029424787,-0.014183879,-0.034644127,0,0.00024940036,-20.697918,-20.697918,-20.697918,-20.697918,-20.697918,-20.697918,2.96,32625334,0.91509473,3.053733,0.0023464172,-0.03706789,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.011950135,0.043825746,-0.0053070784,-0.09725225,0.01917684,0,0.00020474182,-21.008333,-21.008333,-21.008333,-21.008333,-21.008333,-21.008333,2.9025002,28672886,0.90327066,2.966796,0.0020044593,0.015496254,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.008268833,0.04672396,-0.026253939,-0.053974748,-0.020844936,2.64,0.00021992382,-23.10764,-23.10764,-23.10764,-23.10764,-23.10764,-23.10764,2.9050002,29621614,0.912877,2.9969606,0.0020829928,0.017015934,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.023527145,-0.017388105,0.025247455,-0.06158364,-0.018997192,3.06,0.00021888292,-25.115973,-25.115973,-25.115973,-25.115973,-25.115973,-25.115973,2.9499998,25312160,0.88896567,2.9675016,0.0014624195,-0.038151026,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.018958807,-0.029260278,0.025929928,-0.029424787,-0.014183879,0,0.0002842978,-28.836805,-28.836805,-28.836805,-28.836805,-28.836805,-28.836805,2.7649999,19446786,1.1824605,3.6145563,0.00016071377,0.0031907558,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.0076094866,-0.011950135,0.043825746,-0.0053070784,-0.09725225,0,0.00021579179,-46.333332,-46.333332,-46.333332,-46.333332,-46.333332,-46.333332,2.835,11472902,0.85097325,2.7575622,0.014022001,-0.1604805,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.010356903,-0.008268833,0.04672396,-0.026253939,-0.053974748,0,0.00020473947,-51.55764,-51.55764,-51.55764,-51.55764,-51.55764,-51.55764,2.8249998,11352122,0.8135794,2.6434145,0.014967975,-0.16911697,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.044023275,0.023527145,-0.017388105,0.025247455,-0.06158364,2.95,0.00016148876,-49.787502,-49.787502,-49.787502,-49.787502,-49.787502,-49.787502,2.7975,10451240,0.9639099,3.041591,0.00669452,-0.07547212,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.06805277,-0.018958807,-0.029260278,0.025929928,-0.029424787,0,0.00017767044,-47.03472,-47.03472,-47.03472,-47.03472,-47.03472,-47.03472,2.845,12319446,1.1916342,3.735252,0.004127097,-0.05456257,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.053099036,-0.0076094866,-0.011950135,0.043825746,-0.0053070784,0,0.0001495333,-28.625002,-28.625002,-28.625002,-28.625002,-28.625002,-28.625002,2.8075001,17181476,1.4139762,4.3147907,0.013733764,-0.10152984,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.026314855,0.010356903,-0.008268833,0.04672396,-0.026253939,2.63,0.00017070919,-20.825695,-20.825695,-20.825695,-20.825695,-20.825695,-20.825695,2.815,29472136,1.5418895,4.685472,0.012773391,-0.08878565,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.032957196,0.044023275,0.023527145,-0.017388105,0.025247455,0,0.0002027747,-44.2,-44.2,-44.2,-44.2,-44.2,-44.2,2.8725002,14688124,1.0900856,3.476324,0.00016704656,-0.009037495,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.042411447,0.06805277,-0.018958807,-0.029260278,0.025929928,3.09,0.00023814949,-37.030556,-37.030556,-37.030556,-37.030556,-37.030556,-37.030556,2.9575002,19510742,0.97336936,3.2237928,0.012875593,-0.1319933,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.06938267,0.053099036,-0.0076094866,-0.011950135,0.043825746,3.09,0.00024148264,-32.75347,-32.75347,-32.75347,-32.75347,-32.75347,-32.75347,2.9975002,20805830,0.7170403,2.538404,0.038963217,-0.36011338,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0,0.026314855,0.010356903,-0.008268833,0.04672396,0,0.00017070919,-67.55625,-67.55625,-67.55625,-67.55625,-67.55625,-67.55625,3.0149999,9944933,0.8575025,2.974446,0.03699649,-0.28873158,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.0056083202,-0.032957196,0.044023275,0.023527145,-0.017388105,2.55,0.00019506924,-42.624306,-42.624306,-42.624306,-42.624306,-42.624306,-42.624306,2.8575,15111000,0.5288655,1.9315435,0.0003647605,-0.5622394,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.022580147,-0.042411447,0.06805277,-0.018958807,-0.029260278,3.09,0.00020375544,-45.180557,-45.180557,-45.180557,-45.180557,-45.180557,-45.180557,2.8575,13572472,0.5288676,1.9315495,0.00036476154,-0.56223655,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.054583907,-0.06938267,0.053099036,-0.0076094866,-0.011950135,3.09,0.00016562823,-43.220833,-43.220833,-43.220833,-43.220833,-43.220833,-43.220833,2.8275,11898778,1.0138971,3.2118468,0.0056394725,-0.0778234,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.030475616,0,0.026314855,0.010356903,-0.008268833,0,0.00021070932,-13.94861,-13.94861,-13.94861,-13.94861,-13.94861,-13.94861,2.7925,61952116,0.8738523,2.7852855,0.008889447,-0.09736419,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
0.017861009,0.0056083202,-0.032957196,0.044023275,0.023527145,0,0.00017242714,0,0,-20.264584,-20.264584,-20.264584,-20.264584,3.0675,42698980,0.56896967,2.0903673,0.0026782798,-0.023952007,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.0013910532,0.022580147,-0.042411447,0.06805277,-0.018958807,2.56,0.00020572271,0,0,-18.997223,-18.997223,-18.997223,-18.997223,2.935,42905552,0.5556361,2.0070796,0.0013872017,0.037780523,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
-0.07692218,0.054583907,-0.06938267,0.053099036,-0.0076094866,2.88,0.0002817738,0,0,-20.88889,-20.88889,-20.88889,-20.88889,2.9125001,41826872,0.5472608,1.9701847,0.0038544212,0.049916506,0,0,0,0,0,0,0,0,0,0,0,0,'[0,7)'
