@relation X2.19_cut6
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,6)','[6,Inf)'}
@data
0.0048645735,-0.047359765,0,0,0,3.3,0,207.96527,103.57292,103.57292,103.57292,0,0,2.8249998,421641632,0.84133637,2.765851,0.03594395,-0.28744984,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.004485905,-0.046555102,0,0,0,0,0,207.96527,103.57292,103.57292,103.57292,0,0,2.75,7588911.5,0.7641834,2.5218148,0.00015858031,-0.4000125,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.010112822,-0.01801747,-0.03714907,0,0,3.4,0,207.96527,103.57292,103.57292,103.57292,0,0,2.875,6775975,0.67428184,2.2836132,0.0003443874,0.013266087,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.012509704,-0.009032607,-0.056723297,0,0,3.4,0,207.96527,103.57292,103.57292,103.57292,0,0,2.875,7230850,0.67428344,2.283618,0.0003443885,0.01326704,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.030350566,0.0048645735,-0.047359765,0,0,3.4,0,207.96527,103.57292,103.57292,103.57292,0,0,2.8500001,6469675.5,0.6607625,2.228226,0.0026747528,0.02779603,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.06839967,-0.004485905,-0.046555102,0,0,3.4,0,207.96527,103.57292,103.57292,103.57292,0,0,2.8,105977872,0.6689522,2.249354,0.0025172008,0.037497044,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.082906246,-0.010112822,-0.01801747,-0.03714907,0,0,0,207.96527,103.57292,103.57292,103.57292,0,0,2.6,6731180.5,2.0068185,5.5940156,0.0025171908,0.012495518,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.06934947,0.012509704,-0.009032607,-0.056723297,0,0,0,207.96527,103.57292,103.57292,103.57292,0,0,2.6,6880010.5,2.0068226,5.594026,0.0025171828,0.012495995,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.10422963,0.030350566,0.0048645735,-0.047359765,0,0,0,207.96527,103.57292,103.57292,103.57292,0,0,2.65,6417524.5,1.1510247,3.4265032,0.007995824,0.02308464,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.10336131,0.06839967,-0.004485905,-0.046555102,0,0,0,207.96527,103.57292,103.57292,103.57292,0,0,2.825,2933259.5,0.7644042,2.5044947,0.0043775705,-0.076400995,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.119909406,0.082906246,-0.010112822,-0.01801747,-0.03714907,2.7,0.0017270814,207.96527,103.57292,103.57292,103.57292,0,0,2.85,3835328,0.8176917,2.6754742,0.003529255,-0.07198405,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.12812245,0.06934947,0.012509704,-0.009032607,-0.056723297,0,0.0015823626,207.96527,103.57292,103.57292,103.57292,0,0,2.85,3959996.8,0.8176925,2.6754766,0.003529263,-0.071983576,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.089484334,0.10422963,0.030350566,0.0048645735,-0.047359765,2.7,0.0013813102,207.96527,103.57292,103.57292,103.57292,0,0,2.7749999,3929766,0.88646525,2.849017,0.0006766527,-0.013906956,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.09122831,0.10336131,0.06839967,-0.004485905,-0.046555102,0,0.00117365,207.96527,103.57292,103.57292,103.57292,0,0,2.625,9874813,1.528402,4.432366,0.00015857734,-0.20000005,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.08348507,0.119909406,0.082906246,-0.010112822,-0.01801747,3.3,0.0009701914,207.96527,103.57292,103.57292,103.57292,0,0,2.7749999,8917859,0.7010006,2.2903295,0.004690953,0.032770872,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.054815054,0.12812245,0.06934947,0.012509704,-0.009032607,0,0.0010835797,207.96527,103.57292,103.57292,103.57292,0,0,2.775,13251335,0.70101273,2.2903633,0.004690953,0.032779217,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.05769068,0.089484334,0.10422963,0.030350566,0.0048645735,3.3,0.0009272976,207.96527,103.57292,103.57292,103.57292,0,0,2.925,14752878,0.32628843,1.374704,0.0014328208,-0.9131558,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.04121518,0.09122831,0.10336131,0.06839967,-0.004485905,3.3,0.0008828625,207.96527,103.57292,103.57292,103.57292,0,0,2.95,68319216,0.35193503,1.4585186,0.00051623094,-0.8442838,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.01796925,0.08348507,0.119909406,0.082906246,-0.010112822,3.3,0.0008569388,207.96527,103.57292,103.57292,103.57292,0,0,2.9,102578024,0.6901107,2.3463738,0.0046652933,-0.09999633,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.032050014,0.054815054,0.12812245,0.06934947,0.012509704,3.3,0.00086838176,207.96527,103.57292,103.57292,103.57292,0,0,3.075,2061285380,0.8492325,2.9564426,0.018282047,-0.18131113,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.009022832,0.05769068,0.089484334,0.10422963,0.030350566,3.4,0.00087126595,207.96527,103.57292,103.57292,103.57292,0,0,3.1,1933061630,0.8104588,2.857475,0.011237363,-0.12574983,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.030478716,0.04121518,0.09122831,0.10336131,0.06839967,3.4,0.0007152484,207.96527,103.57292,103.57292,103.57292,0,0,3.1000001,1719652220,0.8104725,2.8575177,0.011237352,-0.12574291,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.060679078,0.01796925,0.08348507,0.119909406,0.082906246,3.4,0.0005635243,207.96527,103.57292,103.57292,103.57292,0,0,2.95,858925310,0.5942419,2.0980663,0.0057789683,-0.1306603,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.07960844,0.032050014,0.054815054,0.12812245,0.06934947,0,0.000501055,207.96527,103.57292,103.57292,103.57292,0,0,2.825,4883237,0.6736916,2.2922542,2.2628796e-05,-0.0025274754,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.10458362,0.009022832,0.05769068,0.089484334,0.10422963,0,0.00042305785,207.96527,103.57292,103.57292,103.57292,0,0,2.6,2814562.2,1.5049585,4.364437,4.9116505e-10,-0.2000382,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.07952535,0.030478716,0.04121518,0.09122831,0.10336131,2.97,0.0004129343,207.96527,103.57292,103.57292,103.57292,0,0,2.6675,2849093.5,1.2907718,3.8194215,0.0004977695,0.010978699,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.044424057,0.060679078,0.01796925,0.08348507,0.119909406,2.97,0.0004146107,207.96527,103.57292,103.57292,103.57292,0,0,2.74,3120861.8,1.2960418,3.8962076,0.003998099,-0.03623581,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.016975284,0.07960844,0.032050014,0.054815054,0.12812245,0,0.00044561483,207.96527,103.57292,103.57292,103.57292,0,0,2.765,10834967,1.2014439,3.6670454,0.013267196,-0.08219862,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.028053999,0.10458362,0.009022832,0.05769068,0.089484334,2.71,0.00034852806,207.96527,103.57292,103.57292,103.57292,0,0,2.8175,38708080,2.3167734,6.8725615,0.0039851735,0.003563404,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.10645294,0.07952535,0.030478716,0.04121518,0.09122831,2.71,0.00019793479,207.96527,103.57292,103.57292,103.57292,0,0,2.74,44263152,3.5390513,10.042053,0.012211621,-0.037498713,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.061742187,0.044424057,0.060679078,0.01796925,0.08348507,2.71,0.0002706536,207.96527,103.57292,103.57292,103.57292,0,0,2.7,113231192,3.5072246,9.814558,0.000104038954,0.0016167164,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.08203256,0.016975284,0.07960844,0.032050014,0.054815054,3.99,0.00025284948,1211.0264,1211.0264,1211.0264,1211.0264,1211.0264,0,2.9975,481188416,0.35607195,1.4123785,0.012518749,0.023446083,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.052446485,0.028053999,0.10458362,0.009022832,0.05769068,3.99,0.00024260413,1211.0264,1211.0264,1211.0264,1211.0264,1211.0264,0,2.975,2714042620,0.34424245,1.3691741,0.013870365,0.01264596,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.0892005,0.10645294,0.07952535,0.030478716,0.04121518,3.99,0.0003665419,1211.0264,1211.0264,1211.0264,1211.0264,1211.0264,0,2.975,4787561500,0.34424245,1.369174,0.013870366,0.012646198,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.024241328,0.061742187,0.044424057,0.060679078,0.01796925,3.99,0.00031999112,1211.2833,1211.2833,1211.2833,1211.2833,1211.0264,0,3.27,1272462590,0.32396033,1.4044031,0.012030321,-0.34510827,0,0,0,0,0.30625,0,0,0,0,0,0,0,'[0,6)'
-0.011799216,0.08203256,0.016975284,0.07960844,0.032050014,3.99,0.00027432136,1211.2833,1211.2833,1211.2833,1211.2833,1211.0264,0,2.9475,679156420,0.41087532,1.5561079,0.0121689765,0.022700548,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.067540884,0.052446485,0.028053999,0.10458362,0.009022832,3.99,0.00038683083,1211.2833,1211.2833,1211.2833,1211.2833,1211.0264,0,2.955,1395447810,0.4109617,1.5594445,0.013213166,0.015377283,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.0024210215,-0.0892005,0.10645294,0.07952535,0.030478716,4.3,0.0003604628,1109.0833,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.365,1631770750,0.30300587,1.3646677,0.0061695953,-0.20376635,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.059316635,-0.024241328,0.061742187,0.044424057,0.060679078,4.3,0.00048204526,1109.0833,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.1200001,4909857800,0.3045462,1.2952371,0.010234269,0.046993256,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.13005471,-0.011799216,0.08203256,0.016975284,0.07960844,4.3,0.0006736336,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.3250003,6315367900,0.34562725,1.4942635,0.00089862564,-0.023338318,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.10787094,-0.067540884,0.052446485,0.028053999,0.10458362,4.3,0.0008149553,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.5124998,70448398000,0.42079827,1.8231069,0.003315772,-0.032495975,0.011111111,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.14841592,0.0024210215,-0.0892005,0.10645294,0.07952535,4.3,0.0010048659,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.225,36730061000,0.79095477,2.8958821,0.009918449,-0.1412487,0.011111111,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.092350245,-0.059316635,-0.024241328,0.061742187,0.044424057,4.3,0.00091230136,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.3025,31977594900,1.3265486,4.72598,0.005708045,-0.042613506,0.011111111,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.024631977,-0.13005471,-0.011799216,0.08203256,0.016975284,4.3,0.0007985823,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.1475,28222715900,1.2139465,4.1659493,0.00672409,-0.031740427,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.011852503,-0.10787094,-0.067540884,0.052446485,0.028053999,4.3,0.0007508899,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9225001,26403848200,0.7179136,2.4431553,0.020392545,-0.25313258,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.067242146,-0.14841592,0.0024210215,-0.0892005,0.10645294,4.3,0.0006315121,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.915,7435217900,0.7366987,2.4925296,0.020205086,-0.24337721,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.02519846,-0.092350245,-0.059316635,-0.024241328,0.061742187,4.3,0.0007665543,1.6451389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7825,8177940500,0.91461414,2.8899667,0.0020035063,-0.039766073,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.017475009,-0.024631977,-0.13005471,-0.011799216,0.08203256,4.3,0.00070777384,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.945,5245790700,0.5305859,1.9076282,0.001828597,-0.045324087,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.001499176,0.011852503,-0.10787094,-0.067540884,0.052446485,4.3,0.00074315385,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9875,1424635900,0.5870259,2.0987926,0.0018544965,-0.025298119,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.009862542,0.067242146,-0.14841592,0.0024210215,-0.0892005,4.3,0.00067603536,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8675,764689280,0.5186123,1.8321738,0.012322758,0.017160892,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.023357391,0.02519846,-0.092350245,-0.059316635,-0.024241328,4.3,0.0006523351,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8725002,380126208,0.5186869,1.834981,0.013203404,0.012256861,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.05616486,0.017475009,-0.024631977,-0.13005471,-0.011799216,0,0.00048017557,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.6350002,3934827,8.792781,23.514029,0.00390965,-0.00424242,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.05817759,0.001499176,0.011852503,-0.10787094,-0.067540884,2.58,0.0004972171,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.6125002,3838528.8,8.9277315,23.66875,0.00800579,-0.011149406,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.027972937,-0.009862542,0.067242146,-0.14841592,0.0024210215,0,0.0005572507,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.6,4202193.5,11.992517,31.525599,0.00086561224,0.0012278557,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.017415643,0.023357391,0.02519846,-0.092350245,-0.059316635,0,0.0005783942,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7174997,3802094.5,0.91657346,2.8358412,0.013478742,0.0060403347,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.06522715,0.05616486,0.017475009,-0.024631977,-0.13005471,2.6,0.0007534968,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7175002,19426242,0.91663206,2.8360004,0.013478738,0.006064415,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.060177803,0.05817759,0.001499176,0.011852503,-0.10787094,3.34,0.00075349346,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9074998,15935056,0.6673097,2.2852557,0.0058999937,-0.08458042,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.056491137,0.027972937,-0.009862542,0.067242146,-0.14841592,0,0.0008232353,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.885,19788498,0.6278302,2.156343,0.0047436836,-0.09459591,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.027189493,0.017415643,0.023357391,0.02519846,-0.092350245,3.26,0.0006978988,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.925,23852446,0.5433608,1.9343832,0.012000495,-0.22003436,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.021391034,-0.06522715,0.05616486,0.017475009,-0.024631977,0,0.0006499926,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9550002,23424460,0.5844092,2.071982,0.010845258,-0.20543027,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.018281102,-0.060177803,0.05817759,0.001499176,0.011852503,0,0.00066410395,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7450001,10557981,0.78397614,2.528302,0.0040076957,0.03502679,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.0014640093,-0.056491137,0.027972937,-0.009862542,0.067242146,0,0.00081495167,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7599998,11713969,0.73495376,2.3735251,0.003487178,0.030510902,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.017541647,-0.027189493,0.017415643,0.023357391,0.02519846,0,0.00078780256,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7675,3080540,0.70368946,2.2925134,0.0038113252,0.032151937,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.040013194,0.021391034,-0.06522715,0.05616486,0.017475009,0,0.00085693545,1.4701389,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7125,4744188,0.6750192,2.2072773,0.015164836,0.020052671,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.047855616,0.018281102,-0.060177803,0.05817759,0.001499176,0,0.00092427863,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9750001,2693762.2,0.4701737,1.7438195,0.007174443,-0.15888357,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.018386126,0.0014640093,-0.056491137,0.027972937,-0.009862542,0,0.00071775087,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.0175,1639302.2,0.5177448,1.9073477,0.0048773834,-0.13395357,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.016013145,-0.017541647,-0.027189493,0.017415643,0.023357391,2.55,0.0008799476,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8325002,2108789.5,0.51116955,1.7929406,0.0058321604,0.042473793,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.025656939,-0.040013194,0.021391034,-0.06522715,0.05616486,0,0.0007177564,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.0325,2050724.8,0.53384405,1.9639349,0.0051184273,-0.12885499,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.07325208,-0.047855616,0.018281102,-0.060177803,0.05817759,0,0.00055724545,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.77,2021401.9,0.69233483,2.2628202,0.003647593,0.031610012,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.05426061,0.018386126,0.0014640093,-0.056491137,0.027972937,2.5,0.0004933916,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7125,14217199,0.6599108,2.1662955,0.016022855,0.017290354,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.089378476,-0.016013145,-0.017541647,-0.027189493,0.017415643,3.08,0.0004745932,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.845,13564492,0.6889492,2.3363478,0.003912387,-0.091175556,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.041540384,0.025656939,-0.040013194,0.021391034,-0.06522715,3.08,0.0005387114,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.67,16654255,0.97823006,2.9881618,0.009449322,0.025338411,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.00054216385,0.07325208,-0.047855616,0.018281102,-0.060177803,0,0.00055516243,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7525,8835416,1.0058917,3.1137698,0.0006198932,-0.015532017,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.036777973,0.05426061,0.018386126,0.0014640093,-0.056491137,2.78,0.0006361004,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8225,11034492,1.2915188,3.9903646,0.0027376588,-0.00966835,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.056332707,0.089378476,-0.016013145,-0.017541647,-0.027189493,2.87,0.0007003571,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.77,12686604,1.8665715,5.5154557,0.018689172,-0.08485913,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.027184725,0.041540384,0.025656939,-0.040013194,0.021391034,3.24,0.0006499951,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9299998,12002031,1.1806397,3.804327,0.006737936,0.017740965,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.044219732,0.00054216385,0.07325208,-0.047855616,0.018281102,0,0.00075349346,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8674998,29294268,0.9345692,3.02493,0.0014710437,0.0032894611,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.03244114,-0.036777973,0.05426061,0.018386126,0.0014640093,3.22,0.0007958828,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9775,30331134,0.7320133,2.5246222,0.0150669515,-0.20887494,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.01900065,-0.056332707,0.089378476,-0.016013145,-0.017541647,0,0.00079858536,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.9775,10566394,0.73201406,2.5246246,0.015066938,-0.20887446,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.06214583,-0.027184725,0.041540384,0.025656939,-0.040013194,0,0.0009984991,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.835,5852042,0.9173003,2.9455993,0.00037103836,0.008838654,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.030300379,-0.044219732,0.00054216385,0.07325208,-0.047855616,0,0.00061119266,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,3.0175,6007468,0.8125284,2.7968574,0.008949225,-0.13216591,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.04460311,-0.03244114,-0.036777973,0.05426061,0.018386126,0,0.0005848436,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.8500001,3201886.5,0.7789549,2.5650742,0.00053174293,0.017031193,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.04083228,-0.01900065,-0.056332707,0.089378476,-0.016013145,0,0.00060231646,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7575,3743328.2,0.66396123,2.1759262,0.0061126407,0.032811403,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.13966084,-0.06214583,-0.027184725,0.041540384,0.025656939,2.74,0.0003805092,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.7749999,6556043.5,0.68516624,2.2463892,0.0034264966,0.031395435,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.06621623,0.030300379,-0.044219732,0.00054216385,0.07325208,2.74,0.00038683848,320.80972,1109.0833,1109.0833,1109.0833,1212.6562,1212.6562,2.605,5671994,2.4903545,6.8324265,0.00015168788,-0.0035557747,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
